filename,chunk_id,sentence_count,raw_text,text_for_scoring,cos_Colonialism,cos_Historical Slavery,cos_Modern Racism & Inequality,max_score,primary_topic,score_margin
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.223.txt,ee97cc92:00001,5,"Vlak voor zĳn overlĳden werd 
hĳ op tekening vastgelegd door Christiaan Andriessen. Lizette meldde 
zĳn overlĳden in de Amsterdamsche Courant van 23 juli 1805. Lizette keerde niet terug naar Berbice, maar vertrok naar Utrecht, 
waar ze op 15 september 1817 trouwde met de koopman Jan Wilhelm 
Schusler. Ze woonden samen aan de Korenmarkt (het stuk Oudegracht 
tussen de Weesbrug en de Hamburgerbrug) en kregen daar een dochter 
en een zoon: Johanna Wilhelmina Louisa, geboren op 20 oktober 1817, 
en Emanuel Louis Alexander, geboren op 8 juli 1819. Het gezin had het duidelĳk financieel goed, want met de geboorte in 
1822 van hun derde kind Erich woonden ze inmiddels aan de Kromme",vlak zĳn overlĳden hĳ tekening vastgelegd christiaan andriessen lizette meldde zĳn overlĳden amsterdamsche courant juli lizette keerde terug berbice vertrok utrecht waar september trouwde koopman jan wilhelm schusler woonden samen korenmarkt stuk oudegracht weesbrug hamburgerbrug kregen dochter zoon johanna wilhelmina louisa geboren oktober emanuel louis alexander geboren juli gezin duidelĳk financieel goed geboorte derde kind erich woonden inmiddels kromme,0.257740680346263,0.2386334881542227,0.14280519697279803,0.257740680346263,Colonialism,0.019107192192040323
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.224.txt,0f79f649:00000,7,"224 
NANCY JOUWE
Nieuwegracht 35. Helaas sloeg toen het noodlot toe, want zowel peuter 
Erich als moeder Lizette overleden beiden in april 1824.31 Vermoedelĳk 
was dit het gevolg van een besmettelĳke ziekte of epidemie, iets wat 
vaker voorkwam in Nederlandse steden, en zeker in Utrecht. Bĳ haar 
overlĳden was Lizette ongeveer veertig jaar oud. Dochter Johanna 
vertrok daarna naar Indië met haar vader, die inmiddels commissionair 
(bemiddelaar) was. Jaren later keerde Johanna waarschĳnlĳk zonder 
haar vader terug naar Utrecht, waar ze ging wonen bĳ familieleden 
van haar vader. In 1868 overleed ze.32 De bewegingen van Lizette en 
haar dochter Johanna over drie continenten: Amerika, Europa en 
Azië, en met een voormoeder uit Afrika, laten zien dat vrouwen met 
Lizette van Wicky meldt het overlijden van broer Louis, Amsterdamsche Courant, 23 juli 1805 
(Delpher)
Lizette bij het doodsbed van broer Louis. Uit het dagboek van Christiaan Andriessen, 19 juli 
1805 (Collectie Koninklijk Oudheidkundig Genootschap)",nancy jouwe nieuwegracht helaas sloeg noodlot toe zowel peuter erich moeder lizette overleden beiden april vermoedelĳk gevolg besmettelĳke ziekte epidemie vaker voorkwam nederlandse steden zeker utrecht bĳ overlĳden lizette ongeveer veertig oud dochter johanna vertrok daarna indië vader inmiddels commissionair bemiddelaar later keerde johanna waarschĳnlĳk vader terug utrecht waar ging wonen bĳ familieleden vader overleed bewegingen lizette dochter johanna drie continenten amerika europa azië voormoeder afrika laten zien vrouwen lizette wicky meldt overlijden broer louis amsterdamsche courant juli delpher lizette doodsbed broer louis dagboek christiaan andriessen juli collectie koninklijk oudheidkundig genootschap,0.22560416955715268,0.16192754748330015,0.12832845904594123,0.22560416955715268,Colonialism,0.06367662207385252
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.225.txt,46b5a182:00000,10,"EDUARD, SITIE, PIETER EN LIZETTE 
225
een familiegeschiedenis in slavernĳ in alle delen van het Nederlandse 
koloniale rĳk mobiel waren, gedwongen door slavernĳ, maar ook uit 
vrĳe wil. Pieter Quint Ondaatje
‘Beroemde Utrechters? Rĳk de Gooyer, Willem van Hanegem en Marco 
van Basten. Wie dat zegt en Pieter Philip Jurriaan Quint Ondaatje 
vergeet, heeft een pĳnlĳke lacune in zĳn of haar historisch bewust-
zĳn’, zo citeerde de krant De Waarheid gemeenteraadslid Machteld 
Versnel-Schmitz (D66) in 1986. Versnel-Schmitz noemde Ondaatje 
de ‘aanvoerder van de Utrechtse studenten in hun actie tegen de 
regentenwillekeur’. Ze verwees naar het Utrecht van eind achttiende 
eeuw, toen een studentenbeweging het voortouw nam en fel streed voor 
bestuurlĳke democratisering, en Utrecht korte tĳd werd geregeerd door 
een democratische burgerraad. Utrecht was in deze tĳd het ‘brandpunt 
van een revolutie’ en deze studentenbeweging van vernieuwers werd 
mede geleid door Ondaatje.33 Hĳ en medestrĳder Bogislaus Fredericus 
von Liebeherr waren beiden in Nederlandse koloniën in Azië geboren. Versnel-Schmitz pleitte voor een standbeeld voor Ondaatje en vroeg 
zich in een brief aan burgemeester en wethouders af: ‘Is het college 
van B & W met mĳ van mening dat er tot dusver te weinig aandacht 
is besteed aan de periode 1785-1787, waarin Utrecht het centrum van 
de democratie in de Republiek was?’34 Op haar initiatief ‘werd giftig 
gereageerd’ volgens haar echtgenoot.35 Formeel werd haar verzoek 
afgewezen omdat volgens B&W zowel de stad Utrecht als Ondaatje zelf 
geen centrale rol speelden in de patriottentĳd, dus van dat standbeeld 
kwam het in de jaren tachtig niet. Hoewel Machteld Versnel inmid-
dels is overleden, is de wens voor een eerbetoon niet verdwenen. De 
waardering van Ondaatjes rol is inmiddels wel veranderd.",eduard sitie pieter lizette familiegeschiedenis slavernĳ nederlandse koloniale rĳk mobiel gedwongen slavernĳ vrĳe pieter quint ondaatje beroemde utrechters rĳk gooyer willem hanegem marco basten zegt pieter philip jurriaan quint ondaatje vergeet pĳnlĳke lacune zĳn historisch bewust zĳn citeerde krant waarheid gemeenteraadslid machteld versnel schmitz d66 versnel schmitz noemde ondaatje aanvoerder utrechtse studenten actie regentenwillekeur verwees utrecht eind achttiende eeuw studentenbeweging voortouw nam fel streed bestuurlĳke democratisering utrecht korte tĳd geregeerd democratische burgerraad utrecht tĳd brandpunt revolutie studentenbeweging vernieuwers mede geleid ondaatje hĳ medestrĳder bogislaus fredericus von liebeherr beiden nederlandse koloniën azië geboren versnel schmitz pleitte standbeeld ondaatje vroeg brief burgemeester wethouders af college b w mĳ mening dusver aandacht besteed periode waarin utrecht centrum democratie republiek initiatief giftig gereageerd volgens echtgenoot formeel verzoek afgewezen volgens b w zowel stad utrecht ondaatje centrale rol speelden patriottentĳd standbeeld kwam tachtig hoewel machteld versnel inmid dels overleden wens eerbetoon verdwenen waardering ondaatjes rol inmiddels veranderd,0.34664420070262325,0.32709564142965464,0.34474390089151374,0.34664420070262325,Colonialism,0.001900299811109507
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.226.txt,3af3454b:00000,10,"226 
NANCY JOUWE
kregen een prominente positie van schoolmeesters en predikanten. Pieters grootvader was chirurgĳn, zĳn vader predikant. Pieter doorliep 
als tiener een tĳd het seminarie in Colombo, waarna hĳ, net als zĳn 
vader, naar Utrecht kwam om theologie te studeren. Ondaatje woonde 
er aan de Lange Nieuwstraat 18. Een plaquette op het pand vormt een 
korte verwĳzing naar zĳn verblĳf. De patriottenbeweging liet in Utrecht voor het eerst van zich horen 
via een pamflet in 1781 en via het populaire tĳdschrift De post van den 
Neder-Rhyn, waarna de groep steeds meer tot politieke actie overging. Dit werd getriggerd door het machtsmisbruik van het vroedschapslid 
Willem Nicolaas Pesters, die al lange tĳd de lakens uitdeelde in Utrecht 
uit naam van de stadhouder. Een van Pesters bĳnamen was de Stichtse 
Sinterklaas (maar zĳn eigen achternaam was eigenlĳk al goed genoeg). Vroedschapsleden werden door de stadhouder (en dus Pesters) of door 
de leden zelf aangewezen. De patriottenbeweging had een concept-
reglement opgesteld (mede geschreven door Ondaatje) met een nieuwe, 
meer democratische bestuursinrichting.",nancy jouwe kregen prominente positie schoolmeesters predikanten pieters grootvader chirurgĳn zĳn vader predikant pieter doorliep tiener tĳd seminarie colombo waarna hĳ net zĳn vader utrecht kwam theologie studeren ondaatje woonde lange nieuwstraat plaquette pand vormt korte verwĳzing zĳn verblĳf patriottenbeweging liet utrecht eerst horen via pamflet via populaire tĳdschrift post den neder rhyn waarna steeds politieke actie overging getriggerd machtsmisbruik vroedschapslid willem nicolaas pesters lange tĳd lakens uitdeelde utrecht naam stadhouder pesters bĳnamen stichtse sinterklaas zĳn eigen achternaam eigenlĳk goed genoeg vroedschapsleden werden stadhouder pesters leden aangewezen patriottenbeweging concept reglement opgesteld mede geschreven ondaatje nieuwe democratische bestuursinrichting,0.22900396978357937,0.2127198358796489,0.20738600971450205,0.22900396978357937,Colonialism,0.016284133903930464
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.226.txt,3af3454b:00001,3,"Het ontwerp kreeg veel bĳval 
van de Utrechters en werd elders in de provincies Utrecht en Holland 
Pieter Quint Ondaatje. Gilles Louis Chrétien, c. 1790 naar een tekening van Jean Fouquet (Het 
Utrechts Archief)",ontwerp kreeg bĳval utrechters elders provincies utrecht holland pieter quint ondaatje gilles louis chrétien c tekening jean fouquet utrechts archief,0.32849648294316003,0.2597083908926678,0.20676561205022373,0.32849648294316003,Colonialism,0.06878809205049224
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.227.txt,38ee40ea:00000,10,"EDUARD, SITIE, PIETER EN LIZETTE 
227
overgenomen. De patriotten, onder wie Ondaatje, bliezen de schutterĳ of 
burgerwacht ook nieuw leven in onder de naam Pro Patria et Libertate 
(‘voor Vaderland en Vrĳheid’) en hun publieke oefeningen op Sterrenbos 
trokken veel bekĳks. Toen de Utrechtse vroedschap in 1785 iemand wilde aannemen 
die fel tegen de ideeën van de patriotten was gekant, kwam het tot 
een confrontatie. Het plan van de patriotten voor een nieuw en meer 
democratisch bestuur werd onderdeel van een harde onderhande-
ling in het stadhuis tussen beide partĳen, terwĳl Utrechtse burgers 
het stadhuis omsingelden. De angstig geworden vroedschap gaf toe 
aan de eisen van de patriotten. Ondaatje sprak daarna een juichende 
menigte toe, die tevreden huiswaarts ging. Ondaatjes invloed was zo 
groot dat hĳ in een spotdicht door zĳn tegenstanders ‘Een zwart ondier 
vol lastervonden’ werd genoemd. Ook zĳn medestrĳders werden niet 
gespaard: Bogislaus Fredericus von Liebeherr, die in Makassar was 
geboren, werd een ‘ratelslang uit Morenland’ genoemd en diens zwager, 
Jacob de Joncheere uit India, ‘een apentronie weinig waard’.37
Tĳdens deze periode bleef het onrustig in de stad. Zo werd burgemees-
ter Loten in december 1785 aangevallen door een aantal burgers. Toen 
de vroedschap bleef vertragen met de uitvoering van het nieuwe plan 
namen de patriotten de macht over: het stadsbestuur werd afgezet en er 
Oefening van het exercitiegenootschap Pro Patria et Libertate in Sterrenbos.",eduard sitie pieter lizette overgenomen patriotten ondaatje bliezen schutterĳ burgerwacht nieuw leven naam pro patria et libertate vaderland vrĳheid publieke oefeningen sterrenbos trokken bekĳks utrechtse vroedschap wilde aannemen fel ideeën patriotten gekant kwam confrontatie plan patriotten nieuw democratisch bestuur harde onderhande ling stadhuis beide partĳen terwĳl utrechtse burgers stadhuis omsingelden angstig geworden vroedschap gaf toe eisen patriotten ondaatje sprak daarna juichende menigte toe tevreden huiswaarts ging ondaatjes invloed groot hĳ spotdicht zĳn tegenstanders zwart ondier vol lastervonden genoemd zĳn medestrĳders werden gespaard bogislaus fredericus von liebeherr makassar geboren ratelslang morenland genoemd diens zwager jacob joncheere india apentronie waard tĳdens periode bleef onrustig stad burgemees ter loten december aangevallen burgers vroedschap bleef vertragen uitvoering nieuwe plan namen patriotten macht stadsbestuur afgezet oefening exercitiegenootschap pro patria et libertate sterrenbos,0.23448258698301658,0.30176757173649627,0.30494336515017856,0.30494336515017856,Modern Racism & Inequality,0.003175793413682293
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.228.txt,5aaaf830:00000,5,"228 
NANCY JOUWE
kwam een democratisch gekozen stadsbestuur met jongere bestuurders. Na deze overwinning in 1786 ging Ondaatje verder met zĳn studie – hĳ 
was inmiddels naar rechten overgestapt – en hĳ promoveerde in Leiden 
in januari 1787. Daarna keerde hĳ naar Utrecht terug. In de tussentĳd 
Burgemeester Arnoud Loten belaagd door boze Utrechtse burgers, december 1785. Reinier 
Vinkeles naar Jacobus Buys, c.1785-1795 (Rijksmuseum)",nancy jouwe kwam democratisch gekozen stadsbestuur jongere bestuurders overwinning ging ondaatje verder zĳn studie hĳ inmiddels rechten overgestapt hĳ promoveerde leiden januari daarna keerde hĳ utrecht terug tussentĳd burgemeester arnoud loten belaagd boze utrechtse burgers december reinier vinkeles jacobus buys c rijksmuseum,0.24368077572128596,0.21450353965155852,0.20314752358365226,0.24368077572128596,Colonialism,0.02917723606972744
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.229.txt,6b836d69:00000,10,"EDUARD, SITIE, PIETER EN LIZETTE 
229
hadden de Staten van Utrecht het nieuwe stadsbestuur niet geaccepteerd 
en ze waren verhuisd naar Amersfoort, een bolwerk van Oranjegezin-
den, de tegenstanders van de patriotten.38 Uiteindelĳk beslechtten 
buitenlandse krachten het pleit toen op verzoek van de stadhouder 
de Pruisen binnenvielen. Ondaatje vluchtte naar Frankrĳk. Hĳ kwam 
pas acht jaar later met de Fransen terug naar de Republiek tĳdens de 
Bataafse revolutie in 1795. Zĳn vrouw en hĳ kregen veel kinderen: het 
vĳftiende kind werd aangekondigd in de Amsterdamsche Courant van 
12 november 1805. Ondaatje stierf in Batavia, waar hĳ werkte en woonde 
in de laatste fase van zĳn leven. Anton de Kom, Roestam Effendi en het Anti-Fascistisch 
Congres39
Utrecht had een gedenkwaardig weekend op zaterdag 24 juni en zondag 
25 juni 1933. In hetzelfde jaar dat de nsb publiekelĳk actief werd in de 
stad – het beeld van nsb-stad zou aan Utrecht blĳven kleven – hadden 
honderden of duizenden (afhankelĳk van de bron) mannen en vrouwen 
zich verzameld in de stad om zich tegen fascisme uit te spreken.40 Ze 
verzamelden zich omdat op zondag 25 juni het Anti-Fascistisch Congres 
zou plaatsvinden in het n.v.-Huis op de Oudegracht. Er waren twee 
antikoloniale activisten als sprekers van de partĳ: Anton de Kom (1898-
1945) en Roestam Effendi (1903-1979). De een was geboren in Suriname, 
de ander in het huidige Indonesië, en beiden leefden langere tĳd in 
Nederland. Op de zaterdag warmde men op met een openbare vergadering waar 
onder andere Anton de Kom sprak.",eduard sitie pieter lizette hadden staten utrecht nieuwe stadsbestuur geaccepteerd verhuisd amersfoort bolwerk oranjegezin den tegenstanders patriotten uiteindelĳk beslechtten buitenlandse krachten pleit verzoek stadhouder pruisen binnenvielen ondaatje vluchtte frankrĳk hĳ kwam pas acht later fransen terug republiek tĳdens bataafse revolutie zĳn vrouw hĳ kregen kinderen vĳftiende kind aangekondigd amsterdamsche courant november ondaatje stierf batavia waar hĳ werkte woonde laatste fase zĳn leven anton kom roestam effendi anti fascistisch congres39 utrecht gedenkwaardig weekend zaterdag juni zondag juni hetzelfde nsb publiekelĳk actief stad beeld nsb stad utrecht blĳven kleven hadden honderden duizenden afhankelĳk bron mannen vrouwen verzameld stad fascisme spreken verzamelden zondag juni anti fascistisch congres plaatsvinden n v huis oudegracht twee antikoloniale activisten sprekers partĳ anton kom roestam effendi geboren suriname ander huidige indonesië beiden leefden langere tĳd nederland zaterdag warmde openbare vergadering waar anton kom sprak,0.3299895964355184,0.26949401838267995,0.29514303102365663,0.3299895964355184,Colonialism,0.03484656541186176
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.230.txt,d183d90e:00001,8,"Op zondag, tĳdens het congres zelf, deed de politie een inval in het 
n.v.-Huis. De Tribune versloeg dit op de voorpagina van 26 juni:
‘De Utrechtsche politie heeft Zondagmiddag getracht door een 
sensationeelen overval het Anti-Fascistische Congres te Utrecht in 
de war te schoppen. Door een zĳdeur drong plotseling een groote 
politiemacht naar binnen, die gevolgd werd door een gezelschap 
rechercheurs en ambtenaren van het parket. Door de dienstgangen 
van het gebouw kwam men achter het tooneel, vanwaar de troep het 
podium opdrong, waar het presidium zetelde. De plotselinge verschĳning van een inspecteur en politieagenten op 
het podium verwekte natuurlĳk groot opzien. Van het congres maakte 
zich groote verbolgenheid meester, zoodat het er een oogenblik op 
leek, dat de politie haar zin zou krĳgen en een bloedbad zou kunnen 
gaan aanrichten. Het presidium wist echter het congres tot kalmte 
te brengen, zoodat men geen succes had met de brutale provocatie.’
Op het congres werd opgeroepen om naar Nederland gevluchte Duitsers 
te helpen. Een niet nader genoemde Duitser sprak over de afschuwelĳke",zondag tĳdens congres deed politie inval n v huis tribune versloeg voorpagina juni utrechtsche politie zondagmiddag getracht sensationeelen overval anti fascistische congres utrecht war schoppen zĳdeur drong plotseling groote politiemacht gevolgd gezelschap rechercheurs ambtenaren parket dienstgangen gebouw kwam tooneel vanwaar troep podium opdrong waar presidium zetelde plotselinge verschĳning inspecteur politieagenten podium verwekte natuurlĳk groot opzien congres maakte groote verbolgenheid meester zoodat oogenblik leek politie zin krĳgen bloedbad gaan aanrichten presidium wist echter congres kalmte brengen zoodat succes brutale provocatie congres opgeroepen nederland gevluchte duitsers helpen nader genoemde duitser sprak afschuwelĳke,0.13807350855103817,0.19381271758804744,0.23688362614851344,0.23688362614851344,Modern Racism & Inequality,0.043070908560466
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.231.txt,06c992a0:00000,6,"EDUARD, SITIE, PIETER EN LIZETTE 
231
Anton de Kom. Anoniem, c.1930 (Publiek domein)
Rustam Eﬀendi. Anoniem, c. 1955. Uit: H.B. Jassin, Kesusasteraan Indonesia modern dalam 
kritik dan essay (1955)",eduard sitie pieter lizette anton kom anoniem c publiek domein rustam eﬀendi anoniem c h b jassin kesusasteraan indonesia modern dalam kritik essay,0.44596683155684674,0.385957678984174,0.4548803520536863,0.4548803520536863,Modern Racism & Inequality,0.008913520496839578
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.232.txt,9bd6b34f:00000,10,"232 
NANCY JOUWE
situatie onder het fascisme in Duitsland, inclusief een verwĳzing naar 
concentratiekampen. In 1945, vlak voor de bevrĳding, zou Anton de Kom 
zelf overlĳden door ziekte in kamp Sandbostel, bĳ concentratiekamp 
Neuengamme. Een van de volgende sprekers was Roestam (of Rustam) Effendi, die 
volgens De Tribune het volgende meldde:
‘roestam effendi legt er den nadruk op, dat de Hollandsche 
bourgeoisie niet alleen hier In Holland, maar ook in Indonesië en 
Suriname bestreden moet worden. Het fascisme in Indonesië is zoover 
doorgevreten, dat bĳna geen arbeidersvergadering gehouden kan 
worden. Als een der sprekers het over koloniale uitbuiting heeft, 
wordt de vergadering onmiddellyk door de politie gesloten. Des nachts 
worden inlanders van hun bed gelicht en naar de concentratiekampen 
gevoerd, waar zĳ dwangarbeid moeten verrichten. De s.d.a.p. heeft gelukkig geen invloed in Indonesië, maar de refor-
mistische nationalisten als Thamrin spelen hun rol. De Inheemsche 
bourgeoisie in Indonesië is even fascistisch als de blanda’s. Wy moeten 
de muiters van „De Zeven Provinciën”, die eerstdaags voor het klas-
segerecht komen, redden.",nancy jouwe situatie fascisme duitsland inclusief verwĳzing concentratiekampen vlak bevrĳding anton kom overlĳden ziekte kamp sandbostel bĳ concentratiekamp neuengamme volgende sprekers roestam rustam effendi volgens tribune volgende meldde roestam effendi legt den nadruk hollandsche bourgeoisie alleen holland indonesië suriname bestreden fascisme indonesië zoover doorgevreten bĳna arbeidersvergadering gehouden sprekers koloniale uitbuiting vergadering onmiddellyk politie gesloten des nachts inlanders bed gelicht concentratiekampen gevoerd waar zĳ dwangarbeid moeten verrichten p gelukkig invloed indonesië refor mistische nationalisten thamrin spelen rol inheemsche bourgeoisie indonesië even fascistisch blanda wy moeten muiters zeven provinciën eerstdaags klas segerecht komen redden,0.37472761393461895,0.27897310510639206,0.4218825075544842,0.4218825075544842,Modern Racism & Inequality,0.047154893619865246
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.233.txt,d3e14922:00001,8,"Woedend-zenuwachtig 
gehamer van Ruys.’44
In 1946 werd Effendi door de cpn geroyeerd omdat hĳ zich tĳdens de 
oorlog niet genoeg voor het verzet zou hebben ingezet. In 1950 keerde 
hĳ terug naar Indonesië. Conclusie
Eduard, Sitie, Pieter en Lizette: Utrechters afkomstig uit Afrika, de 
Amerika’s en Azië die beland waren in Utrecht. Het zĳn voorbeelden 
van diverse, gewone en bĳzondere bewoners en bezoekers die door 
de eeuwen heen in Utrecht zĳn neergestreken, soms uit eigen keus, 
maar vaak ook niet, zoals Sitie en Sibilla. Bĳzondere bezoekers zoals 
Anton de Kom en Roestam Effendi maakten indruk. Jammer genoeg 
zĳn deze geschiedenissen tot voor kort of nog steeds naar de marges 
van de geschiedschrĳving geschoven. Hun verhalen zĳn tot nu toe 
nauwelĳks verteld en daardoor onbekend gebleven, omdat ze als 
onbelangrĳk werden beschouwd of lastig vindbaar. Soms zĳn het 
simpelweg vergeten verhalen, waardoor ze niet in het vizier van de 
onderzoeker kwamen.",woedend zenuwachtig gehamer ruys effendi cpn geroyeerd hĳ tĳdens oorlog genoeg verzet ingezet keerde hĳ terug indonesië eduard sitie pieter lizette utrechters afkomstig afrika amerika azië beland utrecht zĳn voorbeelden diverse gewone bĳzondere bewoners bezoekers eeuwen heen utrecht zĳn neergestreken soms eigen keus vaak sitie sibilla bĳzondere bezoekers anton kom roestam effendi maakten indruk jammer genoeg zĳn geschiedenissen kort steeds marges geschiedschrĳving geschoven verhalen zĳn toe nauwelĳks verteld daardoor onbekend gebleven onbelangrĳk werden beschouwd lastig vindbaar soms zĳn simpelweg vergeten verhalen waardoor vizier onderzoeker kwamen,0.39092494105527054,0.36981442487788224,0.31913717820043946,0.39092494105527054,Colonialism,0.021110516177388294
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.235.txt,d081290e:00000,10,"Een aaneenrĳging van persoonlĳke 
archieven
Quinsy Gario
Wanneer we aan de hedendaagse Zwarte aanwezigheid in Utrecht 
denken, komen er een aantal momenten en plekken naar boven die wat 
meer aandacht verdienen in de context van de geschiedenis van de stad. Elders in deze bundel is het verhaal naar voren gekomen dat Anton de 
Kom in Tivoli op de Oudegracht (toen het n.v.-Huis) heeft gesproken. Dat is een belangrĳk daad van herinneren en van het herstellen van 
de belangrĳke positie die deze antikoloniale activist en verzetsheld in 
ons nationaal narratief hoort te krĳgen. Hĳ heeft veel meer gedaan in 
Nederland dan tot nu toe bĳ het gros van de mensen bekend is. En zo zĳn 
er nog een meer belangrĳke netwerken van Zwart verzet en samenzĳn 
waar veel meer aandacht voor zou moeten zĳn. In mĳn bĳdrage in deze bundel ga ik in op twee zaken die heel dicht 
bĳ mĳ staan en ingaan op de Antilliaanse aanwezigheid in Utrecht. Dit artikel beschrĳft en analyseert de tweede en laatste keer dat het 
Antilliaans Carnaval in Utrecht werd georganiseerd, in 1983.1 Ik werd 
er in 2019 op gewezen door Rudsel Martinus, mĳn oom, die er met zĳn 
Super 8-camera een reportage over had gemaakt. Daarnaast ga ik in op de 
totstandkoming en lancering van Zwarte Piet Is Racisme in het Utrechtse 
theatercafé De Bastaard, op Jansveld 17, op 1 juni 2011. Mĳn kunstproject 
wordt vaak ten onrechte gezien als een project dat in Amsterdam begon. De student en de migrant
Het verhaal van mĳn oom en dat van mĳ vertonen veel overeenkomsten.",aaneenrĳging persoonlĳke archieven quinsy gario wanneer hedendaagse zwarte aanwezigheid utrecht denken komen momenten plekken aandacht verdienen context geschiedenis stad elders bundel verhaal voren gekomen anton kom tivoli oudegracht n v huis gesproken belangrĳk daad herinneren herstellen belangrĳke positie antikoloniale activist verzetsheld nationaal narratief hoort krĳgen hĳ gedaan nederland toe bĳ gros mensen bekend zĳn belangrĳke netwerken zwart verzet samenzĳn waar aandacht moeten zĳn mĳn bĳdrage bundel ga twee zaken heel dicht bĳ mĳ staan ingaan antilliaanse aanwezigheid utrecht artikel beschrĳft analyseert tweede laatste keer antilliaans carnaval utrecht georganiseerd gewezen rudsel martinus mĳn oom zĳn super camera reportage gemaakt daarnaast ga totstandkoming lancering zwarte piet racisme utrechtse theatercafé bastaard jansveld juni mĳn kunstproject vaak ten onrechte gezien amsterdam begon student migrant verhaal mĳn oom mĳ vertonen overeenkomsten,0.36812039102964644,0.38717528326359435,0.4091483842850977,0.4091483842850977,Modern Racism & Inequality,0.02197310102150335
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.235.txt,d081290e:00001,6,"Beiden kwamen we naar Nederland om verder te studeren in studies 
in de creatieve sector. Mĳn oom ging naar het nimeto, toentertĳd een 
Middelbare Technische School, om schilderen te studeren. Hĳ begon 
daar op 21-jarige leeftĳd in 1977. Hĳ vertrok vanuit Curaçao. Of beter 
gezegd uit Buena Vista, de woning van mĳn grootouders, die mĳn opa 
had gebouwd. Mĳn opa, mĳn ooms vader, was een timmerman en 
decorbouwer voor de reactiezaal van Shell.2",beiden kwamen nederland verder studeren studies creatieve sector mĳn oom ging nimeto toentertĳd middelbare technische school schilderen studeren hĳ begon jarige leeftĳd hĳ vertrok vanuit curaçao beter gezegd buena vista woning mĳn grootouders mĳn opa gebouwd mĳn opa mĳn ooms vader timmerman decorbouwer reactiezaal shell,0.3085898349630919,0.24014800488547783,0.23666824845217804,0.3085898349630919,Colonialism,0.06844183007761406
C:\Users\Home\policy-analysis\Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.236.txt,cc1497f0:00000,10,"236 
QUINSY GARIO
Voordat mĳn opa een volledig pensioen kon opbouwen werd hĳ ontsla-
gen. Mĳn oma verkocht groenten en gewassen, die verbouwd werden in 
de grote tuin rondom het huis, om wat extra bĳ te verdienen, want breed 
hadden ze het zeker niet met dertien mensen thuis. Zĳn slaapkamer in 
het huis deelde hĳ met nog twee broers en had hĳ helemaal beschilderd 
met beelden van onder andere Jimmy Hendrix en Angela Davis.3
Toen Rudsel Martinus naar Utrecht kwam, stuurde hĳ cassettebandjes 
terug naar huis. Bellen was ongelofelĳk duur en dit was een manier om 
langere gesprekken te voeren. Het is te vergelĳken met de voice notes 
die we kennen van hedendaagse chat-applicaties, maar in dit geval 
duurde het weken voordat ze aankwamen via de post. Over en weer 
werden bandjes verstuurd met verhalen over hoe het op het eiland ging 
en over wat mĳn oom allemaal meemaakte. De bandjes zĳn inmiddels 
verloren, maar de gedachte eraan voedt nog altĳd mĳn nieuwsgierigheid. Ik ben benieuwd naar de klanken van toen en hoe een uitgesproken 
brief klinkt. Mĳn oom was niet de enige die dit deed. Het was ook niet 
alleen iets Antilliaans om te doen.",quinsy gario voordat mĳn opa volledig pensioen opbouwen hĳ ontsla gen mĳn oma verkocht groenten gewassen verbouwd werden grote tuin rondom huis extra bĳ verdienen breed hadden zeker dertien mensen thuis zĳn slaapkamer huis deelde hĳ twee broers hĳ helemaal beschilderd beelden jimmy hendrix angela davis rudsel martinus utrecht kwam stuurde hĳ cassettebandjes terug huis bellen ongelofelĳk duur manier langere gesprekken voeren vergelĳken voice notes kennen hedendaagse chat applicaties geval duurde weken voordat aankwamen via post weer werden bandjes verstuurd verhalen eiland ging mĳn oom allemaal meemaakte bandjes zĳn inmiddels verloren gedachte eraan voedt altĳd mĳn nieuwsgierigheid benieuwd klanken uitgesproken brief klinkt mĳn oom enige deed alleen antilliaans,0.25778893739178366,0.32045585815257516,0.21969889053444727,0.32045585815257516,Historical Slavery,0.0626669207607915
