text,label,label_id,is_pseudo
"Gij zult niet van de eene plantage naarde 
andere verplaatst worden. Dat heeft reeds in de reglementen van de Regering gestaan 
toen ik nog slaaf was. Wat er van al die voorregten geworden? Niets! Nu zegt men: er zal 
eene wet zijn. Maar de spreker uit Hoorn begint reeds verder te gaan dan de wet. » Als 
gij u goed gedraagt"" zegt hij, zult gij over tien jaren vrij zijn. Maar dat staat in de wet niet 
te lezen; daar staat eenvoudig, dat ik gedurende tien jaren onder dat staatstoezigt zal 
staan. Nu begint gij reeds te spreken van een termijn, die nog verlengd zou kunnen 
worden. En niet alleen de afgevaardigde uit Hoorn, ook de spreker uit Almelo (Van der 
LindenȌ heeft gesteldǳ.220 
 
Van Bosse vervolgde met: 
 
ǲZiet, Mijne (eeren, als een neger zoo redeneerde, zou hij spoedig tot de conclusie 
komen, waartoe minder beschaafde negers naar mijne overtuiging reeds dadelijk komen 
zullen: Ǯgij vertelt mij maar wat.",Historical Slavery,1,False
"RACISME BIJ HET MINISTERIE VAN BUITENLANDSE ZAKEN 
Een verkennend onderzoek 
 
71 
 
met “zeven vinkjes” (zie Luyendijk, 2022) zijn volgens respondenten de “stilzwijgende norm”. De laatste jaren zijn daar de vrouwen met “zes vinkjes” bijgekomen. Medewerkers in hogere posities hebben, volgens Luyendijk en verschillende respondenten, 
de neiging om vooral mensen te selecteren die op hen lijken. Het is voor medewerkers in 
topfuncties belangrijk dat ze kunnen samenwerken met mensen met wie ze vertrouwd zijn 
en in wie ze zich kunnen herkennen. Old boys netwerk en vriendjespolitiek 
Geregeld wordt er gesproken over het “old boys network”, “vriendjespolitiek” en het 
onderling toebedelen van mooie banen aan collega’s die ze nog kennen van hun 
vroegere studentenvereniging. Dit “systeem” beperkt de doorgroeimogelijkheden van 
veel bi-culturele medewerkers. Conformeren aan de organisatiecultuur vergroot de 
mogelijkheid voor relatief nieuwe medewerkers om ook toe te treden tot dit netwerk. Medewerkers die hebben deelgenomen aan ‘het klasje’ genieten eveneens privileges. Wie geen onderdeel uitmaakt van het netwerk of “niet het juiste spel speelt”, komt minder 
snel in aanmerking voor een hogere functie. De beperkte doorgroeimogelijkheden hangen volgens verschillende medewerkers ook 
samen met een bepaalde systematiek.",Modern Racism & Inequality,2,False
"Toch komen we ze tegen. Een voorbeeld zĳn de zusters 
Maria Anna en Amalia Constantia Falck, opgegroeid in Utrecht, die in 
1735 met hun broer op hetzelfde schip naar Azië reisden, de eerste als 
gezelschapsdame van barones van Imhoff. Beiden zouden er trouwen 
met hoge voc-beambten, Maria Anna zelfs drie keer, het laatst met een 
predikant in Batavia, en Amalia Constantia met de koopman Adriaan",Colonialism,0,False
"— 10 —
Rose Mary Allen (1950) is cultureel antropoloog. Ze 
is buitengewoon hoogleraar Cultuur, gemeenschap 
en geschiedenis aan de Universiteit van Curaçao. Esther Captain (1969) is historicus en als senior  
onderzoeker werkzaam bij het Koninklijk Instituut 
voor Taal-, Land- en Volkenkunde (kitlv) in Leiden. Haar expertise is laatkoloniaal Indonesië en de 
­Indonesische revolutie, postkoloniaal Nederland 
in relatie tot de Nederlands-Caribische eilanden, 
­Indonesië en Suriname. Matthias van Rossum (1984) is historicus en als senior 
onderzoeker verbonden aan het Internationaal 
Instituut voor Sociale Geschiedenis (iisg) in 
Amsterdam. Hij is gespecialiseerd in de geschiedenis 
van slavernij in Azië en de verbindingen met het 
Atlantische slavernijverleden. Urwin Vyent (1958) is directeur van het Nationaal 
­Instituut Nederlands slavernijverleden en erfenis 
­(NiNsee). Naast zijn werk voor NiNsee houdt hij zich 
bezig met de ontwikkeling van een slavernijmuseum 
in Amsterdam.",Colonialism,0,False
"NINSEE 
109 
 
vraag onderwerpen: verlangt gij dat er geen immigratie plaats hebbe; meent gij dat het 
niet wenschelijk is nieuwe werkkrachten aan te voeren? Indien zij geen immigratie 
verlangen, dan geloof ik dat er iets voor hun amendement te zeggen valt. Maar indien zij 
veronderstellen dat immigratie wenschelijk is, dan geeft ik hun in overweging om 
eenvoudig bij art. 9 de schadevergoeding te verminderen. Men moet in elk geval de 
immigratie behouden als men niet 12 à 15 millioen als het ware wil weggooijen. Men 
stelt zich van de toekomst der West-Indische kolonien dikwijls sombere tafereelen voor. Ik heb wel eens hooren zeggen, dat men die kolonien met ap- en dependentien moest 
overdoen, omdat zij in de toekomst weinig beloven. Ik deel in die meening niet. Ik geloof 
dat de kolonien gedrukt worden door de slavernij, en ik stel mij voor dat, wanneer 
eenmaal die slavernij zal zijn afgeschaft en de gronden overgegeven aan werkelijk 
belangheb-benden , die kolonien zich meer en meer zullen ontwikkelen. De productie in 
onze West-Indische kolonien moet oneindig voordeeliger zijn dan in Oost-Indie.",Colonialism,0,False
"— 185 —
meegerekend. Als een slaafgemaakte zichzelf en zijn of haar gezin wilde 
vrijkopen, was de belasting aanzienlijk hoger: bedragen variëren van honderd tot 
vijfhonderd gulden. Verder onderzoek kan meer licht werpen op de rol en het 
profijt van overheden in koloniale belastingheffing. Anne-Marieke van Schaik (1967) is kunsthistoricus en sinds 2007 
conservator bij het Belasting & Douane Museum in Rotterdam, waar 
zij in 2022 de tentoonstelling Belast koloniaal verleden samenstelde.",Historical Slavery,1,False
"— 175 —
— SLAVERNIJ, AFSCHAFFINGEN EN DOORWERKINGEN —
van onvrije en vrije arbeid af. Hoe zou het zijn, zo opperde hij, als de 
Zeeuwse boer gedwongen zou worden zijn producten tegen de helft, een 
vierde of een tiende deel van de werkelijke waarde te leveren? Zeker, traag­
heid en tegenzin bevingen de Javaan zodra hij in opdracht van anderen en 
onder streng toezicht moest werken, maar zou dat bij de Zeeuw onder een 
zelfde systeem niet ook gebeuren? Bij vaststelling van de prijs voor arbeid 
op een te laag peil zou voortgaande dwang nodig blijven. Muntinghe 
sprak daarom opnieuw de stelling tegen dat de Javaan voor elk ander 
­stelsel dan onvrije arbeid de deugden miste en waarschuwde met klem 
voor de hoge kosten van dwang en bewaking voor de verplichte tewerk­
stelling. Ook dit keer was zijn pleitnota voor vrije arbeid tevergeefs, want 
onder het nieuwe Nederlandse koloniale bewind zou het dwangstelsel 
alleen maar worden uitgebreid. Hij gaf echter niet op. In zijn nieuwe nota uit 1817 ging hij ook in op 
de sociale organisatie aan de onderkant van de boerensamenleving. Hij 
beschreef daarbij dorpsgemeenschappen als een homogeen geheel met 
eigenschappen als zelfbestuur en zelfvoorziening, beslotenheid en 
­cohesie. Een dorpsraad koos uit zijn midden bij toerbeurten een dorps­
hoofd om de gemeenschap extern te vertegenwoordigen en in eigen kring 
de gezamenlijke belangen naar behoren te regelen.",Historical Slavery,1,False
"Tijdschrift 
voor Surinaamse taalkunde, letterkunde en 
geschiedenis 35 (2016) 11–38. 3. caricom. ‘caricom Ten Point Plan for 
Reparatory Justice – caricom,’ caricom, 
10 juli 2020: caricom.org/caricom-ten-point-
plan-for-reparatory-justice. 4. Nationaal Trans-Atlantisch 
Slavernijmuseum, Met de kracht van de 
voorouders (Amsterdam 2021). 5. Gert Oostindie, Het verleden onder ogen. Herdenking van de slavernij (Amsterdam 1999); 
Gert Oostindie, Facing up to the Past. Perspectives 
on the Commemoration of Slavery from Africa, the 
Americas and Europe (Kingston 2001).",Colonialism,0,False
"16
die hieruit volgen voor publieke organisaties die zelf onderzoek willen doen 
naar discriminatie en racisme in hun dienstverlening. 2.6	Ervaringen pilots 
De drie pilots hebben cruciale bevindingen opgeleverd die een belangrijke 
bijdrage leveren aan de verdere ontwikkeling van de Discriminatietoets. In 
dit voortgangsverslag staan deze inzichten centraal, omdat ze essentieel 
zijn voor het verbeteren van de bruikbaarheid en effectiviteit van de 
toets. In het volgende hoofdstuk komen de betrokken organisaties zelf 
aan het woord en vertellen zij over hun ervaring met het gebruik van de 
Discriminatietoets.",Modern Racism & Inequality,2,False
"88 
REMCO RABEN
en mensendiefstal, zelfs binnen de stad Makassar. Aziatische slaven-
halers leverden de slaafgemaakten in Makassar vooral aan Europese 
burgerhandelaren, die de route naar Batavia voor hun rekening namen. In de achttiende eeuw ging het om honderden slaafgemaakten per jaar. Daarnaast namen ook voc-dienaren op grote schaal slaafgemaakten 
mee op hun tochten van Makassar naar Batavia en verkochten hen 
daar voor eigen rekening. De behandeling op de schepen schĳnt zo 
erbarmelĳk te zĳn geweest dat zelfs de bewindhebbers in de Republiek 
op betere verzorging aandrongen.25
Op Ceylon waren in de achttiende eeuw vermoedelĳk relatief minder 
slaafgemaakten dan in Batavia of Makassar.26 Dat kwam vooral doordat 
de slavenhandel in zuidelĳk India zeer onregelmatig was en Ceylon 
niet kon bogen op een groot achterland waar slavenhalers in dezelfde 
hoeveelheden mensen konden stelen of opkopen als in de Indonesische 
archipel. Toch was er een levendige handel in mensen vanuit zuidelĳk 
India, vooral uit Malabar (het huidige Kerala), en werden slaafgemaak-
ten uit Zuidoost-Azië ingevoerd. Op Ceylon had de voc honderden 
slaafgemaakten voor zich werken en hadden voc-ambtenaren allemaal 
slaafgemaakten in huis. Zeker in de hogere rangen was een aantal van 
tien of meer slaafgemaakten in huis geen uitzondering.27
Als gouverneur in Makassar en Ceylon had Loten rechtstreekse 
bemoeienis met de regulering van de slavenhandel, en als privépersoon 
hield hĳ natuurlĳk ook slaafgemaakten. Tot zĳn dood had Loten in 
zĳn huishouden overigens een Buginese vrouw (uit Zuid-Sulawesi), 
Sitie (Siti) genaamd. Hĳ ontkende dat ze slaafgemaakte was, omdat 
zĳ een geschenk was geweest van de vorst van Bone, het Buginese 
koninkrĳk op Zuid-Sulawesi.28 Daardoor is ze niet in de slavenregisters 
terechtgekomen en kon ze voor een ‘vrĳe’ bediende doorgaan (zie ook 
het artikel van Nancy Jouwe).",Historical Slavery,1,False
"RACISME BIJ HET MINISTERIE VAN BUITENLANDSE ZAKEN 
Een verkennend onderzoek 
 
81 
 
 
“Ons vertrouwen is gebroken. De Nederlanders zeggen altijd dat ze 
direct zijn, maar ze vinden het niet leuk als anderen direct zijn tegen 
hen. En zeker met onze tijdelijke contracten, ben je beter af door stil te 
blijven.” 
 
Een andere lokaal aangenomen medewerker concludeert eveneens dat het 
onverstandig is om je uit te spreken, omdat het consequenties kan hebben voor je 
dienstverband. Steun zoeken bij lotgenoten 
In plaats van het aan hun leidinggevende te vertellen, delen medewerkers het liever in 
vertrouwen met hun collega’s bij wie ze zich wel veilig voelen. In die gesprekken geeft 
men elkaar soms ook advies hoe ze met deze ervaringen kunnen omgaan. Het uitwisselen 
van ervaringen levert soms steun en troost op. Het nadeel is dat de lage 
meldingsbereidheid niet helpt om de sociale norm van non-discriminatie actief uit te 
dragen. Er is al met al om verschillende redenen een hoge drempel voor medewerkers om racisme 
te bespreken met leidinggevenden. De ongelijke machtsverhoudingen en de 
afhankelijkheidsrelatie ten opzichte van de werkgever is een van de belangrijkste redenen 
dat mensen negatieve ervaringen verzwijgen, omdat ze belang hechten aan het behoud 
van hun baan, inkomen en carrièreperspectieven (vgl. Omlo, 2020).",Modern Racism & Inequality,2,False
"Al in de zeventiende eeuw kwamen tot slaaf gemaakte dienaren, 
maar ook vrĳe mensen van kleur, naar Utrecht en bouwden daar een 
leven op. In de eeuwen daarna is die aanwezigheid nooit verdwenen, 
maar zelden als integraal onderdeel van de stad beschouwd. Rekenschap 
geven van de verweven geschiedenissen van stad en slavernĳ betekent 
ook het erkennen van die aanwezigheid, voor de bĳdrage die zĳ heeft 
geleverd aan het Utrechtse leven en voor de doorwerking van in de 
slavernĳ ontstane denkpatronen en sociale verhoudingen. Utrecht kan gezien worden als een centrum van abolitionisme. Het 
pleidooi voor afschaffing van de slavernĳ van personen als Petronella 
Moens, Nicolaas Beets en Jan Ackersdĳck was vaak religieus gemotiveerd 
en kan niet los gezien worden van de status van Utrecht als belangrĳk 
religieus centrum, met onder meer de aanwezigheid van een theologische 
faculteit. Het gedachtegoed van de verschillende Utrechtse voorstanders 
van de afschaffing van de slavernĳ was divers: allen pleitten zĳ voor de 
afschaffing van het instituut slavernĳ, maar over de weg daarnaartoe 
en over de gewenste invulling van een maatschappĳ vrĳ van slavernĳ 
verschilden zĳ van inzicht.",Colonialism,0,False
"RACISME BIJ HET MINISTERIE VAN BUITENLANDSE ZAKEN 
Een verkennend onderzoek 
 
93 
 
5. De afwezigheid van een goed functionerende klachtenprocedure;  
6. De afwezigheid van een inclusieve organisatiecultuur. Institutioneel racisme betekent niet dat er in elke hoek van de organisatie racisme is aan te 
treffen en dat alle medewerkers zich hieraan schuldig maken. Respondenten geven 
immers te kennen dat zij naast racisme ook prettige relaties onderhouden met collega’s en 
goede ervaringen hebben opgedaan binnen bepaalde teams. Er zijn bovendien ook 
verschillen tussen verschillende directies en ambassades. Institutioneel racisme betekent 
ook niet per definitie dat er altijd sprake is van kwade bedoelingen. Sommige uitsluitende 
mechanismen kunnen ook blinde vlekken zijn en kunnen onder meer voortkomen uit 
handelingsverlegenheid en onbewuste vooroordelen. Het kwalitatieve karakter van het onderzoek betekent dat we geen cijfers hebben over de 
mate waarin verschillende vormen van racisme voorkomen. Daar staat tegenover dat 
veel medewerkers de problematiek zelf als structureel ervaren.",Modern Racism & Inequality,2,False
"Alex van Stipriaan, ‘Stilte! Niet storen! De slavernĳ is afgeschaft’, De 
negentiende eeuw 28, 1 (2005), 45-61, aldaar 48. 23. Zie ook: Codfried, Belle van Zuylen’s vergeten oma. 24. Het Utrechts Archief (hierna: nl-uthua), Archief Huis Zuilen, toe-
gangsnummer 76, inv.nr. 1023, Akte van scheiding. Stukken betreffende 
de afwikkeling van de nalatenschap van Diederik Jacob van Tuyll van 
Serooskerken, 1776-1778. Zie met name scan 31-41 voor de uitsplitsing 
van alle beleggingen; scan 38-41 betreft specifiek de beleggingen in de 
koloniën.",Colonialism,0,False
"NINSEE 
95 
 
achterhaald en waar hij zijn lust om niet te werken zal kunnen bot vieren. Wat toch is er 
dat hem daarvan zou terughouden?ǳ 228 
 
Zo redenerend reduceerde het kamerlid de slavernij tot gedwongen arbeid. Hierbij moet 
echter worden opgemerkt dat hij hier gedwongen arbeid verward met werk. Hierop 
kwam bij hem de noodzaak opzetten om nog een vraag te formuleren: 
 
ǲWat dat hem een prikkel zou zijn tot arbeid? Noch in zijne gewoonten, noch in zijne 
geringe behoeften, noch in zijn tegenwoordigen toestand van ontwikkeling en 
beschaving is zoodanige prikkel te vinden. En zoolang zoodanige prikkel in hem 
ontbreekt, moet die van buiten af worden aangebragt, moet hij des noods gedwongen 
worden te arbeiden en niet in de wildernis te vlugten. Zoo geeft de wet, in 
overeenstemming met de natuur, aan den vader magt over zijn kind, aan den voogd 
magt over den minderjarige. Die niet op een standpunt van beschaving en ontwikkeling 
staat dat hij een vrij en zelfstandig mensch kan zijn, zal van de vrijheid misbruik maken. Ziedaar wat de rede leertǳ.229 
 
Wat in deze redenatie van Duymaer van Twist maar niet duidelijk wordt, is of de natuur 
van de slaaf-gemaakten in slavernij lag of in zijn huidskleur. De politicus  ging 
vervolgens verder in op het contrast tussen het Engelse – en Nederlandse Staatstoezicht.",Historical Slavery,1,False
"43
INTERCULTURELE SENSITIVITEIT 
Een persoon wordt als intercultureel sensitief aangemerkt wanneer de persoon niet alleen in staat is 
om vanuit eigen referentiekader een cultuur te bekijken, maar ook door die van een ander. Niet alleen 
vindt verplaatsing in gedachte plaats, maar ook in gedrag. INTERCULTURELE ZORG 
Onder interculturele zorg verstaan wij de aandacht die er moet zijn voor de leefwereld, taal, geschie-
denis, cultuur en afkomst van Zwarte mensen en personen van kleur en de verschillen tussen en bin-
nen die gemeenschappen. INSTITUTIONEEL RACISME
Institutioneel racisme is een systeem van dominantie dat institutionele uitsluiting en/of structurele 
ongelijke behandeling veroorzaakt en in stand houdt van individuen, groepen, eigendommen, instel-
lingen, instituties, hun geloofsleer en/of (religieuze) voorzieningen op basis van ras, huidskleur, etnici-
teit, cultuur, land van herkomst, nationaliteit, religie en/of levensbeschouwing. De institutionele vorm 
vindt plaats binnen (overheids)organisaties en sectoren als het onderwijs, de arbeidsmarkt, de wo-
ningmarkt, de belastingdienst en wetshandhavende organisaties zoals de politie en Koninklijke Ma-
rechaussee. Het komt ook tot uiting middels (fysieke, verbale en psychologische) daden  van geweld, 
intimidatie en bedreiging. Een voorbeeld hiervan is de bekladding van het pand van The Black Archi-
ves. Muurschilderingen van Surinaamse helden werden wit geverfd en op de deur werden stickers 
geplakt met de tekst ‘roetveegpiet is genocide’. INTERSECTIONALITEIT  
Het erkennen dat mensen meerdere identiteiten hebben, waardoor personen meerdere systemen van 
uitsluiting kan ervaren. Deze verschillende aspecten van identiteit en de verschillende systemen van uit-
sluiting kunnen dus samenkomen in een persoon.",Modern Racism & Inequality,2,False
"274 
NOTEN 
10. Slechts enkele stukken gaan in op de koloniale relatie van Utrecht, zo-
als Esther Captain, ‘Driehonderd gulden per vrĳgelaten slaaf. Slavenei-
genaren in Utrecht en de afschaffing van slavernĳ in 1863’, Oud-Utrecht 
86, 2 (april 2013), 38-43. 11. Captain en Visser, Wandelgids sporen van slavernĳ in Utrecht; https://
sporenvanslavernĳutrecht.nl en https://kosmopolisutrecht.nl (geraad-
pleegd 11-02-2021). 12. Aad van den Heuvel, Willem Bosman in goud en slaven (Amsterdam: 
Meulenhoff, 1981), 16. 13. De notariële akten zĳn allemaal online raadpleegbaar. Zie https://he-
tutrechtsarchief.nl/onderzoek/resultaten/archieven?mivast=39&mizig
=199&miadt=39&milang=nl&miview=ldt (geraadpleegd 13-02-2021).",Historical Slavery,1,False
"Predikant en activist
Wolter Robert van Hoëvell werd 
in 1837 op 24-jarige leeftijd als 
predikant uitgezonden naar 
Nederlands-Indië. Over de slavernij 
die hij daar aantrof schreef hij: ‘In 
Neêrlands-Indië bestaat nog altoos 
eene klasse der maat­schappij, die in 
een christenstaat en onder een 
menschlievend bestuur een gruwel is.’ 
Hij ontwikkelde zich tot activist, en 
ruim tien jaar nadat hij in de kolonie 
was aangekomen, schreef Van Hoëvell 
aan de gouverneur-generaal van 
Nederlands-Indië Jan Jacob 
Rochussen het dringende verzoek 
tot algehele afschaffing van de 
slavernij in Indië. Toen er een jaar later nog geen actie 
was ondernomen, schreef Hoëvell er 
een boek over. Hij werd nog datzelfde 
jaar met een gouvernementele 
berisping uit de kolonie verwijderd. Later kwam hij voor de liberalen in het 
Nederlands parlement en probeerde 
via die weg de slavernij in ‘de Oost’ 
af te schaffen. Hij werd daarin tegen­
gewerkt door de conservatieven en 
door een lobby vanuit Amsterdamse 
handelshuizen. Een van de redenen 
was de angst dat als de slavernij in 
het oosten afgeschaft werd, de roep 
voor afschaffing in de westelijke 
koloniën ook sterker zou worden, 
terwijl er nog altijd veel verdiend 
werd aan de plantages in Suriname. Wel vond De Salonthay dat de vormen 
van slavernij die hij had gezien in Midden- 
en Oost-Europa en Afrika, veel erger 
waren dan de slavernij in Suriname. Een 
veelgehoord argument, soms zelfs nu nog. Verder stelde hij dat de bijbel slavernij niet 
afkeurt, zolang de ‘meester’ goed is voor 
zijn slaven.",Colonialism,0,False
"230 
NANCY JOUWE
imperialistische onderdrukking. (Langdurige toejuichingen). In de 
pauze werden 35 inteekeningen verzameld op het boek van De Kom 
over Suriname, dat door “Links Richten” uitgegeven wordt.’
Het boek waarnaar verwezen werd, Wĳ slaven van Suriname, kwam in 
1934 uit. Tĳdens het congres zelf verwees De Kom naar zĳn publicatie 
als een antifascistisch boek.41 Het kreeg toentertĳd weinig aandacht, 
maar in 2020 werd het boek alsnog een bestseller. Inmiddels wordt het 
beschouwd als een literair en historisch meesterwerk, een eloquente en 
schrĳnende aanklacht tegen racisme en uitbuiting. De Kom beschreef 
de Surinaamse geschiedenis vanuit een antikoloniaal perspectief en 
als zoon van een tot slaaf gemaakte vader. Zĳn familienaam was de 
omdraaiing van de naam van plantagehouder Mok.42 Zĳn familie en 
hĳzelf hadden de gevolgen van de koloniale overheersing zelf ondervon-
den, en hĳ stoorde zich aan het feit dat in Nederland zo weinig mensen 
wisten van slavernĳ. Hĳ woonde van 1920 tot 1932 in Nederland en 
keerde toen terug naar Suriname, waar de koloniale autoriteiten hem 
het leven onmogelĳk maakten, terwĳl zĳn populariteit onder het volk 
juist steeg. Hĳ werd verbannen en kwam in mei 1933 aan in Amsterdam. Een maand later verwelkomde Utrecht hem.",Modern Racism & Inequality,2,False
"Belem­
meringen vanwege leeftijd, fysieke of mentale gezondheid, etnische achtergrond, seksuele 
gerichtheid of sociale positie moeten worden weggenomen. De Factsheet Discriminatie en 
Sport van RADAR geeft ook in februari 2021 nog aan dat er nauwelijks verenigingen zijn die 
expliciet aandacht besteden aan het tegengaan van racisme.46
38	 SER (2021). 39	 NOS nieuws (2015). 40	Harmsen et al. (2019). 41	 Ministerie van Volksgezondheid, Welzijn en Sport, KNVB, Eredivisie, Keukenkampioendivisie (2020). 42	 ANP/Het Parool (2019). 43	 De commissie is genoemd naar Humphrey Mijnals (1930-2019), de eerste voetballer van Surinaamse afkomst die in 
het Nederlands elftal speelde. Hij kwam driemaal uit voor Oranje. Na zijn loopbaan als speler, werd hij trainer van 
de Utrechtse club Faja Lobi.",Modern Racism & Inequality,2,False
"NOTEN 
287
36. Gerrit Schutte, ‘Achter de schermen. Hendrik Swellengrebel en de 
Kaapse patriotten’, Tydskrif vir Geesteswetenskappe 59, 4 (2019), 562-586. Slaafgemaakten en bestuurders van de VOC in Utrecht en Azië
1. Zie de datasets op de website van het Internationaal Instituut voor 
Sociale Geschiedenis in Amsterdam (https://datasets.iisg.amsterdam/
dataverse/iomastd): Matthias van Rossum et al., Slave Transactions 
(Acten van Transport) – voc Cochin, 1706-1801 (Amsterdam: Internation-
al Institute of Social History, 2018); Matthias van Rossum et al., Slave 
Transport Permissions – voc Cochin, 1770-1795 (Amsterdam: Internation-
al Institute of Social History, 2018). 2. Matthias van Rossum, Kleurrĳke tragiek. De geschiedenis van slavernĳ 
in Azië onder de voc (Hilversum: Verloren, 2015). Zie ook Matthias van 
Rossum, ‘De voc, van Amsterdam naar Azië’, in: Pepĳn Brandon et al. (red.), De slavernĳ in Oost en West.",Historical Slavery,1,False
"Dit gaf mij het signaal dat zij niet welkom zijn en dat ze ons 
niet vertrouwen. Ze denken dat ik in Den Haag kom werken om mijn 
familie permanent in Nederland te krijgen. Dit soort opmerkingen zijn 
frustrerend. Als ik dat had gewild, had ik dat in het verleden al lang 
kunnen doen. Dit soort beleid geeft een hele vervelende boodschap 
af”. 3.5 Misplaatste grappen maken en treiteren  
Racisme kan ook tot uiting komen in de vorm van stigmatiserende grappen (vgl. Omlo, 
2020; Williams, e.a., 2021; Wekker, 2020). Een respondent noemt grappen een vorm van 
provoceren. Verschillende respondenten hebben in bepaalde situaties het gevoel dat 
humor als een soort schild functioneert waar mensen zich achter kunnen verschuilen om te 
discrimineren. Of zoals een van de respondenten het formuleert: “humor is een verkapte 
manier om bepaalde boodschappen over te brengen.",Modern Racism & Inequality,2,False
"— 307 —
Titas Chakraborty
21. Nederlandse slavernij  
	
in Zuid-Azië
Eind zeventiende eeuw slaagde de Verenigde Oost-Indische Compagnie 
(voc) erin om als eerste Europese politieke mogendheid een substantieel 
imperium te stichten op Aziatische bodem. Anders dan veel Aziatische 
­keizerrijken van die tijd, die bestonden uit enorme aaneengesloten gebie­
den, bestond het voc-rijk uit eilanden en een wijdvertakt netwerk van 
­l­anden langs een lange kustlijn. De voc organiseerde haar imperium in 
ambtelijke zin als een onderling verbonden, maar zeer hiërarchisch net­
werk van alle betrokken gebieden. Daarbinnen verplaatsten mensen van 
zeer verschillende rangen en standen zich continu. Het transport van 
slaafgemaakten verbond alle cruciale knooppunten in het voc-rijk. Kij­
kend naar de meest prominente gebieden in dat rijk – Batavia, Ceylon en 
de Kaapkolonie, tegenwoordig Jakarta, Sri Lanka en Zuid-Afrika – zou 
geconcludeerd kunnen worden dat het voc-rijk één grote slavenmaat­
schappij was. Binnen dat slavernijnetwerk speelde het Indiase subconti­
nent een cruciale, maar relatief onderbelichte rol. ◼ ◼◼  Nederlandse slavenhandel in Zuid-Azië
Toen de Nederlanders zich in de zeventiende eeuw ontpopten tot een van 
de grootste slavenhoudende mogendheden in het Indisch Oceaangebied, 
haalden ze het grootste deel van hun slaafgemaakten van het Indiase 
­subcontinent. Hun slaafgemaakten waren vooral, maar niet uitsluitend, 
afkomstig uit de kuststreek van Arakan en Bengalen, de Coromandelkust 
en de Malabarkust.",Colonialism,0,False
"De Hondii zĳn dan ook verbintenissen 
aangegaan met leden van de Utrechtse elite. Zo vinden we onder andere 
huwelĳken met de families Velthuysen en Booth. Na Lucas Hondius stierf 
deze tak van de familie vrĳ snel uit. De titel van de heerlĳkheid ging 
over op Lucas’ schoonzoon Pieter Anthony Lespaul, een Amsterdamse 
handelaar, na wie de titel overging op diens schoonzoon Abraham 
Croock, een Amsterdamse kruitfabrikant. Vlak bĳ de huidige wĳk Zandweg-Oostwaard staat nog altĳd een 
buitenhuis met de naam Vechtenstein, al is dit huis pas in 1936 gebouwd. Vele straten in Zandweg-Oostwaard zĳn vernoemd naar voormalige 
eigenaars van Vechtenstein, waaronder de Van Exelstraat en de Hondius-
straat. Ook Park Vechtenstein en het Commelinhof verwĳzen nog naar 
dit verleden.",Historical Slavery,1,False
"6. Voor de vastlegging van de rechten: asg, 
1.01.02, na, inventarisnummer 5757, scan 561-
563. Voor de strijd tussen de bondgenoten 
van de Nederlanders en de Portugezen: 
Carolina Monteiro, ‘“Verlos ons van deze 
verdorven mensen,” schreven de 
oorspronkelijke inwoners van Brazilië,’ de 
Volkskrant 15 augustus 2022: https://www. volkskrant.nl/kijkverder/2022/ons-koloniale-
verleden/verlos-ons-van-deze-verdorven-
mensen-schreven-de-oorspronkelijke-
bewoners-van-brazilie~v546010/. 7. E. Odegard, Graaf en Gouverneur. Nederlands-
Brazilië onder het bewind van Johan-Maurits van 
Nassau-Siegen, 1636-1644 (Zutphen 2022) 132-
133. 8. E.",Colonialism,0,False
"— 58 —
— STAAT EN SLAVERNIJ —
Feniks (2012) bij een tekst over en een citaat van Equiano aan leerlingen 
gevraagd of zijn levensverhaal een representatieve en betrouwbare bron is 
over de slavenhandel en slavernij. Terwijl de meeste schoolboeken vooral de economische en politieke 
aspecten van slavenhandel, slavernij en de afschaffing daarvan behande­
len, met oog voor meningsverschillen daarover tussen witte mannen (en 
de uitzonderlijke zwarte verdediger van de slavernij, dominee Jacobus 
Capitein), laten andere zich leiden door nieuwe inzichten in de historio­
grafie, zoals Memo (2011): 
In de loop van de 19e eeuw schaften steeds meer landen de 
­slavenhandel en slavernij af. Lange tijd heeft men deze 
gebeurtenissen gezien als het succesvolle resultaat van de 
inzet van abolitionisten. Op die traditionele, eurocentrische 
visie is tegenwoordig kritiek. [...]
Voor historici die slavernij onderzoeken vanuit het 
­perspectief van de slaven, is abolitionisme een besmette term. Het duidt immers op actie van blanken alleen. Zij zien de 
afschaffing van de slavernij liever als onderdeel van een lange­
re emancipatiestrijd, die grotendeels het resultaat is van eigen 
inspanningen. Een tweede twistpunt onder historici vormt de 
vraag in hoeverre de geschiedschrijving wordt beïnvloed door 
het beeld dat abolitionisten eind 18e eeuw van de slaven­
handel en slavernij hebben geschetst. [...] Volgens sommige 
historici is dit beeld niet onjuist, maar wel onvolledig. [...] 
Andere historici zien deze opvattingen weer als voorbeeld van 
koloniale geschiedschrijving.10
Forum (2019) behandelt uitgebreid het Nederlandse slavernijverleden in de 
brede context van de mondiale slavernijgeschiedenis vanaf de oudheid.",Historical Slavery,1,False
