filename,filepath,document_type,year,sentence,topic,confidence
viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016.63.txt,Policyarchive_text\begrotingen\2015\viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016\viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016.63.txt,begrotingen,2015,"Het College voor Toetsen en Examens (CvTE) is een ZBO die verantwoor-
delijk is voor de examens rekenen en taal in het beroepsonderwijs en 
staatsexamens Nederlands als tweede taal.",Everyday Racism & Modern Racial Inequality,1.0
viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016.65.txt,Policyarchive_text\begrotingen\2015\viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016\viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016.65.txt,begrotingen,2015,"De Minister financiert het stelsel van hoger onderwijs en 
onderzoek door bekostiging van de onderwijsinstellingen.",Everyday Racism & Modern Racial Inequality,1.0
viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016.65.txt,Policyarchive_text\begrotingen\2015\viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016\viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016.65.txt,begrotingen,2015,"De Minister stimuleert specifieke beleidsonderwerpen via de 
bekostiging, en de inzet van andere instrumenten, zoals prestatieaf-
spraken, bestuurlijke afspraken, voorlichting en wet- en regelgeving.",Everyday Racism & Modern Racial Inequality,1.0
viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016.67.txt,Policyarchive_text\begrotingen\2015\viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016\viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016.67.txt,begrotingen,2015,"Hbo deeltijd bachelor 
38,1 
34,9 
32,5 
30,7 
29,1 
27,6 
26,1 
•",Everyday Racism & Modern Racial Inequality,1.0
viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016.67.txt,Policyarchive_text\begrotingen\2015\viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016\viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016.67.txt,begrotingen,2015,"Hbo deeltijd bachelor 
6,9 
6,4 
6,0 
5,7 
5,5 
5,3 
5,1 
•",Everyday Racism & Modern Racial Inequality,1.0
viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016.70.txt,Policyarchive_text\begrotingen\2015\viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016\viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016.70.txt,begrotingen,2015,"Aan de bekostiging van postinitiële masteropleidingen hbo en die 
voor flexibel hoger onderwijs voor volwassenen liggen afzonderlijke 
regelingen ten grondslag.",Everyday Racism & Modern Racial Inequality,1.0
viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016.72.txt,Policyarchive_text\begrotingen\2015\viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016\viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016.72.txt,begrotingen,2015,"De rijksbijdrage is gebaseerd op de nominale studieduur van 
de opleiding en het volgen en succesvol afronden van één bachelor- en 
één masteropleiding.",Everyday Racism & Modern Racial Inequality,1.0
viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016.72.txt,Policyarchive_text\begrotingen\2015\viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016\viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016.72.txt,begrotingen,2015,"Het onderwijsdeel bestaat uit:
a.
een studentgebonden deel: gebaseerd op het aantal ingeschreven 
bekostigde studenten en graden (diploma’s), er zijn drie bekostigings-
niveaus (laag, hoog en top),
b.
een onderwijsopslag in bedragen:",Everyday Racism & Modern Racial Inequality,1.0
viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016.73.txt,Policyarchive_text\begrotingen\2015\viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016\viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016.73.txt,begrotingen,2015,Bekostiging flexibel hoger onderwijs voor volwassenen (hbo en wo),Everyday Racism & Modern Racial Inequality,1.0
viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016.73.txt,Policyarchive_text\begrotingen\2015\viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016\viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016.73.txt,begrotingen,2015,"Hiermee wordt de ontwikkeling van drie Centres of Expertise (CoE’s) hbo 
gefinancierd, naast de zeventien CoE’s waarvan de ontwikkeling gefinan-
cierd wordt uit de middelen voor profilering.",Everyday Racism & Modern Racial Inequality,1.0
viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016.74.txt,Policyarchive_text\begrotingen\2015\viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016\viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016.74.txt,begrotingen,2015,"Daarnaast voert SURF een Kennisagenda uit, 
gericht op het opdoen, ontwikkelen en delen van kennis over open en 
online onderwijs in de Nederlandse context.",Everyday Racism & Modern Racial Inequality,1.0
viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016.75.txt,Policyarchive_text\begrotingen\2015\viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016\viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016.75.txt,begrotingen,2015,"Het betreft hier de (structurele) bekostiging van organisaties die beleids-
matig prioritaire taken uitvoeren, ofwel activiteiten uitvoeren die 
betrekking hebben op de belangenbehartiging van studenten, ofwel taken 
uitvoeren die voortkomen uit verdragsrechtelijke verplichtingen.",Everyday Racism & Modern Racial Inequality,1.0
viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016.76.txt,Policyarchive_text\begrotingen\2015\viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016\viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016.76.txt,begrotingen,2015,"De 
Minister opereert hierbij binnen multilaterale kaders als de Europese Unie, 
OESO en de Unesco en andere – vaak daarbij aangesloten",Everyday Racism & Modern Racial Inequality,1.0
viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016.76.txt,Policyarchive_text\begrotingen\2015\viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016\viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016.76.txt,begrotingen,2015,"De website Trends in Beeld biedt informatie over de indicatoren over o.a. 
het programma Erasmus+, maar ook de prestaties van de beroepsbe-
volking worden internationaal vergeleken in het kader van het 
«Programme for International Assessment of Adult Competencies» 
(PIAAC).",Dehumanization & Scientific Racism,1.0
viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016.79.txt,Policyarchive_text\begrotingen\2015\viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016\viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016.79.txt,begrotingen,2015,"Ook verzamelt, ontwikkelt en ontsluit de Neder-
landse Taalunie kennis en informatie over het Nederlands met het oog op 
advies en dienstverlening aan sectoren, doelgroepen en individuele 
taalgebruiker.",Everyday Racism & Modern Racial Inequality,1.0
viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016.96.txt,Policyarchive_text\begrotingen\2015\viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016\viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016.96.txt,begrotingen,2015,"De overheid financiert een 
tegemoetkoming indien ouders, gezien hun inkomen, niet draagkrachtig 
genoeg zijn om de kosten van hun schoolgaande minderjarige kinderen 
(middelbaar beroepsonderwijs) alleen te dragen.",Everyday Racism & Modern Racial Inequality,1.0
viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016.99.txt,Policyarchive_text\begrotingen\2015\viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016\viii-onderwijs-cultuur-en-wetenschap-rijksbegroting-2016.99.txt,begrotingen,2015,"De Minister financiert een groot deel van de kosten voor het 
volgen van kwalitatief goed onderwijs, omdat de maatschappij baat heeft 
bij geschoolde burgers.",Everyday Racism & Modern Racial Inequality,1.0
x-defensie-rijksbegroting-2016.109.txt,Policyarchive_text\begrotingen\2015\x-defensie-rijksbegroting-2016\x-defensie-rijksbegroting-2016.109.txt,begrotingen,2015,"Beleidsartikel 6 omvat ook investe-
ringen in vastgoed en algemene uitgaven, zoals de uitgaven voor 
onderzoek en de NAVO.",Colonial Exploitation & Economic Inequality,1.0
x-defensie-rijksbegroting-2016.110.txt,Policyarchive_text\begrotingen\2015\x-defensie-rijksbegroting-2016\x-defensie-rijksbegroting-2016.110.txt,begrotingen,2015,ASE en Reparatie,Reparations & Justice,1.0
x-defensie-rijksbegroting-2016.121.txt,Policyarchive_text\begrotingen\2015\x-defensie-rijksbegroting-2016\x-defensie-rijksbegroting-2016.121.txt,begrotingen,2015,"Daarnaast oefent de onafhankelijke 
RZO toezicht uit over de ketenzorg aan veteranen die gebruik maken van 
het civiel-militaire zorgsysteem (LZV) en bevordert de gewenste speciali-
satie van de betrokken instanties binnen het LZV.",Everyday Racism & Modern Racial Inequality,1.0
x-defensie-rijksbegroting-2016.128.txt,Policyarchive_text\begrotingen\2015\x-defensie-rijksbegroting-2016\x-defensie-rijksbegroting-2016.128.txt,begrotingen,2015,"«Akkoustisch onderzoek 
grondgebonden geluid F-35A in het 
kader van de Wet milieubeheer vlieg-
bases Volkel en Leeuwarden 
 Hachchi en Eijsink over verkennen van 
mogelijkheden tot samenwerking met 
België 
 Notaoverleg toekomst van de krijgs-
macht, 6 november 2013, 33 763, nr. 30 
 In behandeling, Brief Stand van zaken 
internationale militaire samenwerking, 
13 februari 2014, 33 729, nr. 10 en Brief 
Stand van zaken internationale militaire 
samenwerking, 7 november 2014, 33 279, 
nr. 12 
 Hachchi c.s. over besparen via pooling and 
sharing 
 Begrotingsbehandeling Defensie, 
14 november 2013, 33 750-X, nr. 28 
 In behandeling 
 Van Tongeren-Smaling over de Kamer op 
de hoogte houden over de voortgang van 
de aanplant van compensatiebos 
 VAO AWACS, 13 mei 2014, 33 750-XII, 
nr. 86 
 In behandeling 
 Cegerek over afspraken met de Navo over 
het structureel maken van de 35% 
geluidsreductie",Reparations & Justice,1.0
x-defensie-rijksbegroting-2016.135.txt,Policyarchive_text\begrotingen\2015\x-defensie-rijksbegroting-2016\x-defensie-rijksbegroting-2016.135.txt,begrotingen,2015,"De Kamer wordt later dit jaar nader 
geïnformeerd over de afhandeling van het 
incident dat het overlijden van sergeant 
van Geffen tot gevolg had.",Everyday Racism & Modern Racial Inequality,1.0
x-defensie-rijksbegroting-2016.141.txt,Policyarchive_text\begrotingen\2015\x-defensie-rijksbegroting-2016\x-defensie-rijksbegroting-2016.141.txt,begrotingen,2015,"De Minister informeert de Kamer over 
welke aanbevelingen uit het rapport 
«Assessment of the current state of the 
Ministry of Defence ICT/IV organisation, 
governance and supporting infrastructure» 
van de firma Forrester (Kamerstuk 31 125, 
nr. 34 en 40) in de Defensieorganisatie zijn 
belegd.",Dehumanization & Scientific Racism,1.0
x-defensie-rijksbegroting-2016.142.txt,Policyarchive_text\begrotingen\2015\x-defensie-rijksbegroting-2016\x-defensie-rijksbegroting-2016.142.txt,begrotingen,2015,"Alle suggesties die op het punt van 
emancipatie en inclusiviteit zijn gemaakt 
over doorstroom naar hogere rangen en 
deelname aan de HDV worden meege-
nomen bij de verdere uitwerking van de 
agenda van de toekomst.",Everyday Racism & Modern Racial Inequality,1.0
x-defensie-rijksbegroting-2016.151.txt,Policyarchive_text\begrotingen\2015\x-defensie-rijksbegroting-2016\x-defensie-rijksbegroting-2016.151.txt,begrotingen,2015,"In deze 
brief wordt ook opgenomen of er 
eventueel maatwerk wordt geleverd in 
bepaalde gevallen en wat de stand van 
zaken is omtrent de motie Teeven/Eijsink 
(aanwezige richtinggevende jurisprudentie 
volgen om de afwikkeling van schade-
claims sneller te laten verlopen).",Everyday Racism & Modern Racial Inequality,1.0
x-defensie-rijksbegroting-2016.17.txt,Policyarchive_text\begrotingen\2015\x-defensie-rijksbegroting-2016\x-defensie-rijksbegroting-2016.17.txt,begrotingen,2015,"Defensie ontplooit het komende jaar vooral initiatieven om 
kleinschalige innovatie dichtbij de werkvloer aan te jagen en dus de 
ruimte te geven.",Everyday Racism & Modern Racial Inequality,1.0
x-defensie-rijksbegroting-2016.17.txt,Policyarchive_text\begrotingen\2015\x-defensie-rijksbegroting-2016\x-defensie-rijksbegroting-2016.17.txt,begrotingen,2015,"Het betreft bijvoorbeeld de tijdige en kwalitatief juiste levering door 
leveranciers, tijdige (inter)nationale besluitvorming en de voortgang bij 
partnerlanden.",Everyday Racism & Modern Racial Inequality,1.0
x-defensie-rijksbegroting-2016.19.txt,Policyarchive_text\begrotingen\2015\x-defensie-rijksbegroting-2016\x-defensie-rijksbegroting-2016.19.txt,begrotingen,2015,"In die samenwerking moet Defensie flexibel zijn, goed weten wat er te 
koop is en voor elk deelgebied de beste aanbieder selecteren.",Everyday Racism & Modern Racial Inequality,1.0
x-defensie-rijksbegroting-2016.22.txt,Policyarchive_text\begrotingen\2015\x-defensie-rijksbegroting-2016\x-defensie-rijksbegroting-2016.22.txt,begrotingen,2015,"Daarnaast zijn in 2015 de Nederlandse bijdragen aan de Capacity Building 
Mission Iraq (CBMI) en de European Union Military Advisory Mission 
Central African Republic (EUMAM CAR) aangevangen.",Dehumanization & Scientific Racism,1.0
x-defensie-rijksbegroting-2016.29.txt,Policyarchive_text\begrotingen\2015\x-defensie-rijksbegroting-2016\x-defensie-rijksbegroting-2016.29.txt,begrotingen,2015,";
•
MINUSMA (United Nations Multidimensional Integrated Stabilization 
Mission in Mali, verlengd tot eind 2016);
•",Dehumanization & Scientific Racism,1.0
x-defensie-rijksbegroting-2016.31.txt,Policyarchive_text\begrotingen\2015\x-defensie-rijksbegroting-2016\x-defensie-rijksbegroting-2016.31.txt,begrotingen,2015,"United Nations Multidimensional Integrated Stabilization Mission in Mali 
(MINUSMA)",Dehumanization & Scientific Racism,1.0
x-defensie-rijksbegroting-2016.34.txt,Policyarchive_text\begrotingen\2015\x-defensie-rijksbegroting-2016\x-defensie-rijksbegroting-2016.34.txt,begrotingen,2015,"C
Beveiliging burgerluchtvaart;
C
Verlening van bijstand aan en samenwerking met de politie 
alsmede assistentieverlening bij grensoverschrijdende 
criminaliteit;
C
Politietaak op plaatsen onder beheer van de Minister van 
Defensie, op aangewezen verboden plaatsen en de ambtswo-
ning van de Minister-President;
C
Uitvoering van vreemdelingentaken op basis van de Vreemde-
lingenwet 2000;
C
Bestrijding van mensensmokkel en van fraude met reis- en 
identiteitsdocumenten;
C
Beveiligingswerkzaamheden voor De Nederlandsche Bank N.V.
•
Materieel, personeel en coördinatie voor Kustwacht Nederland;
•
Beheer en inzet defensiemiddelen voor Kustwacht Caribisch 
gebied",Everyday Racism & Modern Racial Inequality,1.0
x-defensie-rijksbegroting-2016.34.txt,Policyarchive_text\begrotingen\2015\x-defensie-rijksbegroting-2016\x-defensie-rijksbegroting-2016.34.txt,begrotingen,2015,";
•
Explosievenopruiming;
•
Luchtruimbewaking/bestrijding van terroristische aanvallen tegen 
de (burger)luchtvaart, waaronder de Quick Reaction Alert (QRA) 
van twee bewapende F-16’s;
C
Bijzondere bijstandseenheden, waaronder de Unit Interventie 
Mariniers (UIM), een Aanhoudings- en Ondersteuningseenheid 
van de Koninklijke Marechaussee en een personele bijdrage aan 
de Dienst Speciale Interventies (DSI) van de Landelijke Eenheid 
van de Nationale Politie;
C
Calamiteitenhospitaal in het Centraal Militair",Everyday Racism & Modern Racial Inequality,1.0
x-defensie-rijksbegroting-2016.36.txt,Policyarchive_text\begrotingen\2015\x-defensie-rijksbegroting-2016\x-defensie-rijksbegroting-2016.36.txt,begrotingen,2015,"Planmatig kunnen er tijdelijk afwijkingen zijn van de norm, 
maar ook knelpunten in de bedrijfsvoering zorgen voor afwijkingen.",Everyday Racism & Modern Racial Inequality,1.0
x-defensie-rijksbegroting-2016.41.txt,Policyarchive_text\begrotingen\2015\x-defensie-rijksbegroting-2016\x-defensie-rijksbegroting-2016.41.txt,begrotingen,2015,"Planmatig kunnen er tijdelijk afwijkingen zijn van de norm, 
maar ook knelpunten in de bedrijfsvoering zorgen voor afwijkingen.",Everyday Racism & Modern Racial Inequality,1.0
x-defensie-rijksbegroting-2016.45.txt,Policyarchive_text\begrotingen\2015\x-defensie-rijksbegroting-2016\x-defensie-rijksbegroting-2016.45.txt,begrotingen,2015,"Planmatig kunnen er tijdelijk afwijkingen zijn van de norm, 
maar ook knelpunten in de bedrijfsvoering zorgen voor afwijkingen.",Everyday Racism & Modern Racial Inequality,1.0
x-defensie-rijksbegroting-2016.46.txt,Policyarchive_text\begrotingen\2015\x-defensie-rijksbegroting-2016\x-defensie-rijksbegroting-2016.46.txt,begrotingen,2015,"Echter door de vertraagde invoer van de NH-90 
alsmede de reservedelenproblematiek van de NH-90 vloot is de opbouw van zowel het aantal operationele crews als het aantal operationele 
NH-90’s niet evenredig aan de instroom van het aantal NH-90’s.",Everyday Racism & Modern Racial Inequality,1.0
x-defensie-rijksbegroting-2016.49.txt,Policyarchive_text\begrotingen\2015\x-defensie-rijksbegroting-2016\x-defensie-rijksbegroting-2016.49.txt,begrotingen,2015,"De Koninklijke Marechaussee (KMar) voert politietaken uit op grond van 
de Politiewet 2012 (PW).",Everyday Racism & Modern Racial Inequality,1.0
x-defensie-rijksbegroting-2016.49.txt,Policyarchive_text\begrotingen\2015\x-defensie-rijksbegroting-2016\x-defensie-rijksbegroting-2016.49.txt,begrotingen,2015,"De KMar kan ook worden ingezet voor de bewaking en 
beveiliging van hoog risico objecten;
–
Handhaving van de Vreemdelingenwetgeving waaronder bestrijding 
van identiteit- en documentfraude, mensensmokkel en grenstoezicht, 
bijvoorbeeld in Frontex-verband de ondersteuning van de grensbewa-
king van EU-lidstaten;
–
Politietaken ten behoeve van Defensie;
–
Bijdrage aan de opbouw van veiligheidssector in missiegebieden;
–
Politietaken op en beveiliging van burgerluchtvaartterreinen;
–
Samenwerking met en bijstand aan de nationale politie.",Everyday Racism & Modern Racial Inequality,1.0
x-defensie-rijksbegroting-2016.50.txt,Policyarchive_text\begrotingen\2015\x-defensie-rijksbegroting-2016\x-defensie-rijksbegroting-2016.50.txt,begrotingen,2015,"Het takenpakket van de KMar is gericht op de veiligheid van de Staat en 
kent op hoofdlijnen drie operationele speerpunten: bewaken en bevei-
ligen, de grenspolitietaak en internationale en militaire politietaken.",Everyday Racism & Modern Racial Inequality,1.0
x-defensie-rijksbegroting-2016.50.txt,Policyarchive_text\begrotingen\2015\x-defensie-rijksbegroting-2016\x-defensie-rijksbegroting-2016.50.txt,begrotingen,2015,"7 
 Het aantal inzetbare Hoog Risico Beveiligingspelotons voor 
non-permanente bewaking van te bewaken objecten 
 6 
 Het servicepercentage beveiligde waardetransporten voor De 
Nederlandsche Bank 
 100% 
 Beschikbare operationele KMar-eenheden voor expeditionaire 
beveiligingsopdrachten 
 (zie indica-
toren 
algemene 
doelstelling)
 
Grenspolitietaak
Vanuit dit speerpunt richt de KMar zich op de bestrijding van illegale 
migratie, grensoverschrijdende criminaliteit en terrorisme.",Everyday Racism & Modern Racial Inequality,1.0
x-defensie-rijksbegroting-2016.54.txt,Policyarchive_text\begrotingen\2015\x-defensie-rijksbegroting-2016\x-defensie-rijksbegroting-2016.54.txt,begrotingen,2015,"2015 is het investeringsbudget 
meerjarig verhoogd en zijn diverse projecten herschikt in het investe-
ringsplan.",Colonial Exploitation & Economic Inequality,1.0
x-defensie-rijksbegroting-2016.55.txt,Policyarchive_text\begrotingen\2015\x-defensie-rijksbegroting-2016\x-defensie-rijksbegroting-2016.55.txt,begrotingen,2015,"Ook externe factoren zijn 
relevant, zoals tijdige en kwalitatief juiste levering door leveranciers, de 
voortgang bij eventuele partnerlanden in het geval van internationale 
samenwerking, een ongestoord verloop van het verwervingsproces en de 
ontwikkeling van prijzen en valutakoersen.",Everyday Racism & Modern Racial Inequality,1.0
x-defensie-rijksbegroting-2016.55.txt,Policyarchive_text\begrotingen\2015\x-defensie-rijksbegroting-2016\x-defensie-rijksbegroting-2016.55.txt,begrotingen,2015,"Opeenvolgende reorganisaties hebben het investe-
ringstempo vertraagd, waardoor projecten zijn uitgesteld of geschrapt.",Everyday Racism & Modern Racial Inequality,1.0
x-defensie-rijksbegroting-2016.56.txt,Policyarchive_text\begrotingen\2015\x-defensie-rijksbegroting-2016\x-defensie-rijksbegroting-2016.56.txt,begrotingen,2015,"In verband hiermee was het noodzakelijk om geplande projecten 
uit te stellen of aan te passen, zoals de vervanging van het licht indirect 
vurend wapensysteem (LIVS), de beschermingspakketten van het 
infanterie gevechtsvoertuig, de Capability Upgrade Elektronische 
Oorlogsvoering (CUP EOV) en de MALE UAV.",Reparations & Justice,1.0
x-defensie-rijksbegroting-2016.71.txt,Policyarchive_text\begrotingen\2015\x-defensie-rijksbegroting-2016\x-defensie-rijksbegroting-2016.71.txt,begrotingen,2015,"Dit project voorziet op Camp New Amsterdam met renovatie van 
bestaande huisvesting en nieuwbouw in het onderbrengen van het 
Operations Center JIVC DMO/OPS.",Dehumanization & Scientific Racism,1.0
x-defensie-rijksbegroting-2016.71.txt,Policyarchive_text\begrotingen\2015\x-defensie-rijksbegroting-2016\x-defensie-rijksbegroting-2016.71.txt,begrotingen,2015,"In de nota «In Het Belang Van Nederland» is vastgelegd dat het optreden 
van de KMar transformeert van een gebiedsgebonden aansturing naar 
een centraal landelijk en meer flexibel optreden.",Everyday Racism & Modern Racial Inequality,1.0
x-defensie-rijksbegroting-2016.71.txt,Policyarchive_text\begrotingen\2015\x-defensie-rijksbegroting-2016\x-defensie-rijksbegroting-2016.71.txt,begrotingen,2015,"Om de KMar informatie gestuurd te laten 
optreden zullen de districtsstaven bij de brigades komen te vervallen en 
gereduceerd opgaan in het centraal Landelijk Tactisch Commando (LTC), 
waarvoor huisvesting gerealiseerd zal worden op het Camp New 
Amsterdam.",Everyday Racism & Modern Racial Inequality,1.0
x-defensie-rijksbegroting-2016.74.txt,Policyarchive_text\begrotingen\2015\x-defensie-rijksbegroting-2016\x-defensie-rijksbegroting-2016.74.txt,begrotingen,2015,"Met de opgebouwde kennis laat Defensie zich vervolgens 
adviseren en ondersteunen bij de beleidsvorming, verwerving en 
onderhoud van materieel, opleiding en training, bedrijfsvoering en 
operationeel optreden.",Everyday Racism & Modern Racial Inequality,1.0
x-defensie-rijksbegroting-2016.93.txt,Policyarchive_text\begrotingen\2015\x-defensie-rijksbegroting-2016\x-defensie-rijksbegroting-2016.93.txt,begrotingen,2015,"Aantal externe inhuur 
t.b.v. klanten(op-
drachten) 
 138 
 79 
 50 
 128 
 139 
 138 
 138 
 138 
 138
Toelichting
Als indicator voor de ontwikkeling van de doelmatigheid wordt de prijs 
per werkplek gebruikt.",Everyday Racism & Modern Racial Inequality,1.0
xii-infrastructuur-en-milieu-rijksbegroting-2016.106.txt,Policyarchive_text\begrotingen\2015\xii-infrastructuur-en-milieu-rijksbegroting-2016\xii-infrastructuur-en-milieu-rijksbegroting-2016.106.txt,begrotingen,2015,"Tevens worden de middelen ingezet voor het verstrekken van incidentele 
bijdragen en vrijwillige bijdragen aan (inter-)nationale organisaties voor 
activiteiten die het internationaal milieubeleid van het Ministerie van IenM 
ondersteunen.
19.09 Ontvangsten 
De opgenomen ontvangsten betreffen de geraamde opbrengsten van de 
verkoop van CO2-emissierechten, als onderdeel van het Europese 
Emissions Trading System (EU ETS).",Colonial Exploitation & Economic Inequality,1.0
xii-infrastructuur-en-milieu-rijksbegroting-2016.119.txt,Policyarchive_text\begrotingen\2015\xii-infrastructuur-en-milieu-rijksbegroting-2016\xii-infrastructuur-en-milieu-rijksbegroting-2016.119.txt,begrotingen,2015,"De veiligheid van mens en milieu 
bij handelingen met genetisch gemodificeerde organismen (GGO’s), bij 
de ontwikkeling en implementatie van regelgeving op het gebied van 
chemische stoffen (REACH) en bestrijdingsmiddelen (Biocidenverorde-
ning, Wet gewasbeschermingsmiddelen en biociden), bij risicovolle 
bedrijven en bij het transport van gevaarlijke stoffen (water, rail, 
buisleidingen en weg) zijn voorbeelden waarbij dit in de vorm van wet- 
en regelgeving gebeurt.",Everyday Racism & Modern Racial Inequality,1.0
xii-infrastructuur-en-milieu-rijksbegroting-2016.12.txt,Policyarchive_text\begrotingen\2015\xii-infrastructuur-en-milieu-rijksbegroting-2016\xii-infrastructuur-en-milieu-rijksbegroting-2016.12.txt,begrotingen,2015,"Met het door de vaste Kamercommissie Infrastructuur en Milieu 
benoemen van twee meerjarige rapporteurs begrotingscyclus tot en met 
de begrotingsbehandeling 2017 komt er extra aandacht voor dit 
onderwerp.4",Everyday Racism & Modern Racial Inequality,1.0
xii-infrastructuur-en-milieu-rijksbegroting-2016.123.txt,Policyarchive_text\begrotingen\2015\xii-infrastructuur-en-milieu-rijksbegroting-2016\xii-infrastructuur-en-milieu-rijksbegroting-2016.123.txt,begrotingen,2015,"De Europese aanpassing van de GGO-regelgeving ten aanzien van de 
vrijheid voor lidstaten om het gebruik van tot de Europese Unie toege-
laten genetisch gemodificeerde gewassen al dan niet op het eigen 
grondgebied alnog op andere gronden dan veiligheid voor mens, dier en 
milieu te beperken dan wel te verbieden zal mogelijk in 2016 worden 
besproken op Europees niveau.",Everyday Racism & Modern Racial Inequality,1.0
xii-infrastructuur-en-milieu-rijksbegroting-2016.135.txt,Policyarchive_text\begrotingen\2015\xii-infrastructuur-en-milieu-rijksbegroting-2016\xii-infrastructuur-en-milieu-rijksbegroting-2016.135.txt,begrotingen,2015,"De ILT richt zich daarbij op georganiseerde 
criminaliteit met een ondermijnend karakter en vaak met internationale 
(financiële) constructies en handelsstromen, waarbij zonder ingrijpen van 
de overheid uiteindelijk onherstelbare schade ontstaat aan mens, milieu 
en maatschappij.",Everyday Racism & Modern Racial Inequality,1.0
xii-infrastructuur-en-milieu-rijksbegroting-2016.146.txt,Policyarchive_text\begrotingen\2015\xii-infrastructuur-en-milieu-rijksbegroting-2016\xii-infrastructuur-en-milieu-rijksbegroting-2016.146.txt,begrotingen,2015,"De StAB adviseert, door 
middel van deskundigenberichten, op verzoek van de Raad van State en 
de rechtbanken over geschillen op het terrein van de fysieke leefomgeving 
zoals milieu, ruimtelijke ordening, water, bouw en schade.",Everyday Racism & Modern Racial Inequality,1.0
xii-infrastructuur-en-milieu-rijksbegroting-2016.17.txt,Policyarchive_text\begrotingen\2015\xii-infrastructuur-en-milieu-rijksbegroting-2016\xii-infrastructuur-en-milieu-rijksbegroting-2016.17.txt,begrotingen,2015,"Het programma Beter Benutten heeft de afgelopen jaren positieve 
resultaten voor bereikbaarheid en leefbaarheid opgeleverd (20% minder 
files op specifieke knelpunten) en wordt conform het Regeerakkoord, 
voortgezet tot en met 2017.",Everyday Racism & Modern Racial Inequality,1.0
xii-infrastructuur-en-milieu-rijksbegroting-2016.170.txt,Policyarchive_text\begrotingen\2015\xii-infrastructuur-en-milieu-rijksbegroting-2016\xii-infrastructuur-en-milieu-rijksbegroting-2016.170.txt,begrotingen,2015,"Overige opbrengsten 
528 
1.453 
3.378 
4.135 
4.747 
5.056 
5.014 
Totaal 
17.456 
20.093 
21.898 
22.537 
23.033 
23.227 
23.185
Opbrengsten luchtvaart zijn inkomsten uit een drietal tarieven die via 
Eurocontrol of LVNL bij luchtvaartmaatschappijen in rekening worden 
gebracht.",Colonial Exploitation & Economic Inequality,1.0
