filename,chunk_num,chunk_text,topic,confidence
tk-bijlage-verantwoording-aanpak-georganiseerde-criminaliteit-2014.pdf,21,"Met partners wordt overlegd welke mix van strafrechtelijke, bestuurlijke, fiscale en andere interventies het effectiefst is om de achterliggende problematiek terug te dringen. Deze manier van werken wordt steeds vanzelfsprekender. De aanpak van OMG’s is een voorbeeld van een landelijke integrale aanpak, waarin OM, politie, Belastingdienst, IOD, KMar, burgemeesters 4 n in de eerste jaren deels ook door betere registratie. _________________________________________________________________________________________ Verantwoording aanpak georganiseerde criminaliteit 2014 p. 6/38 en gemeenten samenwerken.",Everyday Racism & Modern Racial Inequality,1.0
tk-bijlage-verantwoording-aanpak-georganiseerde-criminaliteit-2014.pdf,22,"Burgemeesters sluiten clubhuizen, verbieden evenementen van OMG’s en ondernemen actie tegen horecagelegenheden die leden van OMG’s door middel van intimidatie hebben overgenomen. Koninklijke Horeca Nederland is zich bewust van de risico’s, doet actief aan preventie en meldt signalen van afpersing bij de politie of bij Meld Misdaad Anoniem. De Belastingdienst beoordeelt of de leden van de OMG’s fiscale wet- en regelgeving naleven. De strafrechtelijke aanpak richt zich op zowel strafbare feiten gepleegd door individuele leden van OMG’s, als strafbare feiten gepleegd door leden van OMG’s in georganiseerd verband en op strafbare feiten die aan de OMG zelf kunnen worden toegeschreven.",Everyday Racism & Modern Racial Inequality,1.0
tk-bijlage-verantwoording-aanpak-georganiseerde-criminaliteit-2014.pdf,23,"De in het najaar van 2014 gestarte geïntensiveerde aanpak van ondermijning in Zuid-Nederland is een ander voorbeeld hiervan, evenals het project Integere Haven in Rotterdam. Op enkele van deze samenwerkingsvormen wordt in deze rapportage nader ingegaan. _________________________________________________________________________________________ Verantwoording aanpak georganiseerde criminaliteit 2014 p. 7/38 2. Cijfers en analyse",Everyday Racism & Modern Racial Inequality,1.0
tk-bijlage-verantwoording-aanpak-georganiseerde-criminaliteit-2014.pdf,24,"2.1 Algemeen Met een stijging van bijna 213% ten opzichte van het aantal in 2009 strafrechtelijk aangepakte csv’s is de doelstelling voor 2014, zijnde een verdubbeling ten opzichte van 2009, ruimschoots gehaald. Dat is de belangrijkste conclusie die kan worden getrokken uit de in overzicht 1 gepresenteerde cijfers over het aantal onderzoeken naar csv’s (1130 in totaal) op de speerpunten uit het programma Nederland Veiliger. Overzicht 1",Everyday Racism & Modern Racial Inequality,1.0
tk-bijlage-verantwoording-aanpak-georganiseerde-criminaliteit-2014.pdf,31,"_________________________________________________________________________________________ Verantwoording aanpak georganiseerde criminaliteit 2014 p. 8/38 Overzicht 2 toont het aantal unieke tactische onderzoeken die door het Landelijk Parket en de Landelijke enheid in 2013 en 2014 zijn uitgevoerd op de prioritaire aandachtsgebieden. Het gaat om tactische onderzoeken die in 2014 zijn gestart en/of afgerond, gecorrigeerd voor overlap (een onderzoek dat in 2014 is gestart én afgerond telt één keer mee). Overzicht 2 Aandachtsgebied 2013 2014",Everyday Racism & Modern Racial Inequality,1.0
tk-bijlage-verantwoording-aanpak-georganiseerde-criminaliteit-2014.pdf,56,Dat is inclusief 1 onderzoek door de KMAR. _________________________________________________________________________________________ Verantwoording aanpak georganiseerde criminaliteit 2014 p. 11/38 Overzicht 9 laat het aantal projectmatige onderzoeken zien op andere thema’s dan primair de prioritaire aandachtsgebieden. Het betreft onderzoeken in de tactische fase en de vervolgingsfase in eerste aanleg.,Everyday Racism & Modern Racial Inequality,1.0
tk-bijlage-verantwoording-aanpak-georganiseerde-criminaliteit-2014.pdf,79,"De daling in het opgelegde ontnemingsbedrag voor witwasdelicten (in 2013 nog € 34 miljoen) is waarschijnlijk (grotendeels) te wijten aan de beperkende jurisprudentie van de Hoge Raad met betrekking tot de witwaskwalificatie van het voorhanden hebben van uit eigen misdrijf verkregen contante gelden. _________________________________________________________________________________________ Verantwoording aanpak georganiseerde criminaliteit 2014 p. 14/38 criminaliteit bedroeg in 2014 ruim € 52 miljoen15. Dat is een stijging ten opzichte van 2013 (bijna € 35 miljoen). Op de prioritaire thema’s zijn in 2014 door de rechter in 58 zaken geldboetes opgelegd, voor een totaalbedrag van € 1.351.450.",Everyday Racism & Modern Racial Inequality,1.0
tk-bijlage-verantwoording-aanpak-georganiseerde-criminaliteit-2014.pdf,82,"Leden van outlaw motorcycle gangs (OMG’s) spelen in meerdere regio ’s een prominente rol in de ondermijnende criminaliteit. Daarbij gaat het onder meer om openlijke geweldpleging, moord/doodslag, bedreiging, afpersing, diefstal met geweld en/of onder bedreiging, productie en/of handel in verdovende middelen, handel in en het bezit van vuurwapens, munitie en explosieven en witwassen. Bij OMG’s wordt niet zozeer een piramide-achtige organisatie gezien, met aan de top de echte baas van de organisatie.",Everyday Racism & Modern Racial Inequality,1.0
tk-bijlage-verantwoording-aanpak-georganiseerde-criminaliteit-2014.pdf,83,"De OMG’s zijn eerder een vehikel voor het plegen van criminaliteit. (Bestuurs) leden noemen hun club als middel (dreiging) om hun criminele doelstellingen te bereiken. De club is ook een soort statussymbool. Binnen het “ledenbestand”, met name binnen de bestuursfuncties, is actieve betrokkenheid bij csv’s te constateren.",Everyday Racism & Modern Racial Inequality,1.0
vijf-jaar-caribisch-nederland-de-werking-van-wetgeving.pdf,20,1. Inventarisatie en typering wetgeving 2. De eilanden in het beleidsvormingsproces en consultatie 3. Legislatieve terughoudendheid 4. igenheid van de eilanden 5.,Reparations & Justice,1.0
vijf-jaar-caribisch-nederland-de-werking-van-wetgeving.pdf,29,"Differentiatie Het gelijkheidsbeginsel (artikel 1 Grondwet) brengt met zich mee dat gelijke gevallen gelijk moeten worden behandeld, onverschillig of men zich in het uropese of het Caribische deel van Nederland bevindt. Als keerzijde brengt het gelijkheidsbeginsel mee dat ongelijke geval- len ongelijk – naar de mate van het verschil – dienen te worden behandeld. Om meer duide- lijkheid te creëren ten aanzien van de gronden die aanleiding kunnen geven voor het treffen van specifieke regels of maatregelen voor de eilanden, is in het tweede lid van artikel 1 van het Statuut voor het Koninkrijk der Nederlanden (hierna: het Statuut) een specifieke diffe- rentiatiebepaling opgenomen.",Everyday Racism & Modern Racial Inequality,1.0
vijf-jaar-caribisch-nederland-de-werking-van-wetgeving.pdf,37,Aanpassing van tot Nederlandse wetgeving omgevormde Antilliaanse regelgeving  en aanzienlijk deel van de Nederlands Antilliaanse regelgeving kon niet zonder aanpassingen worden overgenomen.  In sommige gevallen was Antilliaanse regelgeving in strijd met andere (soms uro- pees Nederlandse) regelgeving.  Daarnaast was regelmatig een inhoudelijke wijziging op een aantal punten in ver- band met beleidsmatige overwegingen wenselijk.,Everyday Racism & Modern Racial Inequality,1.0
vijf-jaar-caribisch-nederland-de-werking-van-wetgeving.pdf,40,"Hiervoor is gekozen wanneer er op een be- paald terrein op de eilanden geen of inadequate Nederlands Antilliaanse regelge- ving bestond en de minister, in verband met zijn algemene verantwoordelijkheid op dat terrein, onvoldoende bevoegdheden had en het daarnaast niet wenselijk werd geacht om de bestaande uropees Nederlandse wetgeving (voor een deel) van overeenkomstige toepassing te verklaren. Bevindingen en analyse Beschrijving van de wetgeving In de algemene wetgevingsanalyse is alle wetgeving die per 10 oktober 2010 in Caribisch Nederland van kracht is geworden en de wetgeving die daarna is aangepast en/of inwerking is getreden beschreven. Voor deze beschrijving hebben we ons beperkt tot wetten in forme- le zin die voor Bonaire, Sint ustatius en Saba gelden en die zijn ingevoerd in de periode 10 oktober 2010 tot en met maart 2015. Rijkswetgeving, ministeriële regelingen en amvb’s vallen buiten het bestek van dit onderzoek.",Reparations & Justice,1.0
vijf-jaar-caribisch-nederland-de-werking-van-wetgeving.pdf,42,"Per wet is door de wetgever een afweging gemaakt of de Nederlands Antilliaanse regelge- ving als vertrekpunt wordt genomen (door het omzetten van de Antilliaanse regelgeving naar een wet in formele zin, een amvb of een ministeriële regeling), dan wel dat uropees Nederlandse regelgeving van toepassing wordt verklaard, dan wel dat specifieke nieuwe wetgeving wordt ontworpen. Iets minder dan de helft (115 van de 259) van de wetten bete- kent voor de Caribische eilanden ten opzichte van de Nederlandse Antillen een inhoudelijk wijziging, wat betekent dat met de wijziging een materiële norm en, in samenhang daar- mee, de inrichting, uitvoering of handhaving van de wet is veranderd. en voorbeeld is de invoering van een nieuwe belasting of de wijziging van het belastingtarief. en belangrijk deel van de wijzigingen in de wetgeving is technisch van aard: 92 van de 259 wetten (36%) bevatten enkel technische wijzigingen.",Everyday Racism & Modern Racial Inequality,1.0
vijf-jaar-caribisch-nederland-de-werking-van-wetgeving.pdf,48,"Consultatie Bij 50 wetten is in de parlementaire stukken vermeld of vertegenwoordigers van de eilan- den zijn geconsulteerd tijdens het wetgevingsproces. De toelichting in de parlementaire stukken over consultatie is erg wisselend en vermoedelijk incompleet omdat het vaak om summiere toelichtingen gaat. Uit de gehouden interviews blijkt bijvoorbeeld dat bij meer wetgeving consultatie heeft plaatsgevonden. Bij specifieke wetgeving is consultatie uitge- breider toegelicht dan in de toelichting van de algemene BS-wetgeving. r bestaat een discrepantie tussen de indruk die ministeries hebben over de consultatie – zij geven aan dat voorafgaand aan de transitie of gedurende de transitie onderzoek is gedaan, consultatie heeft plaatsgevonden en afwegingen zijn gemaakt voor het behouden van wet- geving of het ontwerpen van nieuwe wetgeving – en hoe de eilanden dit zelf ervaren",Reparations & Justice,1.0
vijf-jaar-caribisch-nederland-de-werking-van-wetgeving.pdf,50,"Dit volgt uit de algemene wetgevingsanalyse, waaruit een duidelijk verschil naar voren komt tussen algemene en spe- cifieke BS-regelgeving: vergeleken met de algemene BS-wetgeving is bij de specifieke BS- wetgeving sprake van uitgebreide consultatie. Voorbeelden hiervan zijn de raadplegingen rond de Wet lektriciteit en Drinkwater BS en de VROM-BS. Ook uit de verdiepende stu- die blijkt dat in het algemeen de ervaring was dat er later, na 10 oktober 2010, meer tijd voor raadpleging was. Legislatieve terughoudendheid Het streven naar continuïteit in de regelgeving en het betrachten van terughoudendheid met het invoeren van nieuwe Nederlandse wetgeving is uit kwantitatief en ‘Haags’ oogpunt in het algemeen in acht genomen, al hebben de eilanden per saldo te maken met veel nieu- we of gewijzigde regelgeving.",Reparations & Justice,1.0
vijf-jaar-caribisch-nederland-de-werking-van-wetgeving.pdf,51,Vrijwel elk ministerie heeft oog voor het uitgangspunt en landsverordeningen zijn als vertrekpunt zo veel mogelijk beleidsarm omgezet; waar sprake was van verouderde regelgeving of van specifieke problemen is gekeken of nieuwe wetge- ving moest worden ingevoerd. Waar dat is gebeurd op deelterreinen stoelt dat op een be- wuste keuze. Bij de verdiepende studie is een aantal wetten bestudeerd dat nieuw was voor de eilanden; het gaat om zes wetten waarbij beredeneerd wordt afgeweken van de afspraak van geleide- lijke invoering van Nederlandse wetgeving.,Everyday Racism & Modern Racial Inequality,1.0
vijf-jaar-caribisch-nederland-de-werking-van-wetgeving.pdf,55,"De onderzoekers hebben niet waargenomen dat genoemde aspecten steeds tevoren duidelijk met de eilanden zijn be- sproken. In elk geval constateren zij teleurstellingen op de eilanden met betrekking tot de realisatie van de afspraken over continuïteit van regelgeving en geleidelijke invoering van VALUATI CARIBISCH NDRLAND - WRKING VAN WTGVING 8 Nederlandse wetgeving. Waar voor de periode na 10 oktober 2010 het uitgangspunt van legislatieve terughoudendheid expliciet geldt, stellen de onderzoekers vast dat het overgro- te deel van de wijzigingen in de regelgeving op of rond 10 oktober 2010 heeft plaats gevon- den. De wijzigingen daarna waren in dat licht betrekkelijk gering. Differentiatie",Reparations & Justice,1.0
vijf-jaar-caribisch-nederland-de-werking-van-wetgeving.pdf,56,"r zijn twee vormen van differentiatie, namelijk tussen Caribisch Nederland en uropees Nederland enerzijds en tussen de eilanden onderling anderzijds. De laatste vorm doet zich weinig voor. Voorbeelden zijn de Wet minimumloon, ABB-tarieven en accijnzen. en voor- beeld van differentiatie tussen de eilanden is ook de Wet op het primair onderwijs; Saba heeft in deze wet in verband met eigen (niveau)kenmerken een eigen regeling gekregen.",Everyday Racism & Modern Racial Inequality,1.0
vijf-jaar-caribisch-nederland-de-werking-van-wetgeving.pdf,58,"De argumentatie voor differentiatie blijft echter aan de oppervlakte: de criteria worden doorgaans niet aan de hand van feitelij- ke omstandigheden nader ingevuld en, mede aan de via de nadere criteria van geschiktheid, proportionaliteit en subsidiariteit, toegepast. Onduidelijk is in hoeverre (het falen van) de consultatie hier een rol heeft gespeeld. Naast de rechtvaardigingsgronden genoemd in het tweede lid van artikel 1 van het Statuut, zijn er opvallend veel specifieke redenen voor differentiatie genoemd (72 keer). Zo wordt vaak genoemd dat uropees Nederlandse wetgeving te veelomvattend en complex is voor de eilanden en wordt deze daarom versimpeld.",Reparations & Justice,1.0
vijf-jaar-caribisch-nederland-de-werking-van-wetgeving.pdf,59,Het feit dat de minister sinds de transitie verantwoordelijkheid draagt is eveneens genoemd als reden voor het aanpassen van de regelgeving. Ook is de (economische of sociale) verwevenheid met Curaçao en Sint Maarten genoemd als reden voor differentiatie. Opvallend is voorts hoe op de eilanden differentiatie in het licht van het gelijkheidsbeginsel en het Statuut wordt beschouwd. Ook hier springt een verschil tussen eilandelijke en ‘Haag- se’ percepties en verwachtingen in het oog. Op de eilanden vindt men bijvoorbeeld dat te weinig onderscheid is gemaakt tussen de eilanden onderling.,Everyday Racism & Modern Racial Inequality,1.0
vijf-jaar-caribisch-nederland-de-werking-van-wetgeving.pdf,61,"De Nederlandse Antillen vormden een soort federatief verband, waarbij de bevoegdheden en taken van het land limitatief werden aangegeven (lijstenstelsel), en daarbuiten alle bevoegdheid aan het eilandbestuur toekwam. Nederland is daarentegen een gedecentraliseerde eenheidsstaat. Weliswaar wordt zijn structuur mede gekenmerkt door VALUATI CARIBISCH NDRLAND - WRKING VAN WTGVING 9 beginselen van decentralisatie en lokale autonomie. Maar het zelfstandig naamwoord ‘een- heidsstaat’ domineert het bijwoord ‘gedecentraliseerde’: het primaat ligt bij de centrale overheid, hetgeen, anders dan in de voormalige Nederlandse Antillen met zijn lijstenstelsel, betekent dat op centraal niveau de speelruimte voor de decentrale overheden, in casu de eilandsbesturen van Caribisch Nederland, wordt bepaald.",Everyday Racism & Modern Racial Inequality,1.0
lp-v-j-0000008754.pdf,8,"11 A. Dates of the visit and composition of the delegation ............................................................ 11 B. Context of the visit and constitutional structure ................................................................. 11 C. stablishments visited ............................................................................................................ 13 D. Consultations held by the delegation and co-operation encountered ................................ 13 . Immediate observations under Article 8, paragraph 5, of the Convention....................... 14 . National Preventive Mechanism............................................................................................ 15 II.",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,10,BONAIR ......................................................................................................................................... 16 A. Police ........................................................................................................................................ 16 1. Preliminary remarks ........................................................................................................ 16 2. Safeguards against ill-treatment ...................................................................................... 17 3.,Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,11,Conditions of detention ................................................................................................... 19 B. Dutch Caribbean Correctional Institution - JICN .............................................................. 21 1. Preliminary remarks ........................................................................................................ 21 2.,Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,15,28 c. discipline ................................................................................................................ 29 d. complaints and inspection procedures ................................................................... 29 - 3 - ARUBA ............................................................................................................................................. 31 A. Police ........................................................................................................................................ 31 1. Preliminary remarks ........................................................................................................ 31 2. Ill-treatment ..................................................................................................................... 32 3. Safeguards against ill-treatment ...................................................................................... 32 a. introduction,Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,17,records ............................................................ 35 f. investigations into complaints of police ill-treatment ........................................... 35 4. Conditions of detention ................................................................................................... 36,Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,27,Preliminary remarks ........................................................................................................ 62 2. Ill-treatment ..................................................................................................................... 64 3. Safeguards against ill-treatment ...................................................................................... 65 a. introduction ............................................................................................................ 65 b. notification of custody ........................................................................................... 65 c. access to a lawyer .................................................................................................. 66 d. access to a doctor ................................................................................................... 67 e. information on rights .............................................................................................,Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,32,"Prison staff ...................................................................................................................... 78 5. Health-care services ........................................................................................................ 79 a. staffing, premises, financing and organisation ...................................................... 79 b. medical screening, recording of injuries and confidentiality.................................",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,37,Institution ............................................................................... 97 1. Preliminary remarks ........................................................................................................ 97 2. Patients’ living conditions and treatment ........................................................................ 97 3. Staff .................................................................................................................................,Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,38,98 4. Seclusion and means of restraint ..................................................................................... 98 5. Safeguards ....................................................................................................................... 99 a. the initial placement decision and discharge .........................................................,Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,41,...................................................................................................... 103 2. Ill-treatment ................................................................................................................... 104 3. Safeguards against ill-treatment .................................................................................... 104 4. Philipsburg Police Station ............................................................................................. 106 5.,Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,42,Juveniles in detention .................................................................................................... 107 B. Point Blanche Prison ............................................................................................................ 109 1. Preliminary remarks ...................................................................................................... 109 2. Ill-treatment ................................................................................................................... 110 3.,Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,46,"held consultations ............................................................................. 120 - 6 - Copy of the letter transmitting the CPT ’s report Prof. Dr. Martin Kuijer Ministry of Justice Directorate of Legislation P.O. Box 20301 NL - 2500 H The Hague Strasbourg, 28 November",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,47,"2014 Dear Mr Kuijer, In pursuance of Article 10, paragraph 1, of the uropean Convention for the Prevention of Torture and Inhuman or Degrading Treatment or Punishment, I have the honour to enclose herewith the report drawn up by the uropean Committee for the Prevention of Torture and Inhuman or",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,48,Degrading Treatment or Punishment (CPT) following its visit to the Caribbean part of the Kingdom of the Netherlands from 12 to 22 May 2014.,Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,49,"The report was adopted by the CPT at its 85th meeting, held from 3 to 7 November 2014. The various recommendations, comments and requests for information formulated by the CPT are highlighted in bold in the body of the report. As regards more particularly the CPT’s recommendations, having regard to Article 10, paragraph 1, of the Convention, the Committee requests the Dutch authorities to",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,50,provide within six months a response giving a full account of action taken to implement them. The CPT trusts that,Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,51,"it will also be possible for the Dutch authorities to provide, in the above- mentioned response, reactions to the comments and requests for information formulated in this report.",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,52,"I am at your entire disposal if you have any questions concerning either the CPT ’s report or the future procedure. Yours sincerely, Lәtif Hüseynov President of the uropean Committee for the Prevention of Torture and Inhuman or Degrading Treatment or Punishment - 7 - XCUTIV SUMMARY",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,53,"The Netherlands Antilles ceased to exist on 10 October 2010, when Curaçao and Sint Maarten acquired the status of countries within the Kingdom, alongside the Netherlands and Aruba.",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,54,"The three other islands, Bonaire, Sint ustatius and Saba became part of the Netherlands with the equivalent status of a municipality. Collectively, the six islands are now known as the Caribbean part of the Kingdom of the Netherlands. The CPT ’s delegation visited Bonaire, Aruba, Curaçao and Sint Maarten. It examined the treatment of inmates and the conditions of detention in the prison establishments located on each of the four islands visited.",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,55,"It also focussed on the situation of persons deprived of their liberty by the police. In addition, on Aruba and Curaçao, the delegation looked at the treatment of involuntary patients placed in psychiatric facilities and of irregular migrants in immigration detention centres",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,56,". The situation of juveniles deprived of their liberty was also examined. The delegation received very good co-operation from the relevant authorities during the visit. Nevertheless, the principle of cooperation also requires that decisive action be taken",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,57,"to improve the situation in the light of the CPT ’s key recommendations, and the findings of the 2014 visit suggest",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,58,"that while progress could be identified on a number of issues, continued efforts are needed to ensure",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,59,full implementation of all its recommendations. Policing No allegations of ill-treatment by police officers of arrested persons were received in Bonaire.,Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,60,"However, in Aruba, Curaçao and Sint Maarten some allegations of ill-treatment of persons, including of juveniles, were received, which usually consisted of kicks and punches to the body after the person had been handcuffed and brought under control. The authorities should regularly remind police officers to use no more force than is strictly necessary and that ill-treatment will be punished accordingly. urther, the duration of remand detention on police premises, which may last up to 10 days, should be reduced to the shortest amount of time possible. As regards more specifically Curaçao, full authority for the care of police detainees placed in Block 1 of the Centre for Detention and Correction in Curaçao (SDKK) should be transferred to the prison authorities. In relation to safeguards against ill-treatment",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,61,"by police officers, most detained persons interviewed only met with their lawyer for the first time when appearing before a judge, which could",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,62,"be up to three days and 16 hours after the initial arrest. Steps should be taken to guarantee the right of access to a lawyer in practice, including during any police interview, as from the very outset of deprivation of liberty.",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,64,all detained persons are able to notify a third party of their deprivation of liberty and receive feedback from police officers when such notification has been carried out by the police.,Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,66,"San Nicolas Police Station was not used for overnight detention which turned out to be incorrect. Persons were being detained for several days in this station, including a 15-year old boy who spent ten days in conditions that could be considered as",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,67,amounting to inhuman and degrading treatment. The CPT recommends that the detention cells at San Nicolas Police Station be taken out of use until,Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,69,"More generally, juveniles should not be held overnight in police stations. urther, in Aruba and Curaçao, the current practice of keeping detained persons, deemed to be at risk of suicide, naked in their cells should be ended; instead, such persons should be the subject of a specific care protocol. - 8 - In Sint Maarten, urgent measures should be taken to improve conditions",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,70,"at Philipsburg Police Station , and steps taken to ensure that persons",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,71,"are not detained in excess of three days and in any event never longer than 10 days at this station. In Curaçao, two persons had been held in police stations for some eight months in conditions akin to solitary confinement; every effort should be made to find alternative solutions to long-term detention at police stations.",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,72,Prisons The CPT ’s delegation found that the Dutch Caribbean Correctional Institution (JICN) in Bonaire was well-managed and provided a safe environment with good staff-prisoner relations.,Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,73,"Some progress had been made at the three other prisons visited compared to previous visits. However, at the Correctional Institution in Aruba (KIA), SDKK and Point Blanche Prison in Sint Maarten, a number of allegations of ill-treatment of prisoners by staff were received and a clear message should be delivered to prison officers that all forms of ill-treatment, including verbal abuse, are not acceptable and will be punished accordingly.",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,74,"urther, inter-prisoner violence continued to represent a serious threat to prisoners’ safety in these three prisons. The prison management in each of these establishments should develop a strategy to address the challenge of inter-prisoner violence, including adequate monitoring of the situation and identification of risks. As regards material conditions, they were generally very poor at KIA and in several blocks of SDKK, with crumbling walls, dilapidated accommodation areas, leaking pipes and serious",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,78,"includes alternative sanctions, conditional release and reduced use of remand custody. Similar proposals are put forward in relation to Bonaire where a new much larger prison facility is being built.",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,79,"More needs to be done in all the prisons visited to ensure prisoners, male and female, are engaged in purposeful activities of a varied nature. As regards contact with the outside world, the CPT recommends that prisoners",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,81,"to receive visits without physical separation in the absence of specific security concerns. Prisoners who are visited infrequently, notably foreign nationals, should be allowed to accumulate visiting time and be granted increased access to the telephone.",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,82,"With the exception of JICN Bonaire, high levels of staff absenteeism were noted which affected staffing ratios and also led to excessive overtime worked by some prison officers.",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,83,"In order to improve relations between prisoners and staff and increase staff motivation, the reasons for the high levels of absenteeism should be tackled and the capacity and role of prison officers further developed. urther, there is a need to recruit additional staff. The CPT also recommends that in the event of a strike by staff, an agreement guaranteeing a minimum service for inmates should be in place. More generally, the delegation observed gaps in the documentation held",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,84,"by the prison administration, particularly at SDKK. or example, personal custody records were incomplete and no registers were kept with regard to incidents, complaints, use of force and means of restraint.",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,85,"- 9 - As regards discipline and segregation, procedural safeguards for prisoners suspected of having committed a disciplinary offence should be strengthened and solitary confinement as a disciplinary punishment",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,86,"should not exceed 14 days. The disciplinary unit of KIA was found to be unfit for holding human beings and, while acknowledging the steps taken by the Aruban authorities",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,88,"still required before these cells are adequate for accommodating prisoners. The situation of prisoners segregated for their own protection, notably in Curaçao, should be improved and a specific policy for",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,90,"prisons suffered from financial insecurity, resulting in delays or no access to external specialist care and laboratory testing.",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,91,"urther, at SDKK the situation was more critical as health-care staff and pharmacy bills had not been paid for many months. The provision of health-care services in KIA, SDKK and Pointe Blanche Prisons",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,92,"should be reviewed: medical screening upon admission was generally inadequate, the recording of injuries poor and medical confidentiality not fully respected. The forensic psychiatric support unit (OBA) at SDKK offered good material conditions and a positive atmosphere. By contrast, a similar unit at KIA (IBA) offered poor conditions and provided minimal psychological",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,93,and psychiatric treatment. These units cannot be considered as proper psychiatric institutions appropriate for offenders,Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,94,"who have been ordered to undergo psychiatric treatment. Indeed, in all four prisons, the delegation encountered prisoners",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,95,who were in need of improved mental health care or even placement in a hospital. oreign nationals held under aliens legislation Targeted visits were carried out to the immigration detention facilities,Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,97,"However, the regime at Illegalen Barakken was particularly restrictive and in both facilities there was a lack of purposeful activities offered to persons held longer than a few days. urther, staff at both facilities had not received any specific training on working with irregular migrants and safeguards, such as a medical screening upon arrival and",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,99,"Appropriate regulations for the detention of irregular migrants, including the introduction of an effective legal remedy entailing legal assistance, should",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,100,"be developed and adopted. Juveniles The situation for young persons at JICN was largely positive; staff were trained to work with juveniles and treated them in a correct and respectful manner, and several programmes were in place to",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,101,"provide meaningful activities for the young prisoners. Nevertheless, care should be taken not to place juveniles with young adults. By contrast, at KIA, the conditions of detention and activities in place for juveniles were not conducive to developing a supportive environment to assist their educational development and the enhancement of their social skills. Moreover, the situation of juveniles held on remand",Dehumanization & Scientific Racism,1.0
lp-v-j-0000008754.pdf,103,"the new 20-place juvenile detention unit will provide suitable alternative arrangements. - 10 - At the time of the visit, the closed department of the Judicial Youth Institute of Curaçao (JJIC) was in a very poor state of repair and offered extremely limited purposeful activities.",Dehumanization & Scientific Racism,1.0
