filename,chunk_num,chunk_text,topic,confidence,chunk_5w_len,cosine_similarity
papiamentu-in-het-onderwijs-op-bonaire-een-quick-scan.pdf,43,"Vervolgens zullen met de afzonderlijke scholen modellen uitgewerkt worden. Daar- bij hebben verschillende scholen de mogelijkheid om individuele accenten te leggen, rekening houdend met de leerlingenpopulatie en ouders en gericht op de kerndoelen en eindtermen voor de verschillende onderwijsniveaus. Dit conceptvoorstel samen met een concept-plan van aanpak komt neer op een basismodel en een zekere keuzevrijheid per school. Het be- voegd gezag zal hiermee moeten instemmen. Het NTU-rapport over Nederlands en Papiamentu op Bonaire, enige citaten Ten behoeve van een passende stellingname en werkwijze van de expertgroepen wordt ver- volgens met citaten uit het NTU-rapport, met betrekking tot de functies en rollen van de twee talen Nederlands en Papiamentu op Bonaire, de gedachtegang samengevat.",Everyday Racism & Modern Racial Inequality,1.0,144,0.03606943971756728
papiamentu-in-het-onderwijs-op-bonaire-een-quick-scan.pdf,44,"De Taalunie adviseert om meteen vanaf groep 1 (bij voorkeur nog vroeger) in te zetten op zo veel mogelijk kwalitatief en passend taalaanbod Nederlands bij alle onderwijsactiviteiten, waardoor het meest recht wordt gedaan aan de rol van het Nederlands in/voor het onderwijs en de ontwikkeling van de kinderen. Gezien de functie van het Nederlands als toegangspoort naar kennisontwikkeling en het behalen van diploma’s, is het kind erbij gebaat uiteindelijk een zo hoog mogelijk niveau in het Nederlands te behalen. Om dit voor elkaar te kunnen krijgen, zet deze benadering in op zoveel mogelijk Nederlands taalcontact. In de praktijk komt het neer op een optimalisering van het huidige systeem waarbij het Nederlands meteen vanaf groep 1 van het PO de taal van het onderwijs is en niet pas vanaf groep 5 en waarbij in alle onderwijsactiviteiten taalontwikkelend wordt lesgegeven. Voor leerlingen die specifieke aan- dacht nodig hebben, zal een gedifferentieerde aanpak gehanteerd moeten worden.",Everyday Racism & Modern Racial Inequality,1.0,184,0.03265433145511071
papiamentu-in-het-onderwijs-op-bonaire-een-quick-scan.pdf,50,Knelpunt 4. Papiamentstalig onderwijs kan dus niet hetzelfde bieden als Nederlandstalig on- derwijs. De consequentie hiervan is dat het Nederlands op Bonaire deze juist voor het onder- wijs zo belangrijke functie moet overnemen. Daaruit vloeit de noodzaak voort dat kinderen op Bonaire liefst op jonge leeftijd al het Nederlands goed leren beheersen. Niet in eerste in- stantie met het oog op eventuele studiemogelijkheden in Nederland maar vooral met het oog op het Nederlands als toegangspoort naar kennis.,Everyday Racism & Modern Racial Inequality,1.0,91,0.0323970948928853
papiamentu-in-het-onderwijs-op-bonaire-een-quick-scan.pdf,60,"leren beter in hun moedertaal Kinderen waarvan de primaire taal niet de instructietaal op school is, hebben meer kans om voortijdig school te verlaten, of om in de lagere klassen te mislukken. Studie van onderwijs- en taalkundigen heeft aangetoond dat de eerste taal van de kinderen de optimale taal is voor alfabetisering en het leren in de hele basisschool (UNSCO, 2008a; 2014). Het leren lezen is naast rekenen een belangrijke schoolse vaardigheid die relevant is voor de schoolcarrière van leerlingen en dus later ook voor de maatschappelijke carrière van de burgers. In weerwil van groeiend bewijs en de vraag van de ouders, zijn er veel onderwijssystemen over de hele wereld die blijven staan op het exclusieve gebruik van een of soms meerdere bevoorrechte talen. Dit betekent uitsluiting van andere talen en daarmee ook uitsluiting van de kinderen die die talen spreken (Arnold, Bartlett, Gowani & Merali, 2006).",Everyday Racism & Modern Racial Inequality,1.0,168,0.030419558080374706
papiamentu-in-het-onderwijs-op-bonaire-een-quick-scan.pdf,64,"mother-tongue based, multilingual education; moedertaal- leren in meertalig onderwijs), als een succesvol model wordt beschouwd (Benson & Kosonen, 2013; Yiakoumetti, 2012). Over meertalig leren Ten aanzien van het tweetalig leren zijn wetenschappers het over enkele punten eens. Kin- deren kunnen twee of meer talen aanleren in hun vroege jaren. r is geen sprake van een wedijver tussen de talen om mentale ruimte.",Everyday Racism & Modern Racial Inequality,1.0,69,0.032818369025990266
papiamentu-in-het-onderwijs-op-bonaire-een-quick-scan.pdf,71,"are capable of producing capable readers in 2-3 years rather than the 5 reported for many second language medium programs. "" Bij modellen die slecht presteren is er meestal sprake van een geringe implementatiegraad (leraren gebruiken vooral de tweede/vreemde taal in de moe- dertaallessen) of van ernstige talige tekorten bij de leraren in de tweede/vreemde taal.",Dehumanization & Scientific Racism,1.0,61,0.059468776490988834
overzicht-van-internationale-aanbevelingen-op-het-gebied-van-mensenrechten.pdf,5,36 Racisme en vreemdelingenhaat ........................................................................................ 39 Algemeen ................................................................................................................... 39 In de media en in het politieke debat ............................................................................. 44 Discriminatie op de arbeidsmarkt ...................................................................................... 47 Vrouwenrechten en gendervraagstukken............................................................................,Everyday Racism & Modern Racial Inequality,1.0,118,0.10078052753041464
overzicht-van-internationale-aanbevelingen-op-het-gebied-van-mensenrechten.pdf,8,Caribisch Nederland ..................................................................................................... 66 Rechten ouderen ............................................................................................................. 69 Rechten van personen met een handicap ........................................................................... 70 Informatiesamenleving .................................................................................................. 73 Privacy .......................................................................................................................... 74 Immigratie en asiel ........................................................................................................ 76 Asielprocedure ................................................................................................................ 77 Asielprocedure en non-refoulement ................................................................................ 77 Rechten ongedocumenteerde migranten ......................................................................... 77 Minderjarige vreemdelingen .......................................................................................... 79 Ondersteuning asielzoekers ..........................................................................................,Everyday Racism & Modern Racial Inequality,1.0,257,0.04127284558510727
overzicht-van-internationale-aanbevelingen-op-het-gebied-van-mensenrechten.pdf,22,"II 2010/11, 26 150, nr. 100. VN-Comité inzake de uitbanning van Rassendiscriminatie (CRD) aanbevelingen op basis van het Internationaal Verdrag inzake de uitbanning van Rassendiscriminatie UN Doc. CRD/C/NLD/CO/17-18, 5 maart 2010 Kabinetsreactie: Kamerstukken II 2009/10, 30 950, nr. 18. VN-Comité over de uitbanning van discriminatie van vrouwen (CDAW)",Everyday Racism & Modern Racial Inequality,1.0,63,0.03723305336689846
overzicht-van-internationale-aanbevelingen-op-het-gebied-van-mensenrechten.pdf,28,"Comité voor de Preventie van oltering en Onmenselijke of Vernederende Behandeling of Bestraffing (CPT) van de Raad van uropa aanbevelingen op basis van het bezoek aan Nederland van 10-21 oktober 2011 op grond van het uropees Verdrag ter voorkoming van foltering en onmenselijke of vernederende behandeling of bestraffing CPT/Inf(2012)21, 9 augustus 2012 Kabinetsreactie: Kamerstukken II 2012/13, 24 587, nr. 563. uropese Commissie tegen Racisme en Intolerantie (CRI) aanbevelingen op het gebied van racisme en onverdraagzaamheid op basis van literatuuronderzoek, een werkbezoek en een vertrouwelijke dialoog met de nationale autoriteiten CRI(2013)39, 15 oktober 2013 Kabinetsreactie: Kamerstukken",Everyday Racism & Modern Racial Inequality,1.0,124,0.03223018018121657
overzicht-van-internationale-aanbevelingen-op-het-gebied-van-mensenrechten.pdf,29,"II 2013/14, 30 950, nr. 62. uropees Comité voor Sociale Rechten aanbevelingen op basis van het uropees Sociaal Handvest (SH) Conclusions 2011-2014, zie www.coe.int/t/dghl/monitoring/socialcharter/Countryactsheets/Netherlands_en.pdf Group of xperts on Action against Trafficking in Human Beings (GRTA) van de Raad van uropa",Dehumanization & Scientific Racism,1.0,58,0.04191350200922111
overzicht-van-internationale-aanbevelingen-op-het-gebied-van-mensenrechten.pdf,34,The Commissioner also welcomes the adoption of the Netherlands’ first National Action Plan on Human Rights (NAPHR). He considers that,Dehumanization & Scientific Racism,1.0,22,0.09512620995153898
overzicht-van-internationale-aanbevelingen-op-het-gebied-van-mensenrechten.pdf,35,"such action plans can make a real contribution to the promotion and protection of human rights, provided that",Dehumanization & Scientific Racism,1.0,20,0.037569691830457316
overzicht-van-internationale-aanbevelingen-op-het-gebied-van-mensenrechten.pdf,37,"predecessor’s Recommendation on systematic work for implementing human rights at the national level, which provides extensive guidance on these issues. BZK Comm 63",Dehumanization & Scientific Racism,1.0,27,0.03803245922760311
overzicht-van-internationale-aanbevelingen-op-het-gebied-van-mensenrechten.pdf,38,"In particular, the Commissioner calls on the Dutch authorities to include more ambitious and measurable goals in its future Action Plans on Human Rights He strongly",Dehumanization & Scientific Racism,1.0,30,0.09018949281624804
overzicht-van-internationale-aanbevelingen-op-het-gebied-van-mensenrechten.pdf,42,and recommends that such parliamentary debates take place on a regular basis in order to strengthen the Parliament’s involvement in the discussions concerning the systematic work for implementing human rights. BZK,Dehumanization & Scientific Racism,1.0,40,0.07234397144577462
overzicht-van-internationale-aanbevelingen-op-het-gebied-van-mensenrechten.pdf,47,"the State party remove the restriction set out in section 7, paragraph 2, of the Netherlands Institute for Human Rights Act in order to ensure",Dehumanization & Scientific Racism,1.0,27,0.07977532038973853
overzicht-van-internationale-aanbevelingen-op-het-gebied-van-mensenrechten.pdf,50,party to ensure that those bodies are also able to discharge their functions in the Caribbean part of the Netherlands effectively.,Dehumanization & Scientific Racism,1.0,23,0.05655451569775875
overzicht-van-internationale-aanbevelingen-op-het-gebied-van-mensenrechten.pdf,52,De commissie adviseert tevens dat er binnen het College voldoende medewerkers zijn die zich bezighouden met het behandelen van klachten. Verder adviseert de CRI dat het College breed gebruikmaakt van de bevoegdheid incidenten aan de rechter voor te leggen ingevolge artikel 13 lid 1 van de Wet College voor de rechten van de mens VenJ/ BZK Comm 61 The Commissioner wishes to emphasise that in times of economic crisis it is particularly important for member states to refrain from,Dehumanization & Scientific Racism,1.0,87,0.037658183503470305
overzicht-van-internationale-aanbevelingen-op-het-gebied-van-mensenrechten.pdf,54,"structures, such as national human rights institutions, equality bodies or Ombudsmen. Given the crucial role that these structures play in providing accessible protection to victims of human rights violations and expert advice to governments on securing a human rights- compliant response to the economic crisis, the Commissioner",Dehumanization & Scientific Racism,1.0,56,0.09087927215790746
overzicht-van-internationale-aanbevelingen-op-het-gebied-van-mensenrechten.pdf,55,calls instead on member states to ensure that these structures have,Dehumanization & Scientific Racism,1.0,12,0.0763798117967654
overzicht-van-internationale-aanbevelingen-op-het-gebied-van-mensenrechten.pdf,57,"Issue Paper he prepared on safeguarding human rights in times of economic crisis in 2013. The Commissioner therefore strongly recommends that the Dutch authorities ensure adequate funding for these structures in the Netherlands and refrain, in particular, from cutting the budget of the Netherlands Institute for Human Rights.",Dehumanization & Scientific Racism,1.0,56,0.09086270273589873
overzicht-van-internationale-aanbevelingen-op-het-gebied-van-mensenrechten.pdf,58,Consideration should also be given to strengthening the financial independence of this institution. VenJ/ VWS,Dehumanization & Scientific Racism,1.0,19,0.032809759988019896
overzicht-van-internationale-aanbevelingen-op-het-gebied-van-mensenrechten.pdf,63,"UPR 98.26 Verder gaan met het verlenen, wanneer hierom wordt verzocht, van bijstand aan Aruba, Curaçao en Sint-Maarten om een mensenrechteninstituut, - wetgeving en –beleid te ontwikkelen (Australië). BZK Nationale Ombudsman/Kinderombudsman CRC 17",Everyday Racism & Modern Racial Inequality,1.0,43,0.034479003981211585
overzicht-van-internationale-aanbevelingen-op-het-gebied-van-mensenrechten.pdf,64,"Het Comité adviseert de snelle aanname van wetgeving inzake de kinderombudsman in Nederland en de oprichting van een mensenrechteninstantie of kinderombudsman op de Nederlandse Antillen en Aruba. Het Comité adviseert verder deze bureaus en hun vertegenwoordigers op nationaal en lokaal niveau voor kinderen goed toegankelijk te maken, en ervoor te zorgen dat zij voldoen aan de Paris Principles en rekening houden met algemene aanbeveling nr. 2 (2002) inzake de rol van onafhankelijke mensenrechteninstanties. Voorts adviseert het Comité om de kinderombudsman of de mensenrechteninstantie naast het onderzoeken van klachten ook verantwoordelijk te stellen voor het toezicht op de implementatie van het Verdrag en voor het promoten van het Verdrag. BZK/ VWS CRC-",Everyday Racism & Modern Racial Inequality,1.0,138,0.04535194529518578
overzicht-van-internationale-aanbevelingen-op-het-gebied-van-mensenrechten.pdf,66,BZK/ VWS 10 Comm 61 The Commissioner wishes to emphasise that in times of economic crisis it is particularly important for member,Dehumanization & Scientific Racism,1.0,24,0.05269063613259936
overzicht-van-internationale-aanbevelingen-op-het-gebied-van-mensenrechten.pdf,69,"Given the crucial role that these structures play in providing accessible protection to victims of human rights violations and expert advice to governments on securing a human rights- compliant response to the economic crisis, the Commissioner calls instead on member states",Dehumanization & Scientific Racism,1.0,47,0.11550334462031138
overzicht-van-internationale-aanbevelingen-op-het-gebied-van-mensenrechten.pdf,71,"sufficient funding and independence to carry out their mandates fully, as further detailed in an Issue Paper he prepared on safeguarding human rights in times of economic crisis in 2013.",Dehumanization & Scientific Racism,1.0,33,0.03580729778550174
overzicht-van-internationale-aanbevelingen-op-het-gebied-van-mensenrechten.pdf,72,"The Commissioner therefore strongly recommends that the Dutch authorities ensure adequate funding for these structures in the Netherlands and refrain, in particular, from cutting the budget of the Netherlands Institute for Human Rights. Consideration should also be given",Dehumanization & Scientific Racism,1.0,46,0.08534675627647574
overzicht-van-internationale-aanbevelingen-op-het-gebied-van-mensenrechten.pdf,75,"remove the restriction set out in section 7, paragraph 2, of the Netherlands Institute for Human Rights Act in order to ensure unrestricted access of the Institute",Dehumanization & Scientific Racism,1.0,30,0.07153252783470654
overzicht-van-internationale-aanbevelingen-op-het-gebied-van-mensenrechten.pdf,78,ensure that those bodies are also able to discharge their functions in the Caribbean part of the Netherlands effectively. VenJ/ BZK Betrekken maatschappelijk middenveld CRC 25,Dehumanization & Scientific Racism,1.0,31,0.049634964669534494
overzicht-van-internationale-aanbevelingen-op-het-gebied-van-mensenrechten.pdf,79,"Het Comité adviseert de Verdragsstaat de actieve en systematische betrokkenheid van het maatschappelijk middenveld, inclusief NGO’s en kinderverenigingen aan te moedigen bij de promotie en verwezenlijking van de rechten van het kind, inclusief hun zeggenschap in de voorbereiding van beleid en samenwerkingsprojecten, evenals aan het geven van een vervolg aan het slotcommentaar van het Comité en het opstellen van de volgende periodieke rapportage. De Verdragsstaat wordt aangemoedigd het maatschappelijk middenveld op lokaal niveau te steunen, waarbij het de onafhankelijkheid ervan respecteert. VWS 11 CRC 38 Onder verwijzing naar het VN-onderzoek naar geweld tegen kinderen (A/61/299), adviseert het Comité de Verdragsstaat: (a) alle maatregelen te treffen die nodig zijn voor de implementatie van de aanbevelingen uit het rapport van de onafhankelijke deskundige voor het VN- onderzoek naar geweld tegen kinderen, rekening houdend met de uitkomsten en aanbevelingen van het regionaal overleg voor uropa en Centraal-Azië, gehouden te Ljubljana van 5 tot 7 juli 2005. Het Comité adviseert de Verdragsstaat specifiek aandacht te besteden aan de volgende aanbevelingen: (i) alle geweld tegen kinderen te verbieden; (ii) geweldloze waarden en bewustwording te bevorderen; (iii) diensten te verlenen op het gebied van herstel en sociale re-integratie; (iv) een systeem voor het verzamelen en onderzoeken van nationale gegevens te ontwikkelen en te implementeren. (b) deze aanbevelingen te gebruiken als handvat voor actie in samenwerking met het maatschappelijk middenveld, en daarbij vooral kinderen te betrekken, om te garanderen dat ieder kind beschermd wordt tegen alle vormen van lichamelijk, seksueel en psychisch geweld en om momentum te creëren voor concrete en, zo nodig, tijdgebonden acties voor de preventie van en reactie op dergelijk geweld en misbruik.",Everyday Racism & Modern Racial Inequality,1.0,327,0.06122314295000863
overzicht-van-internationale-aanbevelingen-op-het-gebied-van-mensenrechten.pdf,81,"In particular, the Commissioner calls on the Dutch authorities to include more ambitious and measurable goals in its future Action Plans on Human Rights He strongly",Dehumanization & Scientific Racism,1.0,30,0.09018949281624804
overzicht-van-internationale-aanbevelingen-op-het-gebied-van-mensenrechten.pdf,84,"welcoming all of the measures already taken to combat child abuse in all its forms, the Commissioner invites the Dutch authorities to ensure a proactive implementation of the existing",Dehumanization & Scientific Racism,1.0,32,0.038056394774547794
overzicht-van-internationale-aanbevelingen-op-het-gebied-van-mensenrechten.pdf,87,"all relevant professionals on detecting and assisting child victims of abuse. The Dutch authorities should improve access to services for recovery, counselling and other forms",Dehumanization & Scientific Racism,1.0,28,0.04504227468621662
overzicht-van-internationale-aanbevelingen-op-het-gebied-van-mensenrechten.pdf,90,UPR 98.51 en nationaal actieplan ter bestrijding van discriminatie ontwikkelen in overleg met het maatschappelijk middenveld (Noorwegen). BZK/ SZW 12 UPR 98.116 Zorgen voor meer transparantie en controle uitgeoefend door het maatschappelijk middenveld over de omstandigheden waarin asielzoekers worden gehouden en behandeld (Russische ederatie). VenJ GRTA 8 GRTA,Everyday Racism & Modern Racial Inequality,1.0,64,0.0482377055233197
publieksmonitor-bzk-1-meting.pdf,5,"Deze monitor gaat over de thema's Binnenlandse Zaken en Koninkrijksrelaties. BZK voert parallel hieraan een monitor uit over de thema's Wonen en Rijksdienst. Publieksmonitor Om inzicht te krijgen in hoe de Nederlandse bevolking aankijkt tegen voor BZK relevante onderwerpen heeft BZK in samenwerking met Motivaction een ‘publieksmonitor’ opgezet. De onderwerpen die in de monitor aan bod komen, betreffen veelal een actueel beleidsplan of recent geïmplementeerd beleid.",Everyday Racism & Modern Racial Inequality,1.0,83,0.04013797832219032
publieksmonitor-bzk-1-meting.pdf,35,"overheid positief ontvangen, grootste nadelen zijn klantvriendelijkheid, privacy en toegankelijkheid • Burgers staan overwegend positief tegenover de digitalisering (44% positief, 11% negatief). Het negatieve oordeel zien we vooral terug onder ouderen (55-70 jarigen) en laagopgeleiden (respectievelijk 17% en 20%). • Men verwacht dat digitaliseren vooral ten goede komt aan het gemak (65%) en de snelheid (61%), en iets vaker dan bij de 0-meting ook aan de efficiëntie (53% vs. 48% 0-meting).",Everyday Racism & Modern Racial Inequality,1.0,86,0.03918369419171115
publieksmonitor-bzk-1-meting.pdf,48,"De datacollectie liep van 21 t/m 27 mei 2015. De datacollectie van de 0-meting liep van 14 t/m 20 januari 2015. Doelgroep, steekproef en representativiteit De doelgroep van publieksmonitor is de Nederlandse bevolking tussen 18 en 70 jaar. Om uitspraken te kunnen doen over de doelgroep is een steekproef gerealiseerd van n= 842 Nederlanders tussen 18 en 70 jaar op basis van het StemPunt-panel van Motivaction.",Everyday Racism & Modern Racial Inequality,1.0,81,0.03049308485560131
tk-bijlage-verantwoording-aanpak-georganiseerde-criminaliteit-2014.pdf,31,"_________________________________________________________________________________________ Verantwoording aanpak georganiseerde criminaliteit 2014 p. 8/38 Overzicht 2 toont het aantal unieke tactische onderzoeken die door het Landelijk Parket en de Landelijke enheid in 2013 en 2014 zijn uitgevoerd op de prioritaire aandachtsgebieden. Het gaat om tactische onderzoeken die in 2014 zijn gestart en/of afgerond, gecorrigeerd voor overlap (een onderzoek dat in 2014 is gestart én afgerond telt één keer mee). Overzicht 2 Aandachtsgebied 2013 2014",Everyday Racism & Modern Racial Inequality,1.0,97,0.033457886304639715
vijf-jaar-caribisch-nederland-de-werking-van-wetgeving.pdf,20,1. Inventarisatie en typering wetgeving 2. De eilanden in het beleidsvormingsproces en consultatie 3. Legislatieve terughoudendheid 4. igenheid van de eilanden 5.,Reparations & Justice,1.0,30,0.03389297843835301
vijf-jaar-caribisch-nederland-de-werking-van-wetgeving.pdf,29,"Differentiatie Het gelijkheidsbeginsel (artikel 1 Grondwet) brengt met zich mee dat gelijke gevallen gelijk moeten worden behandeld, onverschillig of men zich in het uropese of het Caribische deel van Nederland bevindt. Als keerzijde brengt het gelijkheidsbeginsel mee dat ongelijke geval- len ongelijk – naar de mate van het verschil – dienen te worden behandeld. Om meer duide- lijkheid te creëren ten aanzien van de gronden die aanleiding kunnen geven voor het treffen van specifieke regels of maatregelen voor de eilanden, is in het tweede lid van artikel 1 van het Statuut voor het Koninkrijk der Nederlanden (hierna: het Statuut) een specifieke diffe- rentiatiebepaling opgenomen.",Everyday Racism & Modern Racial Inequality,1.0,122,0.04064729777780099
vijf-jaar-caribisch-nederland-de-werking-van-wetgeving.pdf,40,"Hiervoor is gekozen wanneer er op een be- paald terrein op de eilanden geen of inadequate Nederlands Antilliaanse regelge- ving bestond en de minister, in verband met zijn algemene verantwoordelijkheid op dat terrein, onvoldoende bevoegdheden had en het daarnaast niet wenselijk werd geacht om de bestaande uropees Nederlandse wetgeving (voor een deel) van overeenkomstige toepassing te verklaren. Bevindingen en analyse Beschrijving van de wetgeving In de algemene wetgevingsanalyse is alle wetgeving die per 10 oktober 2010 in Caribisch Nederland van kracht is geworden en de wetgeving die daarna is aangepast en/of inwerking is getreden beschreven. Voor deze beschrijving hebben we ons beperkt tot wetten in forme- le zin die voor Bonaire, Sint ustatius en Saba gelden en die zijn ingevoerd in de periode 10 oktober 2010 tot en met maart 2015. Rijkswetgeving, ministeriële regelingen en amvb’s vallen buiten het bestek van dit onderzoek.",Reparations & Justice,1.0,167,0.07607335633736816
vijf-jaar-caribisch-nederland-de-werking-van-wetgeving.pdf,48,"Consultatie Bij 50 wetten is in de parlementaire stukken vermeld of vertegenwoordigers van de eilan- den zijn geconsulteerd tijdens het wetgevingsproces. De toelichting in de parlementaire stukken over consultatie is erg wisselend en vermoedelijk incompleet omdat het vaak om summiere toelichtingen gaat. Uit de gehouden interviews blijkt bijvoorbeeld dat bij meer wetgeving consultatie heeft plaatsgevonden. Bij specifieke wetgeving is consultatie uitge- breider toegelicht dan in de toelichting van de algemene BS-wetgeving. r bestaat een discrepantie tussen de indruk die ministeries hebben over de consultatie – zij geven aan dat voorafgaand aan de transitie of gedurende de transitie onderzoek is gedaan, consultatie heeft plaatsgevonden en afwegingen zijn gemaakt voor het behouden van wet- geving of het ontwerpen van nieuwe wetgeving – en hoe de eilanden dit zelf ervaren",Reparations & Justice,1.0,157,0.04535675946180225
vijf-jaar-caribisch-nederland-de-werking-van-wetgeving.pdf,50,"Dit volgt uit de algemene wetgevingsanalyse, waaruit een duidelijk verschil naar voren komt tussen algemene en spe- cifieke BS-regelgeving: vergeleken met de algemene BS-wetgeving is bij de specifieke BS- wetgeving sprake van uitgebreide consultatie. Voorbeelden hiervan zijn de raadplegingen rond de Wet lektriciteit en Drinkwater BS en de VROM-BS. Ook uit de verdiepende stu- die blijkt dat in het algemeen de ervaring was dat er later, na 10 oktober 2010, meer tijd voor raadpleging was. Legislatieve terughoudendheid Het streven naar continuïteit in de regelgeving en het betrachten van terughoudendheid met het invoeren van nieuwe Nederlandse wetgeving is uit kwantitatief en ‘Haags’ oogpunt in het algemeen in acht genomen, al hebben de eilanden per saldo te maken met veel nieu- we of gewijzigde regelgeving.",Reparations & Justice,1.0,150,0.06718054962932044
vijf-jaar-caribisch-nederland-de-werking-van-wetgeving.pdf,55,"De onderzoekers hebben niet waargenomen dat genoemde aspecten steeds tevoren duidelijk met de eilanden zijn be- sproken. In elk geval constateren zij teleurstellingen op de eilanden met betrekking tot de realisatie van de afspraken over continuïteit van regelgeving en geleidelijke invoering van VALUATI CARIBISCH NDRLAND - WRKING VAN WTGVING 8 Nederlandse wetgeving. Waar voor de periode na 10 oktober 2010 het uitgangspunt van legislatieve terughoudendheid expliciet geldt, stellen de onderzoekers vast dat het overgro- te deel van de wijzigingen in de regelgeving op of rond 10 oktober 2010 heeft plaats gevon- den. De wijzigingen daarna waren in dat licht betrekkelijk gering. Differentiatie",Reparations & Justice,1.0,124,0.035607822086833815
vijf-jaar-caribisch-nederland-de-werking-van-wetgeving.pdf,58,"De argumentatie voor differentiatie blijft echter aan de oppervlakte: de criteria worden doorgaans niet aan de hand van feitelij- ke omstandigheden nader ingevuld en, mede aan de via de nadere criteria van geschiktheid, proportionaliteit en subsidiariteit, toegepast. Onduidelijk is in hoeverre (het falen van) de consultatie hier een rol heeft gespeeld. Naast de rechtvaardigingsgronden genoemd in het tweede lid van artikel 1 van het Statuut, zijn er opvallend veel specifieke redenen voor differentiatie genoemd (72 keer). Zo wordt vaak genoemd dat uropees Nederlandse wetgeving te veelomvattend en complex is voor de eilanden en wordt deze daarom versimpeld.",Reparations & Justice,1.0,117,0.040564769145294895
lp-v-j-0000008754.pdf,11,Conditions of detention ................................................................................................... 19 B. Dutch Caribbean Correctional Institution - JICN .............................................................. 21 1. Preliminary remarks ........................................................................................................ 21 2.,Dehumanization & Scientific Racism,1.0,72,0.05402701078205661
lp-v-j-0000008754.pdf,38,98 4. Seclusion and means of restraint ..................................................................................... 98 5. Safeguards ....................................................................................................................... 99 a. the initial placement decision and discharge .........................................................,Dehumanization & Scientific Racism,1.0,70,0.03781710208489306
lp-v-j-0000008754.pdf,46,"held consultations ............................................................................. 120 - 6 - Copy of the letter transmitting the CPT ’s report Prof. Dr. Martin Kuijer Ministry of Justice Directorate of Legislation P.O. Box 20301 NL - 2500 H The Hague Strasbourg, 28 November",Dehumanization & Scientific Racism,1.0,57,0.03414199669344131
lp-v-j-0000008754.pdf,48,Degrading Treatment or Punishment (CPT) following its visit to the Caribbean part of the Kingdom of the Netherlands from 12 to 22 May 2014.,Dehumanization & Scientific Racism,1.0,26,0.12155707617831141
lp-v-j-0000008754.pdf,49,"The report was adopted by the CPT at its 85th meeting, held from 3 to 7 November 2014. The various recommendations, comments and requests for information formulated by the CPT are highlighted in bold in the body of the report. As regards more particularly the CPT’s recommendations, having regard to Article 10, paragraph 1, of the Convention, the Committee requests the Dutch authorities to",Dehumanization & Scientific Racism,1.0,74,0.07684145023657664
lp-v-j-0000008754.pdf,50,provide within six months a response giving a full account of action taken to implement them. The CPT trusts that,Dehumanization & Scientific Racism,1.0,20,0.03626264525481932
lp-v-j-0000008754.pdf,51,"it will also be possible for the Dutch authorities to provide, in the above- mentioned response, reactions to the comments and requests for information formulated in this report.",Dehumanization & Scientific Racism,1.0,31,0.06742404225368384
lp-v-j-0000008754.pdf,53,"The Netherlands Antilles ceased to exist on 10 October 2010, when Curaçao and Sint Maarten acquired the status of countries within the Kingdom, alongside the Netherlands and Aruba.",Dehumanization & Scientific Racism,1.0,30,0.05922808031980148
lp-v-j-0000008754.pdf,54,"The three other islands, Bonaire, Sint ustatius and Saba became part of the Netherlands with the equivalent status of a municipality. Collectively, the six islands are now known as the Caribbean part of the Kingdom of the Netherlands. The CPT ’s delegation visited Bonaire, Aruba, Curaçao and Sint Maarten. It examined the treatment of inmates and the conditions of detention in the prison establishments located on each of the four islands visited.",Dehumanization & Scientific Racism,1.0,80,0.09880954293021782
lp-v-j-0000008754.pdf,60,"However, in Aruba, Curaçao and Sint Maarten some allegations of ill-treatment of persons, including of juveniles, were received, which usually consisted of kicks and punches to the body after the person had been handcuffed and brought under control. The authorities should regularly remind police officers to use no more force than is strictly necessary and that ill-treatment will be punished accordingly. urther, the duration of remand detention on police premises, which may last up to 10 days, should be reduced to the shortest amount of time possible. As regards more specifically Curaçao, full authority for the care of police detainees placed in Block 1 of the Centre for Detention and Correction in Curaçao (SDKK) should be transferred to the prison authorities. In relation to safeguards against ill-treatment",Dehumanization & Scientific Racism,1.0,140,0.057959800630359694
lp-v-j-0000008754.pdf,62,"be up to three days and 16 hours after the initial arrest. Steps should be taken to guarantee the right of access to a lawyer in practice, including during any police interview, as from the very outset of deprivation of liberty.",Dehumanization & Scientific Racism,1.0,43,0.0338299492056693
lp-v-j-0000008754.pdf,66,"San Nicolas Police Station was not used for overnight detention which turned out to be incorrect. Persons were being detained for several days in this station, including a 15-year old boy who spent ten days in conditions that could be considered as",Dehumanization & Scientific Racism,1.0,45,0.04562129934868491
lp-v-j-0000008754.pdf,69,"More generally, juveniles should not be held overnight in police stations. urther, in Aruba and Curaçao, the current practice of keeping detained persons, deemed to be at risk of suicide, naked in their cells should be ended; instead, such persons should be the subject of a specific care protocol. - 8 - In Sint Maarten, urgent measures should be taken to improve conditions",Dehumanization & Scientific Racism,1.0,65,0.03593254815158446
lp-v-j-0000008754.pdf,71,"are not detained in excess of three days and in any event never longer than 10 days at this station. In Curaçao, two persons had been held in police stations for some eight months in conditions akin to solitary confinement; every effort should be made to find alternative solutions to long-term detention at police stations.",Dehumanization & Scientific Racism,1.0,58,0.03626296281153554
lp-v-j-0000008754.pdf,72,Prisons The CPT ’s delegation found that the Dutch Caribbean Correctional Institution (JICN) in Bonaire was well-managed and provided a safe environment with good staff-prisoner relations.,Dehumanization & Scientific Racism,1.0,33,0.06607970735181269
