filename,filepath,document_type,year,chunk_num,chunk_text,topic,confidence,cosine
blkb-2015-911fr-besluit-bestuurlijke-boeten-bes.1.txt,Policyarchive_text\besluiten\2015\blkb-2015-911fr-besluit-bestuurlijke-boeten-bes\blkb-2015-911fr-besluit-bestuurlijke-boeten-bes.1.txt,2015,blkb-2015-911fr-besluit-bestuurlijke-boeten-bes,5,"Het niet of niet binnen de termijn doen van aangifte voor een belasting welke op aangifte 
moet worden voldaan of afgedragen wordt aangemerkt als een aangifteverzuim. 
2. Ter zake van een dergelijk aangifteverzuim, legt de inspecteur in geval van een: 
a. eerste verzuim geen boete op; b. tweede of volgend verzuim binnen een periode van 24 maanden na het voorgaande 
verzuim een boete op van $ 100. 
3. In afwijking van het tweede lid kan in uitzonderlijke gevallen een verzuimboete tot het 
wettelijk maximum worden opgelegd. Van een uitzonderlijk geval kan bijvoorbeeld sprake zijn 
als belanghebbende stelselmatig in verzuim is.",Everyday Racism & Modern Racial Inequality,1.0,0.05252257314388902
blkb-2015-911fr-besluit-bestuurlijke-boeten-bes.2.txt,Policyarchive_text\besluiten\2015\blkb-2015-911fr-besluit-bestuurlijke-boeten-bes\blkb-2015-911fr-besluit-bestuurlijke-boeten-bes.2.txt,2015,blkb-2015-911fr-besluit-bestuurlijke-boeten-bes,2,"Ter zake van een opgaveverzuim legt de inspecteur in geval van een eerste verzuim een 
verzuimboete op van tien procent van het wettelijk maximum van artikel 8.24 Belastingwet 
BES.  
3. In  afwijking van het vorige lid kan in gevallen waarin sprake is van een tweede of volgend 
verzuim een verzuimboete tot het wettelijk maximum van artikel 8.24 Belastingwet BES 
worden opgelegd. Artikel 6b 
1. Het niet of niet tijdig indienen van de jaarrekening als bedoeld in artikel 5.10, eerste en 
tweede lid van de Belastingwet BES, wordt aangemerkt als een jaarrekeningverzuim.  
2. Ter zake van een jaarrekeningverzuim legt de inspecteur in geval van een eerste verzuim 
een verzuimboete op van tien procent van het wettelijk maximum van artikel 8.24a 
Belastingwet BES.  
3.",Everyday Racism & Modern Racial Inequality,1.0,0.08232319499226776
blkb-2015-911fr-besluit-bestuurlijke-boeten-bes.2.txt,Policyarchive_text\besluiten\2015\blkb-2015-911fr-besluit-bestuurlijke-boeten-bes\blkb-2015-911fr-besluit-bestuurlijke-boeten-bes.2.txt,2015,blkb-2015-911fr-besluit-bestuurlijke-boeten-bes,4,"Indien het aan opzet dan wel grove schuld van de belastingplichtige of de 
inhoudingsplichtige te wijten is dat, met betrekking tot een belasting welke bij wege van 
aanslag wordt geheven, de aanslag te laag is vastgesteld of anderszins te weinig belasting is 
geheven legt de inspecteur een boete op van vijfentwintig procent van de in artikel 8.25, 
tweede lid, van de Belastingwet BES omschreven grondslag voor de boete in geval van grove 
schuld, dan wel vijftig procent in geval van opzet. 
2. Indien het aan opzet dan wel grove schuld van de belastingplichtige of de 
inhoudingsplichtige te wijten is dat, met betrekking tot een belasting welke op aangifte moet 
worden voldaan of afgedragen niet, gedeeltelijk niet dan wel niet tijdig is betaald, legt de 
inspecteur een boete op van vijfentwintig procent van de in artikel 8.26, tweede lid, van de 
Belastingwet BES omschreven grondslag voor de boete in geval van grove schuld dan wel 
vijftig procent ingeval van opzet. 
3. De inspecteur legt in geval er sprake is van opzet waarbij de ernst van de gedraging tot 
een hogere boete dan die in het eerste of tweede lid aanleiding geeft, een boete op van 
honderd procent. Hiertoe is in elk geval aanleiding indien sprake is van ernstige en 
verhoudingsgewijs omvangrijke fraude. 
4. In geval van recidive wordt de vergrijpboete bij grove schuld verhoogd tot vijftig procent 
en de vergrijpboete bij opzet tot honderd procent.",Everyday Racism & Modern Racial Inequality,1.0,0.05190404464727454
blkb-2015-911fr-besluit-bestuurlijke-boeten-bes.3.txt,Policyarchive_text\besluiten\2015\blkb-2015-911fr-besluit-bestuurlijke-boeten-bes\blkb-2015-911fr-besluit-bestuurlijke-boeten-bes.3.txt,2015,blkb-2015-911fr-besluit-bestuurlijke-boeten-bes,1,"Artikel 8 
1. Dit artikel ziet op vrijwillige verbeteringen in de sfeer van de aangiftebelastingen. 
2. Voor de toepassing van dit artikel is het uitgangspunt dat de vrijwillige verbetering alsnog 
leidt tot een juiste en volledige betaling van de verschuldigde belasting. De werkingssfeer is 
beperkt tot die situaties waarin belastingplichtige of inhoudingsplichtige in eerste instantie de 
op aangifte te betalen belasting te laag heeft berekend, aangegeven en betaald en 
overeenkomstig een vrijwillige verbetering van de aangifte de te weinig betaalde belasting 
alsnog betaalt. 
3. Van een vrijwillige verbetering is sprake als belastingplichtige of inhoudingsplichtige, 
vóórdat hij weet of redelijkerwijs moet vermoeden dat de inspecteur bekend is of zal worden 
met dat feit, uitdrukkelijk kenbaar maakt aan de inspecteur dat en tot welk bedrag 
(gedeeltelijk) niet is betaald.",Reparations & Justice,1.0,0.06
blkb-2015-911fr-besluit-bestuurlijke-boeten-bes.3.txt,Policyarchive_text\besluiten\2015\blkb-2015-911fr-besluit-bestuurlijke-boeten-bes\blkb-2015-911fr-besluit-bestuurlijke-boeten-bes.3.txt,2015,blkb-2015-911fr-besluit-bestuurlijke-boeten-bes,3,"In afwijking van het vorige lid legt de inspecteur in geval van een vrijwillige verbetering 
geen verzuimboete op indien het bedrag dat ingevolge de vrijwillige verbetering wordt betaald 
$ 3.000 of minder bedraagt. Ook legt de inspecteur geen verzuimboete op als het 
belastingbedrag dat ingevolge de vrijwillige verbetering wordt betaald minder bedraagt dan 
tien procent van het belastingbedrag dat over het tijdvak/de tijdvakken waarop de vrijwillige 
verbetering(en) betrekking heeft/hebben, eerder per saldo is betaald dan wel terugontvangen. 
8. De voorgaande leden 2 tot en met 7 zijn van overeenkomstige toepassing op vrijwillige 
verbeteringen in de sfeer van de aanslagbelastingen, met dien verstande dat de inspecteur in 
dergelijke gevallen de vergrijpboete matigt naar tien procent van de grondslag van de boete. HOOFDSTUK V.",Reparations & Justice,1.0,0.06556100681071858
ontwerpbesluit-experiment-regelluwe-scholen-po-vo.10.txt,Policyarchive_text\besluiten\2015\ontwerpbesluit-experiment-regelluwe-scholen-po-vo\ontwerpbesluit-experiment-regelluwe-scholen-po-vo.10.txt,2015,ontwerpbesluit-experiment-regelluwe-scholen-po-vo,2,"Er zijn vier redenen 
waarom de aanpak bewust omgekeerd is en scholen juist eerst ruimte wordt gegeven 
zodat zij vervolgens zelf kunnen aandragen op welke wijze zij die knelpunten willen 
oplossen. Ten eerste sluit deze aanpak het beste aan bij een bottom-up benadering. 
Scholen ervaren zelf in de praktijk problemen of zien kansen en worden daarom zelf in 
staat gesteld oplossingen aan te dragen en te beproeven. Het uitgangspunt van 
regelluwte schept daarbij een noodzakelijke sfeer van vertrouwen, creativiteit en 
innovatie waarin allerlei vanzelfsprekendheden en ingesleten gewoontes ter discussie 
komen te staan. Ten tweede is dit uit overwegingen van doelmatigheid en duurzame 
wet- en regelgeving.",Everyday Racism & Modern Racial Inequality,1.0,0.05539117094069973
ontwerpbesluit-experiment-regelluwe-scholen-po-vo.10.txt,Policyarchive_text\besluiten\2015\ontwerpbesluit-experiment-regelluwe-scholen-po-vo\ontwerpbesluit-experiment-regelluwe-scholen-po-vo.10.txt,2015,ontwerpbesluit-experiment-regelluwe-scholen-po-vo,4,"Daarmee kan de 
rijksoverheid bovendien op deze actoren een appel doen om – samen met de scholen - 
kritisch te bezien waar zij ruimte zouden kunnen geven. Dit bevordert het aanpakken 
van regeldruk, ook wanneer regels niet afkomstig zijn van de overheid. Er is nadrukkelijk voor gekozen om regelluwe scholen alle afwijkingsruimte te bieden die 
de experimenteergrondslag mogelijk maakt. Het is immers vooraf niet volledig te 
overzien van welke ruimte scholen gebruik willen maken. Hoewel het soms gaat om 
fundamentele onderdelen van onderwijswetgeving, zoals doelen van het onderwijs of 
                                               
16 En op artikel 11a.1 van de WEB waar het gaat om het eventueel vaststellen  van afwijkende 
bekostiging van het voorbereidend beroepsonderwijs in de agrarische opleidingscentra.",Everyday Racism & Modern Racial Inequality,1.0,0.0668153104781061
ontwerpbesluit-experiment-regelluwe-scholen-po-vo.11.txt,Policyarchive_text\besluiten\2015\ontwerpbesluit-experiment-regelluwe-scholen-po-vo\ontwerpbesluit-experiment-regelluwe-scholen-po-vo.11.txt,2015,ontwerpbesluit-experiment-regelluwe-scholen-po-vo,2,"Het oogmerk van kwaliteitsverbetering of doelmatigheidsverbetering is steeds 
gerelateerd aan het huidige wettelijk kader, dat daarmee het uitgangspunt vormt voor 
de beoordeling door de Minister of aan dit oogmerk wordt voldaan. Een uitgebreidere 
omschrijving van de procedure voor afwijken is terug te vinden in het artikelsgewijze 
deel van deze toelichting. In plaats van het vooraf en van bovenaf door de regering concreet en exact invullen van 
de wijze waarop door regelluwe scholen van de voorschriften, bedoeld in artikel 4, eerste 
lid, van het besluit kan worden afgeweken is er dus voor gekozen om de wijze van 
afwijken in te vullen door het stellen van algemene randvoorwaarden, doel- en 
procedurevoorschriften. Deze invulling van de wijze waarop wordt afgeweken van de in 
artikel 4, eerste lid, van het besluit bedoelde bepalingen laat enerzijds ruimte voor 
‘bottom up’ innovatie door scholen en waarborgt anderzijds dat de afwijkingsruimte op 
verantwoorde wijze wordt ingevuld, waarmee wordt voldaan aan de inhoud en strekking 
van de voorwaarde van het eerste lid, onderdeel b, van artikel 176k WPO en artikel 118t 
WVO. Een belangrijk uitgangspunt bij dit experiment is immers om aan scholen ruimte 
te geven waardoor zij zelf kunnen bepalen welke ruimte zij willen benutten en op welke 
wijze zij deze ruimte willen invullen teneinde tot innovatieve maatregelen te komen die 
de kwaliteit of doelmatigheid van het onderwijs bevorderen.",Reparations & Justice,1.0,0.05220925637866242
ontwerpbesluit-experiment-regelluwe-scholen-po-vo.16.txt,Policyarchive_text\besluiten\2015\ontwerpbesluit-experiment-regelluwe-scholen-po-vo\ontwerpbesluit-experiment-regelluwe-scholen-po-vo.16.txt,2015,ontwerpbesluit-experiment-regelluwe-scholen-po-vo,4,"Om die reden mag een afwijking niet onomkeerbaar zijn (onderdeel d). Op grond van het vierde lid is gewaarborgd dat de leerling een ononderbroken 
onderwijsloopbaan kan volgen. Het schooladvies en het behoud van de maatschappelijke 
waarde van het diploma of getuigschrift stellen de leerling in staat door te stromen naar 
respectievelijk het voortgezet, beroeps- of hoger onderwijs. De verplichte afname van een centrale eindtoets en het eindexamen waarborgen dat het 
onderwijs gericht zal zijn op het behalen van voldoende resultaten daarvoor, hetgeen 
ook een inhoudelijke waarborg voor de kwaliteit van het onderwijs betekent. Tevens 
maken een verplichte eindtoets en het eindexamen het mogelijk de opbrengsten van de 
school, in termen van output, te blijven meten.",Everyday Racism & Modern Racial Inequality,1.0,0.0649519052838329
ontwerpbesluit-experiment-regelluwe-scholen-po-vo.18.txt,Policyarchive_text\besluiten\2015\ontwerpbesluit-experiment-regelluwe-scholen-po-vo\ontwerpbesluit-experiment-regelluwe-scholen-po-vo.18.txt,2015,ontwerpbesluit-experiment-regelluwe-scholen-po-vo,1,"Daarmee eindigt ook de bevoegdheid van de school tot 
afwijken van de wettelijke voorschriften. Datzelfde geldt als een school nalaat mee te 
werken aan de monitoring en evaluatie van dit experiment. Naast het intrekken van de aanmerking als regelluwe school heeft de Minister overigens 
nog een andere handhavingsbevoegdheid. De voorschriften in dit besluit zijn namelijk 
tevens bekostigingsvoorwaarden. Het niet naleven van deze voorschriften kan daarom 
voor de Minister ook aanleiding zijn tot inhouding of opschorting van de bekostiging op 
grond van artikel 164 van de WPO of artikel 104 van de WVO of tot toepassing van o.a. 
artikel 4:49 van de Algemene wet bestuursrecht.",Everyday Racism & Modern Racial Inequality,1.0,0.05773502691896258
ontwerpbesluit-experiment-regelluwe-scholen-po-vo.3.txt,Policyarchive_text\besluiten\2015\ontwerpbesluit-experiment-regelluwe-scholen-po-vo\ontwerpbesluit-experiment-regelluwe-scholen-po-vo.3.txt,2015,ontwerpbesluit-experiment-regelluwe-scholen-po-vo,1,"Een aanvraag als bedoeld in het eerste lid kan door het bevoegd gezag worden 
ingediend tot uiterlijk acht weken voor de dag van aanvang van het laatste gehele 
schooljaar dat valt binnen de looptijd van dit experiment. Artikel 6. Mogelijkheid tot afwijken door Onze Minister 
1. Het uitgangspunt is gelijkblijvende bekostiging van de regelluwe school ten opzichte 
van de situatie waarin de school niet zou hebben deelgenomen aan dit experiment. 
2. Onverminderd het eerste lid kan Onze Minister ten behoeve van een concrete 
afwijking als bedoeld in artikel 4 afwijken van de bepalingen omtrent de grondslag en 
wijze van bekostiging, genoemd in hoofdstuk I, titel IV, afdelingen 1, 2, 4 tot en met 7, 
afdeling 8, paragrafen 2, 3, 6 en 7, en afdeling 9, paragrafen 1 en 2, van de WPO, in 
titel III, afdeling II, van de WVO en in hoofdstuk 2, titel 2, van de WEB indien een goede 
uitvoering van de concrete afwijking daartoe naar zijn oordeel aanleiding geeft of indien 
een concrete afwijking ongewenste bekostigingseffecten voor Onze Minister tot gevolg 
zou hebben. 
3.",Everyday Racism & Modern Racial Inequality,1.0,0.06454972243679029
ontwerpbesluit-experiment-regelluwe-scholen-po-vo.2.txt,Policyarchive_text\besluiten\2015\ontwerpbesluit-experiment-regelluwe-scholen-po-vo\ontwerpbesluit-experiment-regelluwe-scholen-po-vo.2.txt,2015,ontwerpbesluit-experiment-regelluwe-scholen-po-vo,3,"Een concrete afwijking als bedoeld in het eerste lid is niet toegestaan indien: a. de belangen van aan de school verbonden personen of van derden daardoor 
onevenredig kunnen worden geschaad; b. de toegankelijkheid van het onderwijs daardoor vermindert; c. de afwijking leidt tot een onevenredige verzwaring van uitvoeringslasten voor Onze 
Minister; of 
d. de afwijking onomkeerbaar is waardoor na afloop van deelname aan het experiment 
terugkeer naar de oude situatie onmogelijk wordt. 
4. Teneinde de leerling in staat te stellen een ononderbroken onderwijsloopbaan te 
volgen blijft het bevoegd gezag dat toepassing geeft aan het eerste lid gehouden: 
a. de centrale eindtoets, bedoeld in artikel 9b van de WPO, af te nemen en een 
schooladvies als bedoeld in artikel 42, tweede lid, van de WPO vast te stellen voor zover 
het een school voor basisonderwijs betreft;",Everyday Racism & Modern Racial Inequality,1.0,0.0545544725589981
ontwerpbesluit-experiment-regelluwe-scholen-po-vo.9.txt,Policyarchive_text\besluiten\2015\ontwerpbesluit-experiment-regelluwe-scholen-po-vo\ontwerpbesluit-experiment-regelluwe-scholen-po-vo.9.txt,2015,ontwerpbesluit-experiment-regelluwe-scholen-po-vo,0,"B10526.K-1 
 9 
en dat de medezeggenschapsraad heeft ingestemd met deelname.13 Met het oog op de 
hierboven geschetste uitvoerbaarheid en doelmatigheid van het experiment heeft de 
Minister beleidsruimte gekregen om binnen deze criteria het aantal deelnemers verder te 
beperken of regionaal te spreiden. De Minister zal van deze beleidsruimte gebruik maken 
en zich bij het aanwijzen van deelnemers voor dit experiment in eerste instantie 
beperken tot ‘Excellente Scholen’. De ‘Excellente Scholen’ hebben in een uitgebreid 
beoordelingsproces14 aangetoond dat hun onderwijskwaliteit van hoog niveau is. De jury 
hanteerde daarbij de volgende criteria: 
 
 
onderwijsresultaten breed opgevat; 
 
heldere visie op onderwijs; 
 
zelflerend vermogen van de school; 
 
de omstandigheden waaronder een school werkt; 
 
de manier waarop een school zich onderscheidt, zoals aandacht voor excellentie en 
hoogbegaafde leerlingen.15",Reparations & Justice,1.0,0.06928203230275508
ontwerpbesluit-experiment-regelluwe-scholen-po-vo.6.txt,Policyarchive_text\besluiten\2015\ontwerpbesluit-experiment-regelluwe-scholen-po-vo\ontwerpbesluit-experiment-regelluwe-scholen-po-vo.6.txt,2015,ontwerpbesluit-experiment-regelluwe-scholen-po-vo,1,"Hierin komt naar voren dat een op de vijf 
leerlingen in het voortgezet onderwijs onvoldoende betrokken is bij de lessen. Ook blijkt 
dat Nederlandse leerlingen minder gemotiveerd zijn in vergelijking met andere landen.4 
Deze discussie hangt samen met de initiatieven die zijn aangekondigd in de brief over 
toekomstgericht funderend onderwijs (Kamerstukken II 2014/2015, 31293, nr. 226). Bij 
de transitie naar meer maatwerk speelt de inzet van ICT een grote rol. Veel scholen 
zetten digitaal lesmateriaal in om daarmee in het onderwijs meer rekening te kunnen 
houden met verschillen tussen leerlingen en beter te kunnen aansluiten bij de beleving 
van leerlingen. Het probleem dat scholen ervaren is dat regels beperkt aansluiten bij 
deze ontwikkelingen.","Remembrance, Heritage & Education",1.0,0.09302605094190634
ontwerpbesluit-experiment-regelluwe-scholen-po-vo.6.txt,Policyarchive_text\besluiten\2015\ontwerpbesluit-experiment-regelluwe-scholen-po-vo\ontwerpbesluit-experiment-regelluwe-scholen-po-vo.6.txt,2015,ontwerpbesluit-experiment-regelluwe-scholen-po-vo,2,"Een andere belemmering die wordt ervaren is dat schooladviezen 
en diploma’s voornamelijk gebaseerd zijn op eindtoetsen die gerelateerd zijn aan 
landelijke doelen. Schooleigen doelen zouden daarmee te weinig aandacht krijgen en 
leerlingen die extra uitdaging zoeken bovenop het reguliere curriculum zouden hiervoor 
niet worden gehonoreerd. Een ander knelpunt dat veel scholen noemen is dat de huidige 
regels onvoldoende ruimte laten voor 21e eeuwse vaardigheden, zoals samenwerken, 
kritisch denken en (vakoverstijgende) problemen oplossen. Hoewel scholen nu al ruimte 
hebben om aan deze vaardigheden aandacht te besteden, ervaren zij een beperking van 
die ruimte, vanwege een toegenomen nadruk op centrale toetsen en daarmee op 
leerstof die goed meetbaar is. Het experiment kan daarmee een impuls geven aan de 
ontwikkeling van een meer eigentijds en uitdagend onderwijsaanbod.","Remembrance, Heritage & Education",1.0,0.09061030445113442
ontwerpbesluit-wijziging-beoordeling-leerresultaten-vo.2.txt,Policyarchive_text\besluiten\2015\ontwerpbesluit-wijziging-beoordeling-leerresultaten-vo\ontwerpbesluit-wijziging-beoordeling-leerresultaten-vo.2.txt,2015,ontwerpbesluit-wijziging-beoordeling-leerresultaten-vo,1,"In artikel 37a, aanhef, wordt ‘bedoeld in het zevende en achtste lid’ vervangen door: 
bedoeld in het derde en vierde lid. Artikel II. INWERKINGTREDING 
Dit besluit treedt in werking op een bij koninklijk besluit te bepalen tijdstip. Lasten en bevelen dat dit besluit met de daarbij behorende nota van toelichting in het 
Staatsblad zal worden geplaatst.",Reparations & Justice,1.0,0.05144957554275265
ontwerpbesluit-wijziging-beoordeling-leerresultaten-vo.6.txt,Policyarchive_text\besluiten\2015\ontwerpbesluit-wijziging-beoordeling-leerresultaten-vo\ontwerpbesluit-wijziging-beoordeling-leerresultaten-vo.6.txt,2015,ontwerpbesluit-wijziging-beoordeling-leerresultaten-vo,5,"armoedeprobleemcumulatiegebied 
 
instroom: leerlingen die tussentijds zijn ingestroomd vanuit een andere school 
 
(N.B. de correctiefactoren zoals hier vermeld zijn de oude uitwerking van de 
correcties zoals vermeld in de tekst van het Inrichtingsbesluit WVO. Deze 
uitwerking wordt nader benoemd in de Regeling leerresultaten VO.) 
 
Scholen weten door de gewijzigde indicatoren vooraf waaraan zij moeten voldoen. Deze 
systematiek helpt scholen bij het opbrengstgericht werken: ze weten ruim van tevoren 
wat de minimumeis is voor de leerresultaten. Maar ook weten ze wat de gemiddelde 
opbrengsten van scholen met een vergelijkbare uitgangssituatie zijn en wat 
bovengemiddelde opbrengsten zijn.",Colonial Exploitation & Economic Inequality,1.0,0.05207556439232955
ontwerpbesluit-wijziging-beoordeling-leerresultaten-vo.7.txt,Policyarchive_text\besluiten\2015\ontwerpbesluit-wijziging-beoordeling-leerresultaten-vo\ontwerpbesluit-wijziging-beoordeling-leerresultaten-vo.7.txt,2015,ontwerpbesluit-wijziging-beoordeling-leerresultaten-vo,3,"Er zijn drie consultatierondes 
geweest met een panel van wetenschappers, verbonden aan het onderzoeksinstituut 
GION (RuG), het Kohnstamm Instituut (UvA), alsmede een oud-hoogleraar 
onderwijskunde en het Cito. Een vierde raadpleging vond in 2012 plaats bij een groep 
scholen die veel leerlingen hebben met specifieke ondersteuningsbehoeften. Ten slotte is 
de VO-raad een belangrijke gesprekspartner geweest, in bestuurlijk overleg en als 
deelnemer aan bovenstaande consultaties (m.u.v. het wetenschappelijk panel). Daarnaast heeft de inspectie samen met de VO-raad in het najaar van 2014 een 
werkgroep gevormd waarin nader is gekeken naar de details van het nieuwe model, die 
zijn uitgewerkt in de Regeling leerresultaten VO.","Remembrance, Heritage & Education",1.0,0.05897678246195885
ontwerpbesluit-wijziging-beoordeling-leerresultaten-vo.8.txt,Policyarchive_text\besluiten\2015\ontwerpbesluit-wijziging-beoordeling-leerresultaten-vo\ontwerpbesluit-wijziging-beoordeling-leerresultaten-vo.8.txt,2015,ontwerpbesluit-wijziging-beoordeling-leerresultaten-vo,2,"Het besluit wordt uitvoerbaar en handhaafbaar geacht.  DUO verwacht op voorhand geen substantiële gevolgen voor zijn werkzaamheden. Daarbij merkt DUO wel op dat, nu het wijzigingsvoorstel voor de Regeling leerresultaten 
VO op het moment van toetsing van het conceptbesluit nog niet gereed was, op dat 
moment nog niet kon worden overzien of de wijziging van die regeling gevolgen zal 
hebben voor de uitvoerbaarheid en/of de werklast. Volgens de ADR zal dit besluit geen gevolgen hebben voor de financiële rechtmatigheid.  
 
8.",Everyday Racism & Modern Racial Inequality,1.0,0.05962847939999438
wijzigingsbesluit-inrichtingsbesluit-wvo.4.txt,Policyarchive_text\besluiten\2015\wijzigingsbesluit-inrichtingsbesluit-wvo\wijzigingsbesluit-inrichtingsbesluit-wvo.4.txt,2015,wijzigingsbesluit-inrichtingsbesluit-wvo,2,"Met de inwerkingtreding van de Wet modernisering onderwijstijd VO wordt in de Wet op 
het voortgezet onderwijs (hierna: WVO) een nieuw artikel ingevoegd over de 
dagennorm. In het eerste lid van dit nieuwe artikel 6g1 wordt geregeld dat in een 
regulier schooljaar op ten minste 189 dagen onderwijs moet worden verzorgd. Op grond 
van het derde lid kunnen bij of krachtens algemene maatregel van bestuur voorschriften 
worden vastgesteld omtrent vakanties en andere dagen waarop geen onderwijs behoeft 
te worden verzorgd. Dit element wordt in deze algemene maatregel van bestuur 
uitgewerkt. 2.",Reparations & Justice,1.0,0.06363961030678927
besluit-invoering-keuzedelen-beroepsonderwijs.10.txt,Policyarchive_text\besluiten\2016\besluit-invoering-keuzedelen-beroepsonderwijs\besluit-invoering-keuzedelen-beroepsonderwijs.10.txt,2016,besluit-invoering-keuzedelen-beroepsonderwijs,4,"Dit is geregeld in het onderhavige besluit (artikel 17c van het EKB WEB). Op dit moment zijn onderdelen van kwalificaties waaraan een certificaat is verbonden 
aangewezen bij ministeriële regeling krachtens het Besluit certificaten groen 
beroepsonderwijs. Dat besluit wordt in het onderhavige besluit ingetrokken, omdat de 
daarin geregelde grondslag voor het bij ministeriële regeling verbinden van certificaten 
aan onderdelen van kwalificaties nu is opgenomen in artikel 17c van het EKB WEB (met 
dien verstande dat dit artikel ook geldt voor ander beroepsonderwijs dan groen 
beroepsonderwijs). De minister van OCW is voornemens om - onder voorwaarden - certificaten te verbinden 
aan onderdelen van kwalificaties en/of aan keuzedelen. Dit voornemen is aangegeven in",Reparations & Justice,1.0,0.058834840541455206
besluit-invoering-keuzedelen-beroepsonderwijs.12.txt,Policyarchive_text\besluiten\2016\besluit-invoering-keuzedelen-beroepsonderwijs\besluit-invoering-keuzedelen-beroepsonderwijs.12.txt,2016,besluit-invoering-keuzedelen-beroepsonderwijs,1,"voor de middenkader- en 
specialistenopleiding is de in artikel 17 van het EKB WEB aangegeven 
vereiste eindwaardering voor de generieke onderdelen Engels, Nederlandse 
taal en rekenen behaald; 
3) voor het generieke onderdeel loopbaan en burgerschap is een eindwaardering 
«voldaan» behaald; 
4) voor studenten die instromen vanaf 1 augustus 2016 tot 1 augustus 2018:  
er is examen afgelegd in het keuzedeel of de keuzedelen van de opleiding die 
deel uitmaken van de keuzedeelverplichting voor de betreffende soort 
beroepsopleiding zoals aangegeven in artikel 17d van het EKB WEB, dan wel 
er is op grond van artikel 14a EKB WEB vrijstelling verkregen; 
en voor studenten die instromen vanaf 1 augustus 2018: er is een eindwaardering van ten minste het cijfer 6 of ten minste 
«voldoende» behaald, dan wel er is op grond van artikel 14a EKB WEB 
vrijstelling verkregen; indien er meer dan één keuzedeel onderdeel uitmaakt 
van de beroepsopleiding: voor de keuzedelen die deel uitmaken van de 
keuzedeelverplichting (zie paragraaf 2.1 van deze toelichting) is een 
gemiddelde eindwaardering van ten minste het cijfer 6 of ten minste 
«voldoende» behaald, waarbij voor ten minste de helft van de keuzedelen ten 
minste het cijfer 6 of ten minste «voldoende» is behaald en voor de overige 
onderdelen die deel uitmaken van de keuzedeelverplichting ten minste het 
cijfer 4 of een overeenkomstige eindwaardering.",Everyday Racism & Modern Racial Inequality,1.0,0.06189844605901729
besluit-invoering-keuzedelen-beroepsonderwijs.14.txt,Policyarchive_text\besluiten\2016\besluit-invoering-keuzedelen-beroepsonderwijs\besluit-invoering-keuzedelen-beroepsonderwijs.14.txt,2016,besluit-invoering-keuzedelen-beroepsonderwijs,2,"Zo wordt geborgd dat 
het keuzedeel ook echt als een apart onderdeel binnen de opleiding wordt behandeld. Zo 
kan ook worden voorkomen dat een student die via een keuzedeel tracht een hoger 
niveau voor Nederlandse taal en/of rekenen te behalen en daarin niet slaagt, ook niet 
kan aantonen het niveau te beheersen voor Nederlandse taal en rekenen zoals dat nodig 
is voor zijn kwalificatie en het behalen van het diploma. Er kan op basis van een 
onvoldoende voor het examen voor het hogere referentieniveau namelijk niet worden 
bepaald of het lagere referentieniveau is behaald. Mocht een student wel het examen voor het keuzedeel hebben afgelegd, maar het 
keuzedeel niet behalen, dan heeft hij hiermee, net als bij de andere keuzedelen, van 1 
augustus 2016 tot 1 augustus 2018 wel voldaan aan de aanvullende diplomavoorwaarde 
betreffende dit keuzedeel en kan hij daarmee alsnog zijn diploma behalen. Vanaf 1 
augustus 2018 geldt dat het resultaat voor de keuzedelen Nederlandse taal en rekenen 
gaat meetellen voor het behalen van het diploma, zoals beschreven in paragraaf 2.3, 
wanneer deze deel uitmaken van de keuzedeelverplichting.","Remembrance, Heritage & Education",1.0,0.055
besluit-invoering-keuzedelen-beroepsonderwijs.15.txt,Policyarchive_text\besluiten\2016\besluit-invoering-keuzedelen-beroepsonderwijs\besluit-invoering-keuzedelen-beroepsonderwijs.15.txt,2016,besluit-invoering-keuzedelen-beroepsonderwijs,3,"(Artikel 7.2.7, tweede lid, van 
de WEB bepaalt dat de minimum studielast van de beroepsopleiding tenminste 1.600 
klokuren per volledig studiejaar bedraagt.) Deze bepaling is in het onderhavige besluit 
opgenomen om te waarborgen dat er bij de beroepsopleiding voldoende tijd wordt 
besteed aan het behalen van de kwalificatie. Een nadere toelichting en voorbeelden 
worden gegeven in de artikelsgewijze toelichting bij artikel I, onderdeel M.  
 
2.6. Aanpassing van de definitie van de deelnemer in de beroepsbegeleidende leerweg 
die in aanmerking komt voor bekostiging i.v.m. de invoering van keuzedelen De  aanpassingen van de artikelen 2.2.2 en 2.2.3 van het UWEB zorgen ervoor dat geen 
rijksbijdrage wordt verstrekt voor deelnemers aan een opleiding in de 
beroepsbegeleidende leerweg (bbl) voor wie er op 31 december van het tweede 
kalenderjaar voorafgaand aan het bekostigingsjaar een bpv-overeenkomst is voor alleen 
een of meer keuzedelen.",Everyday Racism & Modern Racial Inequality,1.0,0.07142857142857142
