filename,chunk_id,sentence_count,raw_text,text_for_scoring,cos_Colonialism,cos_Historical slavery,cos_Modern racism& inequality,max_score,primary_topic,score_margin
C:\Users\Home\policy-analysis\Slavery_text\Amsterdam en het slavernijverleden.38.txt,f30ff89f:00001,7,"Slaafgemaakten die wegliepen, werden 
naakt aan een grote paal gebonden, tot 
bloedens toe geslagen en daarna werden 
hun wonden ingesmeerd met zout water 
of pekel. Maar ook de slaafgemaakten die in een 
huishouden woonden, moesten leven 
onder het juk van hun ‘eigenaar’. Officieel mochten slaafgemaakten niet 
mishandeld worden, maar wel gestraft. Zo mochten ze aan een paal gebonden 
worden en met een touw geslagen. Hoe 
wreed de ‘bezitters’ van slaafgemaakten 
soms tekeer gingen, kwam meestal pas aan 
het licht als een slaafgemaakte stierf aan 
zijn verwondingen en het lichaam door 
een arts werd onderzocht. Daarbij zag de 
38
Silhouetportretten van de de 
slaafgemaakte vrouwen Bietja,  
Flora en Sara, getekend door  
hun ‘eigenaar’ in Batavia. JAN BRANDES, 1780-1785 | 
RIJKSMUSEUM",slaafgemaakten wegliepen werden naakt grote paal gebonden bloedens toe geslagen daarna werden wonden ingesmeerd zout water pekel slaafgemaakten huishouden woonden moesten leven juk eigenaar officieel mochten slaafgemaakten mishandeld gestraft mochten paal gebonden touw geslagen wreed bezitters slaafgemaakten soms tekeer gingen kwam meestal pas licht slaafgemaakte stierf verwondingen lichaam arts onderzocht daarbij zag silhouetportretten slaafgemaakte vrouwen bietja flora sara getekend eigenaar batavia jan brandes rijksmuseum,0.20521271952889336,0.5573864138271224,0.23448015952041468,0.5573864138271224,Historical slavery,0.3229062543067077
C:\Users\Home\policy-analysis\Slavery_text\Amsterdam en het slavernijverleden.39.txt,40184913:00000,10,"VOC als grootste ‘probleem’ dat er een 
arbeids­kracht verloren was gegaan en niet 
de mishandeling van een mens. Omdat dit soort geweld zich afspeelde 
binnen de muren van woningen, misten 
slaafgemaakten vrijwel elke vorm van 
rechtsbescherming. Officieel konden zij 
hun beklag doen bij een rechtbank, maar 
zij hadden niet zomaar toegang en een 
klacht werd zelden gegrond verklaard. En 
als de rechter vond dat de slaafgemaakte 
zelf om een afranseling gevraagd had, kon 
hij of zij er nog een bij krijgen. Het feit dat slaafgemaakten in het huis­
houden van hun ‘eigenaren’ moesten 
leven, zorgde voor spanningen. Ze waren 
op deze manier nooit veilig voor hun 
‘meester’ en maar al te vaak mondden 
de bestraffingen uit in dagelijkse mis­
handelingen. Omdat er geen uitweg was, 
zagen de meeste slaafgemaakten zich 
gedwongen om met de situatie te leven. Een enkeling greep naar geweld, zelf­
verminking, opium of zelfmoord. Sterke controle onder 
slaafgemaakten
Net als op de plantages in de trans-
Atlantische koloniën, zorgden de VOC-
medewerkers ervoor dat slaafgemaakten 
elkaar onderling onder controle hielden. Een manier om dit te bereiken was het 
laten uitvoeren van opgelegde straffen 
door andere slaafgemaakten.",voc grootste probleem arbeids kracht verloren gegaan mishandeling mens soort geweld afspeelde muren woningen misten slaafgemaakten vrijwel elke vorm rechtsbescherming officieel konden beklag rechtbank hadden zomaar toegang klacht zelden gegrond verklaard rechter vond slaafgemaakte afranseling gevraagd krijgen feit slaafgemaakten huis houden eigenaren moesten leven zorgde spanningen manier nooit veilig meester vaak mondden bestraffingen dagelijkse mis handelingen uitweg zagen meeste slaafgemaakten gedwongen situatie leven enkeling greep geweld verminking opium zelfmoord sterke controle slaafgemaakten net plantages trans atlantische koloniën zorgden voc medewerkers ervoor slaafgemaakten elkaar onderling controle hielden manier bereiken laten uitvoeren opgelegde straffen slaafgemaakten,0.26284038506738633,0.5162621703885425,0.29656986111636774,0.5162621703885425,Historical slavery,0.21969230927217476
C:\Users\Home\policy-analysis\Slavery_text\Amsterdam en het slavernijverleden.39.txt,40184913:00001,10,"Ze werden 
ook ingezet om te gaan zoeken als één van 
hun mede-slaafgemaakten was weggelopen. Op het terugbrengen van een weggelopen 
slaafgemaakte stonden forse beloningen. Tot het verkrijgen van de vrijheid aan toe. Dit alles zorgde voor een sterke onderlinge 
controle, die het verenigen van slaaf­
gemaakten om zich te verzetten tegen 
hun overheersers heel lastig maakte. Het verhaal van Ontong
In 1759 krijgt de slaafgemaakte 
Ontong toestemming om het huis 
te verlaten om zich te wassen en om 
‘sirih’ te kopen: de onrijpe noot van 
de betelpalm, waar veel mensen in 
Indonesië (nog steeds) op kauwen 
en dat een licht opwekkend effect 
geeft. Ontong zwerft daarna nog 
een tijdje rond. Bij het vallen van de 
avond wordt hij opgepakt. Volgens 
Ontong was hij toen net op weg 
naar huis, maar volgens zijn 
‘eigenaar’ Willem Arnold Alting 
(secretaris bij de VOC) had Ontong 
bewust zijn bewaker misleid met als 
doel om weg te lopen. Wanneer Ontong in de avond wordt 
thuisgebracht, beveelt Alting enkele 
van zijn andere slaafgemaakten om 
Ontong vast te binden en te 
straffen. Terwijl ze hem vastpakken 
om hem in de tuin aan een paal te 
binden, rukt Ontong zich los.",werden ingezet gaan zoeken één mede slaafgemaakten weggelopen terugbrengen weggelopen slaafgemaakte stonden forse beloningen verkrijgen vrijheid toe zorgde sterke onderlinge controle verenigen slaaf gemaakten verzetten overheersers heel lastig maakte verhaal ontong krijgt slaafgemaakte ontong toestemming huis verlaten wassen sirih kopen onrijpe noot betelpalm waar mensen indonesië steeds kauwen licht opwekkend effect geeft ontong zwerft daarna tijdje rond vallen avond opgepakt volgens ontong net weg huis volgens eigenaar willem arnold alting secretaris voc ontong bewust bewaker misleid doel weg lopen wanneer ontong avond thuisgebracht beveelt alting enkele slaafgemaakten ontong vast binden straffen terwijl vastpakken tuin paal binden rukt ontong los,0.327250207235331,0.47674130658326774,0.229291639513728,0.47674130658326774,Historical slavery,0.14949109934793675
C:\Users\Home\policy-analysis\Slavery_text\Amsterdam en het slavernijverleden.40.txt,ee1e736a:00000,10,"Meer lezen
Uit De slavernij in Oost en West, het 
Amsterdam onderzoek (2020, SPECTRUM):
•	 Ramona Negrón, Pieter Volkmar, 
Amsterdamse handelaar in 
slaafgemaakte kinderen. •	 Humphrey E. Lamur, De plantage 
Vossenburg in Suriname tijdens de 
laatste fase van de slavernij. www.slavevoyages.org, een 
internationale database over de 
slavenhandel. Leo Balai (2013), De laatste reis van 
het slavenschip Leusden, verslag van 
de grootste verzwegen moordpartij 
op een Nederlands slavenschip. Slaven 
en Schepen in het Atlantisch gebied. PRIMAVERA PERS
Matthias van Rossum (2015), 
Kleurrijke tragiek, De geschiedenis 
van slavernij in Azië onder de VOC. UITGEVERIJ VERLOREN
Aparte wetten voor 
niet-vrije mensen
Slaafgemaakten werden door de wet niet 
gezien als personen, maar als goederen. Ze hadden geen enkel burgerrecht en 
mochten geen bezit hebben. Ook konden 
zij niet trouwen voor de wet.",lezen slavernij oost west amsterdam spectrum ramona negrón pieter volkmar amsterdamse handelaar slaafgemaakte kinderen humphrey e lamur plantage vossenburg suriname laatste fase slavernij www slavevoyages org internationale database slavenhandel leo balai laatste reis slavenschip leusden verslag grootste verzwegen moordpartij nederlands slavenschip slaven schepen atlantisch gebied primavera pers matthias rossum kleurrijke tragiek geschiedenis slavernij azië voc uitgeverij verloren aparte wetten vrije mensen slaafgemaakten werden wet gezien personen goederen hadden enkel burgerrecht mochten bezit konden trouwen wet,0.38227604898846024,0.4674338731016381,0.31003855668383756,0.4674338731016381,Historical slavery,0.08515782411317785
C:\Users\Home\policy-analysis\Slavery_text\Amsterdam en het slavernijverleden.40.txt,ee1e736a:00001,10,"Pas vanaf 
1828 werden slaafgemaakten juridisch als 
mens erkend. De wet zag ze echter nog 
steeds als ‘onmondigen’, zoals kinderen. Hun ‘eigenaars’ hoorden over hen ‘eene 
vaderlijke tucht’ uit te oefenen. Vrije en onvrije mensen
Slavernij was een systeem van macht en 
onderwerping. Dat werd goedgepraat met 
ideeën over de ongelijkwaardigheid van 
de slaafgemaakten, waarin ras in de loop 
van de tijd steeds belangrijker werd. Koloniale bestuurders legden de controle 
over slaafgemaakte bevolkingsgroepen
op allerlei manieren in wetten vast. Zo 
wilden ze het onderscheid tussen vrije 
en onvrije mensen helder houden. De bewegingsvrijheid van slaafgemaakten 
werd ook beperkt door regels en wetten. In Suriname was het voor alle vrije en 
niet-vrije ‘zwarten’ verboden om op de 
Surinamerivier te varen zonder toe­
stemming van directeur of ‘eigenaar’. De koloniale machthebbers op Curaçao 
stelden ten minste 8 keer een verbod in 
voor slaafgemaakten om op straat te lopen, 
zonder geschreven toestemming van hun 
‘meester’.",pas vanaf werden slaafgemaakten juridisch mens erkend wet zag echter steeds onmondigen kinderen eigenaars hoorden hen eene vaderlijke tucht oefenen vrije onvrije mensen slavernij systeem macht onderwerping goedgepraat ideeën ongelijkwaardigheid slaafgemaakten waarin ras loop tijd steeds belangrijker koloniale bestuurders legden controle slaafgemaakte bevolkingsgroepen allerlei manieren wetten vast wilden onderscheid vrije onvrije mensen helder houden bewegingsvrijheid slaafgemaakten beperkt regels wetten suriname vrije vrije zwarten verboden surinamerivier varen toe stemming directeur eigenaar koloniale machthebbers curaçao stelden ten minste keer verbod slaafgemaakten straat lopen geschreven toestemming meester,0.21912561211003592,0.37253729552654563,0.30424521038687924,0.37253729552654563,Historical slavery,0.06829208513966639
C:\Users\Home\policy-analysis\Slavery_text\Amsterdam en het slavernijverleden.40.txt,ee1e736a:00002,3,"Deze besluiten waren vaak 
gebaseerd op instructies vanuit Nederland, 
ongetwijfeld uit angst voor een opstand. •
40
Gravure uit de 19de eeuw  
van tot slaaf gemaakten op 
koffieplantage in Suriname. ROGER VIOLLET AGENCE 
PHOTOGRAPHIQUE |  
HOLLANDSE HOOGTE",besluiten vaak gebaseerd instructies vanuit nederland ongetwijfeld angst opstand gravure 19de eeuw slaaf gemaakten koffieplantage suriname roger viollet agence photographique hollandse hoogte,0.34850303535411403,0.4734488376858202,0.26355849122638403,0.4734488376858202,Historical slavery,0.12494580233170616
C:\Users\Home\policy-analysis\Slavery_text\Amsterdam en het slavernijverleden.45.txt,34a6e3fa:00001,10,"De zaden werden in de 
Hortus Botanicus verder ontwikkeld 
en daarna gingen ze naar Suriname, 
waar slaafgemaakten de koffie moesten 
verbouwen op plantages. Indonesië en 
de Molukken
Ook de slavenhandel in 
de gebieden van de VOC 
stond vaak onder directe 
Nederlandse controle en 
had een commercieel doel: geld verdienen. De Amsterdamse Kamer van de VOC, 
waar in de loop van de 17e en 18e eeuw meer 
dan 50 Amsterdamse burgemeesters in het 
bestuur zaten, had de belangrijkste stem in 
het vormgeven van de Nederlandse 
slavernij in Azië. Vaak werden slaaf­
gemaakten ingezet in een mix van 
verschillende vormen van gedwongen 
arbeid of het verplicht afstaan van een deel 
van de oogst aan de VOC. In de meeste 
VOC-gebieden waren zowel Aziatische 
als Europese slavenhouders. Banda-eilanden
Op Banda probeerde de VOC in eerste 
instantie door het sluiten van verdragen 
met lokale leiders een monopolie op de 
handel in nootmuskaat te krijgen. Toen dat 
niet lukte, besloot gouverneur-generaal 
Jan Pieterszoon Coen het dan maar met 
geweld af te dwingen. In 1615 schaarden 
de bewindhebbers zich achter de adviezen 
van Jacques l’Hermite en Jan Pieterszoon 
Coen om op de Banda-eilanden, 
de ‘Bandanesen [...] niet alleene te 
vermeesteren maer oock uyt te roeyen, te 
verjagen ende ’t landt liever met heydenen 
wederomme te doen peupleren.’ Dus de 
lokale bevolking uitroeien en daarna het 
land opnieuw bevolken met ‘heidenen’. Daarmee bedoelden ze slaafgemaakten 
uit Afrika en andere delen van Azië. 45",zaden werden hortus botanicus verder ontwikkeld daarna gingen suriname waar slaafgemaakten koffie moesten verbouwen plantages indonesië molukken slavenhandel gebieden voc stond vaak directe nederlandse controle commercieel doel geld verdienen amsterdamse kamer voc waar loop 17e 18e eeuw amsterdamse burgemeesters bestuur zaten belangrijkste stem vormgeven nederlandse slavernij azië vaak werden slaaf gemaakten ingezet mix verschillende vormen gedwongen arbeid verplicht afstaan oogst voc meeste voc gebieden zowel aziatische europese slavenhouders banda eilanden banda probeerde voc eerste instantie sluiten verdragen lokale leiders monopolie handel nootmuskaat krijgen lukte besloot gouverneur generaal jan pieterszoon coen geweld af dwingen schaarden bewindhebbers adviezen jacques l hermite jan pieterszoon coen banda eilanden bandanesen alleene vermeesteren maer oock uyt roeyen verjagen ende landt liever heydenen wederomme peupleren lokale bevolking uitroeien daarna land opnieuw bevolken heidenen daarmee bedoelden slaafgemaakten afrika azië,0.36867872572846033,0.5049750574502055,0.2442781293035397,0.5049750574502055,Historical slavery,0.1362963317217452
C:\Users\Home\policy-analysis\Slavery_text\Amsterdam en het slavernijverleden.47.txt,95cb1dab:00001,3,"Er zijn in archieven 
en musea nog veel ‘akten van transport’ 
terug te vinden over de verkoop van 
slaafgemaakten. Het was niet zo duur 
om zo’n akte bij een notaris te laten 
opstellen en het maakte de transactie 
juridisch legaal. 47
Na de 
volkenmoord 
op de 
bewoners 
van Banda, 
werd de hele 
economie 
ingericht 
op slavernij 
onder directe 
Nederlandse 
controle.",archieven musea akten transport terug vinden verkoop slaafgemaakten duur n akte notaris laten opstellen maakte transactie juridisch legaal volkenmoord bewoners banda hele economie ingericht slavernij directe nederlandse controle,0.280747043414983,0.4692612596084654,0.22731537944512512,0.4692612596084654,Historical slavery,0.18851421619348235
C:\Users\Home\policy-analysis\Slavery_text\Amsterdam en het slavernijverleden.49.txt,820f20e1:00000,10,"De Nederlandse 
Antillen
Nederland veroverde 
Curaçao in 1634 en het 
eiland werd een 
handelsdepot voor de 
slavenhandel en 
goederenhandel in het Caraïbisch gebied. Het eiland werd bestuurd door de 
Amsterdamse Kamer van de WIC. Onderaannemer van 
de Spanjaarden
Via Curaçao namen Nederlandse 
handelaren in de tweede helft van de 
17e eeuw ook op grote schaal deel aan de 
slavenhandel naar de Spaanse koloniën in 
Zuid-Amerika. Dit deden ze meestal als 
onderaannemers binnen het ‘asiento’. Het asiento was het monopoliecontract 
in de Spaanse slavenhandel, in opdracht 
van de Spaanse kroon. Twee bestuurders 
van de Amsterdamse Kamer van de WIC 
ondertekenden in 1662 een akkoord met 
een vertegenwoordiger van het asiento. De WIC beloofde 2000 Afrikaanse 
slaafgemaakten naar Curaçao te vervoeren 
die tussen de 15 en 36 jaar oud moesten 
zijn, ‘alle gesont, niet blint, ofte verminckt’ 
en in staat zonder hulp aan boord van het 
slavenschip te gaan. Twee derde van de 
slaafgemaakten moesten mannen zijn. Een ander voorbeeld van de invloed 
van de Amsterdamse Kamer van de 
WIC was het besluit in de jaren 1660 
om alle Afrikanen die als slaafgemaakte 
op Curaçao werkten te brandmerken. Zo wilde de WIC de mensenhandel 
door anderen aan banden leggen.",nederlandse antillen nederland veroverde curaçao eiland handelsdepot slavenhandel goederenhandel caraïbisch gebied eiland bestuurd amsterdamse kamer wic onderaannemer spanjaarden via curaçao namen nederlandse handelaren tweede helft 17e eeuw grote schaal slavenhandel spaanse koloniën zuid amerika deden meestal onderaannemers asiento asiento monopoliecontract spaanse slavenhandel opdracht spaanse kroon twee bestuurders amsterdamse kamer wic ondertekenden akkoord vertegenwoordiger asiento wic beloofde afrikaanse slaafgemaakten curaçao vervoeren oud moesten gesont blint ofte verminckt staat hulp boord slavenschip gaan twee derde slaafgemaakten moesten mannen ander voorbeeld invloed amsterdamse kamer wic besluit afrikanen slaafgemaakte curaçao werkten brandmerken wilde wic mensenhandel anderen banden leggen,0.3467497801616716,0.40406888115592654,0.25193961467962395,0.40406888115592654,Historical slavery,0.05731910099425497
C:\Users\Home\policy-analysis\Slavery_text\Amsterdam en het slavernijverleden.51.txt,3833a2bf:00001,10,"Zij moesten daar 
vooral suiker en brazielhout (gebruikt als 
verfstof) produceren voor de Nederlandse 
kolonisten. Amsterdam kreeg hierdoor een 
sterkere positie als Europees centrum voor 
de verwerking van suiker. Door de 
verovering van Brazilië veranderde het 
beeld van slavernij in Nederland. Waar het 
eerder nog als een typisch voorbeeld van 
Spaanse en Portugese wreedheid werd 
gezien, zwegen de mensen die eerder 
kritiek hadden op slavernij snel. Verenigde Staten
Misschien nog minder bekend is de 
Amsterdamse betrokkenheid bij de 
slavernij in de Noord-Amerikaanse 
kolonie Nieuw Nederland. Daar hoorde 
niet alleen Nieuw Amsterdam bij (het 
huidige New York), maar ook de kleine en 
vrijwel vergeten kolonie Nieuw 
Amstelland aan de rivier de Delaware, die 
korte tijd onder direct bestuur stond van 
de stad Amsterdam. Amsterdam gaf een 
voorschot van 8.000 gulden aan kapitein 
Simon Cornelissen Gilde die in 1663 met 
het schip de Gideon tenminste 300 
slaafgemaakten vanuit Angola naar 
Curaçao en vervolgens Nieuw Nederland 
moest brengen. Van de WIC kreeg Gilde 
ook “eenige handt ende voet boeijens, om 
daermede binnen scheepsboort de 
moetwillige Negers te dwingen”. Veel van 
de mensen die in Angola aan boord waren 
gegaan, waren in Curaçao te zwak om de 
reis verder naar Nieuw Nederland nog te 
maken. Zij werden ingeruild voor 
Afrikaanse slaafgemaakten die al op 
Curaçao waren.",moesten vooral suiker brazielhout verfstof produceren nederlandse kolonisten amsterdam kreeg hierdoor sterkere positie europees centrum verwerking suiker verovering brazilië veranderde beeld slavernij nederland waar eerder typisch voorbeeld spaanse portugese wreedheid gezien zwegen mensen eerder kritiek hadden slavernij snel verenigde staten misschien bekend amsterdamse betrokkenheid slavernij noord amerikaanse kolonie nieuw nederland hoorde alleen nieuw amsterdam huidige new york kleine vrijwel vergeten kolonie nieuw amstelland rivier delaware korte tijd direct bestuur stond stad amsterdam amsterdam gaf voorschot gulden kapitein simon cornelissen gilde schip gideon tenminste slaafgemaakten vanuit angola curaçao vervolgens nieuw nederland moest brengen wic kreeg gilde eenige handt ende voet boeijens daermede scheepsboort moetwillige negers dwingen mensen angola boord gegaan curaçao zwak reis verder nieuw nederland maken werden ingeruild afrikaanse slaafgemaakten curaçao,0.35019156070749313,0.43577231129008853,0.26895342002243494,0.43577231129008853,Historical slavery,0.0855807505825954
C:\Users\Home\policy-analysis\Slavery_text\Amsterdam en het slavernijverleden.51.txt,3833a2bf:00002,5,"Vrij kort na hun aankomst 
aan de Delaware werd Nieuw Nederland 
door de Britten veroverd. De aanwezige 
slaafgemaakten waren deel van hun ‘buit’. 51
Portret van Johan Maurits van 
Nassau-Siegen, gouverneur van 
Brazilië van 1636 tot 1644. Achter 
hem staat een slaaf­gemaakt kind. PIETER NASON, 1675 |  
RIJKSMUSEUM",vrij kort aankomst delaware nieuw nederland britten veroverd aanwezige slaafgemaakten buit portret johan maurits nassau siegen gouverneur brazilië staat slaaf gemaakt kind pieter nason rijksmuseum,0.31261823100506575,0.40799910793566846,0.172769769383724,0.40799910793566846,Historical slavery,0.09538087693060271
C:\Users\Home\policy-analysis\Slavery_text\Amsterdam en het slavernijverleden.52.txt,cccf0059:00000,10,"Investeringen uit Amsterdam
Naast Suriname lagen de veel onbe­
kendere plantagekoloniën Berbice, 
Essequibo en Demerary (in huidig 
Guyana), die vooral in de tweede helft 
van de 18e eeuw belangrijk werden. Amsterdam was bestuurlijk en 
financieel betrokken bij deze koloniën. De uitbreiding van het slavernijsysteem 
in deze gebieden werd mede mogelijk 
gemaakt door een financiële uitvinding 
uit 1753: de plantagehypotheek, 
oftewel negotiatie. Dit systeem werd opgericht door 
een Amsterdamse burgemeester, 
Willem Gideon Deutz. Het idee: het 
starten van een plantage was duur, 
vooral door de aankoop van mensen 
die op de plantages moesten 
werken. Tegelijkertijd wisten veel 
rijke Amsterdammers niet waar ze 
hun geld moesten laten. Deze twee gegevens werden samen­
gebracht in het negotiatie­systeem: 
de Amsterdamse elite stopte haar 
geld in grote fondsen, waar de 
eigenaar van een plantage vervolgens 
een hypotheeklening uit kon krijgen. Bij de deal hoorde de afspraak dat de 
plantage-eigenaar zijn inkopen (zoals 
bouwmaterialen, linnen, wijn en kaas) 
in Amsterdam moest doen en dat de 
producten van de plantage ook weer 
in Amsterdam verkocht werden. De plantage-eigenaren sloten in totaal 
voor minstens 80 miljoen gulden aan 
plantagehypotheken af (huidige 
waarde: 889 miljoen euro), waarvan 
ruim 80% uit Amsterdam kwam. Het 
meeste geld ging naar plantages in 
Suriname (55%) maar het aandeel van 
Essequibo, Demerary en Berbice was 
ook ruim 20%, oftewel zo’n 18 miljoen 
gulden (waarde nu: 200 miljoen euro).",investeringen amsterdam suriname lagen onbe kendere plantagekoloniën berbice essequibo demerary huidig guyana vooral tweede helft 18e eeuw belangrijk werden amsterdam bestuurlijk financieel betrokken koloniën uitbreiding slavernijsysteem gebieden mede mogelijk gemaakt financiële uitvinding plantagehypotheek oftewel negotiatie systeem opgericht amsterdamse burgemeester willem gideon deutz idee starten plantage duur vooral aankoop mensen plantages moesten werken tegelijkertijd wisten rijke amsterdammers waar geld moesten laten twee werden samen gebracht negotiatie systeem amsterdamse elite stopte geld grote fondsen waar eigenaar plantage vervolgens hypotheeklening krijgen deal hoorde afspraak plantage eigenaar inkopen bouwmaterialen linnen wijn kaas amsterdam moest producten plantage weer amsterdam verkocht werden plantage eigenaren sloten minstens miljoen gulden plantagehypotheken af huidige waarde miljoen euro waarvan ruim amsterdam kwam meeste geld ging plantages suriname aandeel essequibo demerary berbice ruim oftewel n miljoen gulden waarde miljoen euro,0.3419360695697159,0.48071997977962916,0.10308806771748438,0.48071997977962916,Historical slavery,0.13878391020991326
C:\Users\Home\policy-analysis\Slavery_text\Amsterdam en het slavernijverleden.55.txt,807fc5ec:00001,10,"Maar zelfs daarna vochten 
hun ‘eigenaren’ dit nog aan en kregen 
zij vaak gelijk. •
Meer lezen
Uit De slavernij in Oost en West, het 
Amsterdam onderzoek (2020, SPECTRUM):
•	 Karwan Fatah-Black, Amsterdam en 
de slavernij in Suriname. •	 Matthias van Rossum, De VOC, van 
Amsterdam naar Azië. •	 Wim Manuhutu, Mokum en Maluku. •	 Bondan Kanumoyoso, Notarissen 
en de slavenhandel in Batavia. •	 Kate Ekama, Op zoek naar slaven 
in Kaap de Goede Hoop. •	 Rose Mary Allen en Christel 
Monsanto, Drie Amsterdammers in 
Curaçao in de negentiende eeuw. •	 Erik Odegard, Suiker en slavernij 
in Nederlands-Brazilië. •	 Bram Hoonhout, Financiering van 
de vergeten koloniën in Guyana. •	 Alicia Schrikker en Nira 
Wickramasinghe, Slavernij, 
slavenhandel en de VOC in Zuid-Azië.",zelfs daarna vochten eigenaren kregen vaak gelijk lezen slavernij oost west amsterdam spectrum karwan fatah black amsterdam slavernij suriname matthias rossum voc amsterdam azië wim manuhutu mokum maluku bondan kanumoyoso notarissen slavenhandel batavia kate ekama zoek slaven kaap goede hoop rose mary allen christel monsanto drie amsterdammers curaçao negentiende eeuw erik odegard suiker slavernij nederlands brazilië bram hoonhout financiering vergeten koloniën guyana alicia schrikker nira wickramasinghe slavernij slavenhandel voc zuid azië,0.31786570194919006,0.43594995299493716,0.2497996977964662,0.43594995299493716,Historical slavery,0.1180842510457471
C:\Users\Home\policy-analysis\Slavery_text\Amsterdam en het slavernijverleden.59.txt,3d98d2c6:00000,10,"Jacob Baron de Petersen
Om de rol van Amsterdam beter te 
begrijpen, gebruiken we het voor­
beeld van Jacob Baron de Petersen 
(1703-1780), die vanaf 1725 carrière 
maakte als WIC-ambtenaar, slaven­
handelaar en stadsbestuurder. In zijn 
vroege carrière handelde hij in tot slaaf 
gemaakten op Curaçao. Vervolgens 
gaf hij tussen 1741 en 1747 leiding 
aan Fort Elmina, in dienst van de WIC. Deze post had hij bemachtigd door 
goede connecties binnen de 
Amsterdamse elite. Toen er een 
verbod kwam voor WIC-werknemers 
om privé te handelen in mensen, 
vertrok hij naar Suriname. Aan boord 
had hij 400 gevangenen, van wie 
slechts 150 de reis overleefden. In 1750 kwam hij terug naar Nederland 
en betaalde contant 55.600 gulden 
(huidige waarde: 617.772 euro) voor 
een monumentaal pand aan de 
Keizersgracht in Amsterdam. Hij bezat 
later nog een huis in de Plantagebuurt 
met een ‘moortje’ (een beledigende 
naam voor Afrikanen) boven de deur 
en een tweede pand aan de 
Keizersgracht. De laatste 10 jaar van 
zijn leven was hij de machtigste man 
van de WIC. Daarnaast verzamelde 
hij een hele lijst andere bestuurs­
functies, waaronder die van schepen 
van Amsterdam en directeur van de 
Sociëteit van Suriname.",jacob baron petersen rol amsterdam beter begrijpen gebruiken beeld jacob baron petersen vanaf carrière maakte wic ambtenaar slaven handelaar stadsbestuurder vroege carrière handelde slaaf gemaakten curaçao vervolgens gaf leiding fort elmina dienst wic post bemachtigd goede connecties amsterdamse elite verbod kwam wic werknemers privé handelen mensen vertrok suriname boord gevangenen slechts reis overleefden kwam terug nederland betaalde contant gulden huidige waarde euro monumentaal pand keizersgracht amsterdam bezat later huis plantagebuurt moortje beledigende naam afrikanen deur tweede pand keizersgracht laatste leven machtigste man wic daarnaast verzamelde hele lijst bestuurs functies waaronder schepen amsterdam directeur sociëteit suriname,0.3032053213600974,0.3747672108194268,0.1956948568175418,0.3747672108194268,Historical slavery,0.0715618894593294
C:\Users\Home\policy-analysis\Slavery_text\Amsterdam en het slavernijverleden.59.txt,3d98d2c6:00001,10,"Hij zorgde 
dat na verloop van tijd de privé-
slavenhandel door WIC-ambtenaren in 
West-Afrika opnieuw werd toegestaan. Zo hielp hij ook rijke Amsterdamse 
families uit zijn netwerk, die vaak met 
deze WIC-ambtenaren samenwerkten 
in de slavenhandel. Het verhaal van Jacob Baron de 
Petersen laat goed zien hoe een 
persoon bestuurder kon zijn bij 
de WIC, bestuurder van de stad 
Amsterdam en privé in slaven 
kon handelen. Vriendjespolitiek
Officieel bestonden allerlei regels die 
moesten voorkomen dat bestuurders 
hun persoonlijke belangen te veel lieten 
meewegen in de politieke besluitvorming. Maar slim gebruik van familienetwerken, 
zakelijke partnerschappen en een continue 
carrousel van bestuursfuncties beperkten 
de invloed van zulke regels. Tegenwoordig 
zou dat vragen oproepen, over corruptie 
en vriendjespolitiek. Ook in de 17e en 
18e eeuw werden zulke bezwaren wel 
gemaakt. In uitzonderlijke gevallen 
leidden ze zelfs tot rechtszaken of 
opstootjes. Maar tegelijk bestond de 
vaste overtuiging dat politieke macht 
in handen moest zijn van ‘de rijksten en 
besten’, zoals de leden van het stads­
bestuur zichzelf zonder ironie noemden. Netwerken
Om een voet tussen de deur te krijgen in 
de slavenhandel, maakten kooplieden 
gebruik van hun contacten binnen de staat.",zorgde verloop tijd privé slavenhandel wic ambtenaren west afrika opnieuw toegestaan hielp rijke amsterdamse families netwerk vaak wic ambtenaren samenwerkten slavenhandel verhaal jacob baron petersen laat goed zien persoon bestuurder wic bestuurder stad amsterdam privé slaven handelen vriendjespolitiek officieel bestonden allerlei regels moesten voorkomen bestuurders persoonlijke belangen lieten meewegen politieke besluitvorming slim familienetwerken zakelijke partnerschappen continue carrousel bestuursfuncties beperkten invloed zulke regels tegenwoordig oproepen corruptie vriendjespolitiek 17e 18e eeuw werden zulke bezwaren gemaakt uitzonderlijke gevallen leidden zelfs rechtszaken opstootjes tegelijk bestond vaste overtuiging politieke macht handen moest rijksten besten leden stads bestuur zichzelf ironie noemden netwerken voet deur krijgen slavenhandel maakten kooplieden contacten staat,0.24802802927889228,0.37741312927830667,0.27043346353558373,0.37741312927830667,Historical slavery,0.10697966574272294
