filename,chunk_id,sentence_count,raw_text,text_for_scoring,cos_Colonialism,cos_Historical slavery,cos_Modern racism& inequality,max_score,primary_topic,score_margin,confidence_level
Slavery_text\Amsterdam en het slavernijverleden.75.txt,7293f24a:00002,10,"Uit het huis van de 
plantagehouder ver­z­amelden ze alle 
wapens die ze konden vinden. Daarmee 
vluchtten ze de oerwouden in. Dit was 
voor Cuffy het laatste zetje dat hij nodig 
had. Hij trok met een groep van plantage 
naar plantage. Overal veroverden ze meer 
wapens en sloten meer slaafgemaakten 
zich bij hen aan. Europeanen die zich 
verzetten, werden vermoord. De 
Nederlandse kolonisten stonden met 
30 soldaten machteloos tegenover de 
inmiddels 3000 opstandige Afrikanen. 75
Monument voor Cuffy in 
Georgetown, Guyana. Ontworpen door Philip Moore. DAVID STANLEY, 2014 | FLICKR",huis plantagehouder ver z amelden wapens konden vinden daarmee vluchtten oerwouden cuffy laatste zetje nodig trok groep plantage plantage overal veroverden wapens sloten slaafgemaakten hen europeanen verzetten werden vermoord nederlandse kolonisten stonden soldaten machteloos tegenover inmiddels opstandige afrikanen monument cuffy georgetown guyana ontworpen philip moore david stanley flickr,0.37296523000118204,0.4924580722895569,0.31773769667339424,0.4924580722895569,Historical slavery,0.11949284228837487,low
Slavery_text\Amsterdam en het slavernijverleden.77.txt,f0f7affd:00001,10,"Zij werden marrons genoemd, een 
woord afgeleid van het Spaanse woord 
cimarron, dat oorspronkelijk ‘loslopend 
of weggelopen vee’ betekende. Later werd 
het een geuzennaam. Marronage in VOC-gebieden
Marronage kennen we vooral uit Suriname. Maar ook in VOC-gebieden kwamen 
marrongemeenschappen voor: in Ambon, 
Banda Neira, Ceylon (Sri Lanka), Zuid-
Afrika, Java en Mauritius. Een van de vele 
manieren waarop de VOC probeerde te 
voorkomen dat slaafgemaakten vluchtten, 
was door mensen uit verschillende 
gebieden en bevolkingsgroepen te halen, 
zodat er minder samenhang en vertrouwen 
was tussen de slaafgemaakten. Toch waren 
slaafgemaakten in staat om nieuwe sociale 
netwerken op te bouwen en elkaar te 
helpen bij het verzet en de vluchtpogingen. De marrongemeenschappen in 
Suriname groeiden gestaag en ze 
slaagden er steeds vaker in om anderen 
te helpen om te ontsnappen of om 
plantages te plunderen. De Nederlandse 
verdediging hiertegen bleef zwak, omdat 
de plantage-eigenaren en de Sociëteit van 
Suriname met elkaar ruzieden wie er voor 
de kosten van de verdediging van de 
plantages moest opdraaien. 77
Een gewapende marron op wacht. J.G.",werden marrons genoemd woord afgeleid spaanse woord cimarron oorspronkelijk loslopend weggelopen vee betekende later geuzennaam marronage voc gebieden marronage kennen vooral suriname voc gebieden kwamen marrongemeenschappen ambon banda neira ceylon sri lanka zuid afrika java mauritius vele manieren waarop voc probeerde voorkomen slaafgemaakten vluchtten mensen verschillende gebieden bevolkingsgroepen halen zodat samenhang vertrouwen slaafgemaakten slaafgemaakten staat nieuwe sociale netwerken bouwen elkaar helpen verzet vluchtpogingen marrongemeenschappen suriname groeiden gestaag slaagden steeds vaker anderen helpen ontsnappen plantages plunderen nederlandse verdediging hiertegen bleef zwak plantage eigenaren sociëteit suriname elkaar ruzieden kosten verdediging plantages moest opdraaien gewapende marron wacht j g,0.48752871678061643,0.37478096202144584,0.34690412214783123,0.48752871678061643,Colonialism,0.1127477547591706,low
Slavery_text\Amsterdam en het slavernijverleden.82.txt,7c83a5c0:00000,10,"Op sommige plaatsen zorgde de 
afschaf­fing van de slavernij zelfs voor 
hogere winsten voor de Europese 
kolonisten, bijvoorbeeld op de Banda-
eilanden. Met de compen­satie­gelden 
voor de onteigening van slaven konden 
zij schulden aflossen. Ook werd het 
monopolie dat de VOC had op noot­­
muskaat en foelie opgeheven, waardoor 
de kolonisten daar zelf in konden gaan 
handelen. Over voldoende arbeids­krachten 
hoefden ze door nieuwe vormen van 
dwangarbeid en uitbuiting door contract- 
en gevangenenarbeid ook niet in te zitten. Nederlandsche Handel-
Maatschappij
De verscheping en veilingen van de 
handelswaar die onder het Cultuurstelsel 
werd geproduceerd kwamen in handen 
van de Nederlandsche Handel-
Maatschappij (NHM). Bij de oprichting 
van de NHM in 1824 kochten 706 
Amsterdammers samen 37% van de 
aandelen. De inkomsten van de kolonisten 
explodeerden; in 1871 bereikte de totale 
opbrengst van hun plantages 1,6 miljoen 
gulden (huidige waarde: 17 miljoen euro). Het gebouw De Bazel (1926) van de 
NHM staat nog steeds aan de Vijzelstraat. Nu is het Stadsarchief er gevestigd. Cultuurstelsel
In 1830 voerde het hoofd van 
het bestuur in Nederlands-Indië, 
Johannes van den Bosch, het 
Cultuurstelsel in.",sommige plaatsen zorgde afschaf fing slavernij zelfs hogere winsten europese kolonisten bijvoorbeeld banda eilanden compen satie gelden onteigening slaven konden schulden aflossen monopolie voc noot muskaat foelie opgeheven waardoor kolonisten konden gaan handelen voldoende arbeids krachten hoefden nieuwe vormen dwangarbeid uitbuiting contract gevangenenarbeid zitten nederlandsche handel maatschappij verscheping veilingen handelswaar cultuurstelsel geproduceerd kwamen handen nederlandsche handel maatschappij nhm oprichting nhm kochten amsterdammers samen aandelen inkomsten kolonisten explodeerden bereikte totale opbrengst plantages miljoen gulden huidige waarde miljoen euro gebouw bazel nhm staat steeds vijzelstraat stadsarchief gevestigd cultuurstelsel voerde hoofd bestuur nederlands indië johannes den bosch cultuurstelsel,0.40080712620592374,0.45335480825987984,0.32317892564614664,0.45335480825987984,Historical slavery,0.0525476820539561,low
Slavery_text\Amsterdam en het slavernijverleden.82.txt,7c83a5c0:00001,10,"Dit hield in dat 
de inheemse bevolking 20% van 
de oogst moest afstaan aan de 
Nederlandse kolonisator. Dit 
systeem kwam vooral op Java 
voor. De Nederlanders bepaalden 
wat de bevolking moest verbouwen: 
koffie, thee, indigo (een kleurstof) 
en suiker. Ze kregen voor deze oogst wel een 
vergoeding, maar de Nederlandsche 
Handel-Maatschappij (NHM) 
verkocht de producten vervolgens 
voor een veel hogere prijs door. De winst kwam terecht in de 
Nederlandse schatkist. Het 
cultuurstelsel hield pas in 1891 
(ruim na de geleidelijke afschaffing 
van de slavernij) op te bestaan. Nieuwe vormen van dwangarbeid
De stilte rond de afschaffing van de 
slavernij in Nederlands-Indië komt mede 
doordat andere vormen van gedwongen 
arbeid de plaats van slavernij grotendeels 
overnamen, zoals corvee en herendiensten 
(bedekte termen voor dwangarbeid, 
zoals houtkappen en grachten dempen). Vervolgens bestond er van 30 jaar vóór 
tot 30 jaar na de officiële afschaffing van 
de slavernij een andere vorm van dwang 
in Nederlands-Indië: het Cultuurstelsel. Acties in Nederland
Tegen de slavernij in Zuid-Amerika en de 
Caraïbische eilanden kwamen halverwege 
de 19e eeuw publiekscampagnes in 
Nederland op gang, zoals petities, lezingen 
en oproepen om slaafvrije suiker te kopen. Dit was veel later dan in andere Europese 
landen.",hield inheemse bevolking oogst moest afstaan nederlandse kolonisator systeem kwam vooral java nederlanders bepaalden bevolking moest verbouwen koffie thee indigo kleurstof suiker kregen oogst vergoeding nederlandsche handel maatschappij nhm verkocht producten vervolgens hogere prijs winst kwam terecht nederlandse schatkist cultuurstelsel hield pas ruim geleidelijke afschaffing slavernij bestaan nieuwe vormen dwangarbeid stilte rond afschaffing slavernij nederlands indië komt mede doordat vormen gedwongen arbeid plaats slavernij grotendeels overnamen corvee herendiensten bedekte termen dwangarbeid houtkappen grachten dempen vervolgens bestond vóór officiële afschaffing slavernij vorm dwang nederlands indië cultuurstelsel acties nederland slavernij zuid amerika caraïbische eilanden kwamen halverwege 19e eeuw publiekscampagnes nederland gang petities lezingen oproepen slaafvrije suiker kopen later europese landen,0.36345111307517397,0.421862938823971,0.3102758904095574,0.421862938823971,Historical slavery,0.05841182574879705,low
Slavery_text\Amsterdam en het slavernijverleden.85.txt,1972c449:00001,10,"Hierdoor 
vertraagden ze de afschaffing van de 
slavernij. In 1862 stuurden de Amsterdamse plantage-
eigenaar G.S. Bosch Reitz en tientallen 
andere Amsterdamse belanghebbenden 
een petitie aan leden van de Tweede 
Kamer. Deze stond op het punt het 
historische besluit te nemen om de 
slavernij in de Nederlandse koloniën 
in Suriname en het Caraïbisch gebied 
af te schaffen. Maar de Amsterdamse 
aandeelhouders in Surinaamse en 
Caraïbische plantages zagen dit als een 
‘onrechtvaardige’ schending van hun 
eigendomsrecht en eisten een vergoeding. Zij redeneerden dat het bezit van slaven 
door de eeuwen heen altijd door de 
maatschappij, de staat en de kerk erkend 
was en dat het onrechtvaardig was om 
het ‘nu plotseling als zedeloos en 
inhumaan te betitelen’. Afschaffing in het Caraïbisch 
gebied
Het uiteindelijke voorstel tot afschaffing 
werd aangenomen op 10 juli 1862. Het 
regelde niet alleen de formele vrijheid 
voor de slaafgemaakten, maar ook de 
financiële compensatie voor hun 
voormalige ‘eigenaren’, immigratie van 
nieuwe arbeiders en het ‘Staatstoezigt’, 
met ingang van 1 juli 1863. In Suriname 
kregen de ‘eigenaren’ 300 gulden per 
slaafgemaakte (huidige waarde ongeveer 
3.280 euro), op Aruba, Bonaire, Curaçao, 
Sint Eustatius en Saba 200 gulden en op 
Sint Maarten 150 gulden. 85",hierdoor vertraagden afschaffing slavernij stuurden amsterdamse plantage eigenaar g bosch reitz tientallen amsterdamse belanghebbenden petitie leden tweede kamer stond punt historische besluit nemen slavernij nederlandse koloniën suriname caraïbisch gebied af schaffen amsterdamse aandeelhouders surinaamse caraïbische plantages zagen onrechtvaardige schending eigendomsrecht eisten vergoeding redeneerden bezit slaven eeuwen heen maatschappij staat kerk erkend onrechtvaardig plotseling zedeloos inhumaan betitelen afschaffing caraïbisch gebied uiteindelijke voorstel afschaffing aangenomen juli regelde alleen formele vrijheid slaafgemaakten financiële compensatie voormalige eigenaren immigratie nieuwe arbeiders staatstoezigt ingang juli suriname kregen eigenaren gulden per slaafgemaakte huidige waarde ongeveer euro aruba bonaire curaçao sint eustatius saba gulden sint maarten gulden,0.3676843662678622,0.42508806296834417,0.3113165807699148,0.42508806296834417,Historical slavery,0.057403696700481954,low
Slavery_text\Amsterdam en het slavernijverleden.86.txt,34f57af1:00001,10,"[...] 
Die niet op een standpunt van 
beschaving en ontwikkeling staat 
dat hij een vrij en zelfstandig 
mensch kan zijn, zal van de vrijheid 
misbruik maken.” 
De regering nam deze manier van 
redeneren over. Zo ontstond het 
‘staatstoezicht’: na de afschaffing 
moesten voormalig slaafgemaakten 
nog 10 jaar op de plantages blijven 
werken. Ze tekenden hiervoor een 
verplicht contract en kregen een 
fooi als loon. Van dit beetje loon 
werden ook nog eens allerlei 
bedragen ingehouden. Zo moesten
ze hun werkkleding en eten zelf 
betalen. Veel van de voormalige 
slaaf­gemaakten weigerden zich 
aan deze opgelegde regeling te 
houden en verlieten veel eerder 
dan pas na tien jaar de plantage 
van hun voormalige ‘eigenaar’. Amsterdamse lobby
De eerder genoemde familie Bosch Reitz 
bezat toen 5 plantages met honderden 
slaafgemaakten en ontving rond de 
160.500 gulden (huidige waarde ongeveer 
1,75 miljoen euro). De lobby van 
Amsterdamse belanghebbenden had 
gewerkt. De stem van de slaafgemaakten 
zelf werd nooit gehoord. De Amsterdamse 
en Haagse elite had ingestemd met 
compensatie aan plantage-eigenaren 
terwijl de ‘vrijgemaakten’ met lege handen 
werden gedwongen om 10 jaar langer op 
de plantages te werken.",standpunt beschaving ontwikkeling staat vrij zelfstandig mensch vrijheid misbruik maken regering nam manier redeneren ontstond staatstoezicht afschaffing moesten voormalig slaafgemaakten plantages blijven werken tekenden hiervoor verplicht contract kregen fooi loon beetje loon werden allerlei bedragen ingehouden moesten werkkleding eten betalen voormalige slaaf gemaakten weigerden opgelegde regeling houden verlieten eerder pas tien plantage voormalige eigenaar amsterdamse lobby eerder genoemde familie bosch reitz bezat plantages honderden slaafgemaakten ontving rond gulden huidige waarde ongeveer miljoen euro lobby amsterdamse belanghebbenden gewerkt stem slaafgemaakten nooit gehoord amsterdamse haagse elite ingestemd compensatie plantage eigenaren terwijl vrijgemaakten lege handen werden gedwongen langer plantages werken,0.37830849610887995,0.46218064763541933,0.3745740097819122,0.46218064763541933,Historical slavery,0.08387215152653937,low
Slavery_text\Amsterdam en het slavernijverleden.95.txt,0c97bc9c:00000,10,"In 2016 stond hij nog steeds achter die 
oproep. Het beeld van de VOC bestond 
lange tijd uit slimme en avontuurlijke 
koopmannen, die de gevaarlijke wereld 
over zeilden en terugkeerden met 
winstgevende producten. Maar de VOC 
was net als de WIC volop betrokken bij 
slavenhandel en slavernij, ingezet om rijk 
te worden van die producten. Kritiek op kolonialisme
Het 400-jarig bestaan van de VOC werd 
in 2002 nog uitgebreid gevierd. Wel 
protesteerde journalist Herman Keppy 
tegen het principe van een viering, met 
een symposium ‘Wat valt er te vieren?’, 
dat veel aandacht trok in de media in 
binnen- en buitenland. De Molukse 
kunstenaar Willy Nanlohy bood al in 1987 
een zwartboek aan bij de opening van een 
tentoonstelling ter gelegenheid van Coens 
400e geboortejaar. Over het algemeen ging 
de kritiek echter vooral over kolonialisme 
en koloniaal geweld in brede zin, niet over 
slavernij. Pas in de laatste jaren ontstaan 
er initiatieven om dit te veranderen. Zo schreef onderzoeker Reggie Baay al 
vele boeken over Nederlands-Indië, 
waarin slavenhandel en slavernij een 
grote rol spelen. Indo’s en Totoks
Dat slavernij in Azië veel minder in de 
herinnering voortleefde, lag niet aan de 
omvang of wreedheid.",stond steeds oproep beeld voc bestond lange tijd slimme avontuurlijke koopmannen gevaarlijke wereld zeilden terugkeerden winstgevende producten voc net wic volop betrokken slavenhandel slavernij ingezet rijk producten kritiek kolonialisme jarig bestaan voc uitgebreid gevierd protesteerde journalist herman keppy principe viering symposium valt vieren aandacht trok media buitenland molukse kunstenaar willy nanlohy bood zwartboek opening tentoonstelling ter gelegenheid coens 400e geboortejaar algemeen ging kritiek echter vooral kolonialisme koloniaal geweld brede zin slavernij pas laatste ontstaan initiatieven veranderen schreef onderzoeker reggie baay vele boeken nederlands indië waarin slavenhandel slavernij grote rol spelen indo totoks slavernij azië herinnering voortleefde lag omvang wreedheid,0.37201908043122595,0.4137188187903268,0.3585370961842772,0.4137188187903268,Historical slavery,0.041699738359100846,low
Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.103.txt,84206fc3:00000,10,"Steven van der Haghen en George 
Beens
Twee gezichten van de voc
Wim Manuhutu
In deze bĳdrage staan twee mannen centraal die in de zeventiende en de 
achttiende eeuw in dienst waren van de Verenigde Oost-Indische Com-
pagnie en vooral in het oosten van de Indonesische archipel werkzaam 
waren. Beiden woonden na hun terugkeer naar de Republiek in Utrecht. Het leven van Steven van der Haghen is direct verbonden aan het 
eiland Ambon, het eerste gebied waar de voc als overheid optrad en 
rechtstreeks gezag uitoefende over een deel van de plaatselĳke bevol-
king. Hoewel hĳ in tegenstelling tot collega’s als J.P. Coen een gematigder 
politiek ten opzichte van de bevolking van de archipel voorstond, bleef 
hĳ een loyale werknemer van de voc. Steven van der Haghen kan worden 
beschouwd als een van de grondleggers van het systeem dat de voc 
in de loop der jaren uitbouwde en waarvan slavernĳ en slavenhandel 
deel uitmaakten. Iemand die dat systeem gebruikte – of beter gezegd misbruikte – 
was George Beens, die in de jaren veertig van de achttiende eeuw als 
bestuurder van een gebied op Zuid-Celebes (het huidige Zuid-Sulawesi) 
was aangesteld. Regels en ethiek waren bĳ hem ondergeschikt aan 
persoonlĳk gewin. Steven van der Haghen en Utrecht
Het is opmerkelĳk dat in de Utrechtse wĳk Lombok wel gouverneurs-
generaal zoals Jan Pieterszoon Coen, Laurens Reael, Pieter Both en Joan 
Maetsuyker als straatnaam voorkomen, maar die van Steven van der 
Haghen (ook wel geschreven als Van der Hagen) ontbreekt. Niet alleen 
was Van der Haghen admiraal van de eerste voc-vloot die richting Azië 
voer, en verantwoordelĳk voor de eerste Nederlandse vestiging in Azië, 
hĳ woonde nota bene jarenlang in Utrecht.",steven haghen george beens twee gezichten voc wim manuhutu bĳdrage staan twee mannen centraal zeventiende achttiende eeuw dienst verenigde oost indische com pagnie vooral oosten indonesische archipel werkzaam beiden woonden terugkeer republiek utrecht leven steven haghen direct verbonden eiland ambon eerste gebied waar voc overheid optrad rechtstreeks gezag uitoefende deel plaatselĳke bevol king hoewel hĳ tegenstelling collega j p coen gematigder politiek ten opzichte bevolking archipel voorstond bleef hĳ loyale werknemer voc steven haghen beschouwd grondleggers systeem voc loop uitbouwde waarvan slavernĳ slavenhandel deel uitmaakten systeem gebruikte beter gezegd misbruikte george beens veertig achttiende eeuw bestuurder gebied zuid celebes huidige zuid sulawesi aangesteld regels ethiek bĳ ondergeschikt persoonlĳk gewin steven haghen utrecht opmerkelĳk utrechtse wĳk lombok gouverneurs generaal jan pieterszoon coen laurens reael pieter joan maetsuyker straatnaam voorkomen steven haghen geschreven hagen ontbreekt alleen haghen admiraal eerste voc vloot richting azië voer verantwoordelĳk eerste nederlandse vestiging azië hĳ woonde nota bene jarenlang utrecht,0.40279366673650924,0.3656998378500018,0.29952404242080916,0.40279366673650924,Colonialism,0.03709382888650742,low
Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.108.txt,1529a37b:00000,10,"108 
WIM MANUHUTU
wanneer hem onvoldoende respect en eer werden bewezen. Hĳ glipte 
tussen de mazen van de voc door en hield zich als privéhandelaar bezig 
met opiumhandel, die eigenlĳk geheel aan de voc was voorbehouden. Maar wat nog meer in het oog sprong dan deze opiumsmokkel was de 
grootschalige illegale slavenhandel waarin Beens actief was. Tot aan 
zĳn vertrek in 1749 stuurde hĳ jaarlĳks tussen de 180 en 200 tot slaaf 
gemaakten naar Batavia om daar verkocht te worden. Voor het transport 
had hĳ een eigen boot gekocht van de kapitein der Chinezen – het hoofd 
van de Chinese gemeenschap in Makassar. Ook dit deed hĳ, zeker gezien 
de aantallen, in de ogen van de voc voor eigen rekening en gewin. Een 
van de manieren om aan tot slaaf gemaakten te komen was het om 
allerlei redenen in beslag nemen van schepen, waarna de opvarenden 
voor de verkoop werden afgevoerd.11 Hĳ ging daarin meedogenloos te 
werk. De omvang van Beens praktĳken zou uiteindelĳk aan het licht 
komen nadat hĳ zich in 1749 op Zuid-Celebes in een onhoudbare positie 
had gemanoeuvreerd. Het zou zĳn directe meerdere, gouverneur Loten in Makassar, nog 
lang achtervolgen dat hĳ deze illegale handel, evenals Beens’ algemene 
gedrag, niet had weten te voorkomen. Pogingen van Loten om Beens tot 
de orde te roepen en de verhoudingen met lokale vorsten te respecteren, 
haalden niets uit.",wim manuhutu wanneer onvoldoende respect eer werden bewezen hĳ glipte mazen voc hield privéhandelaar bezig opiumhandel eigenlĳk geheel voc voorbehouden oog sprong opiumsmokkel grootschalige illegale slavenhandel waarin beens actief zĳn vertrek stuurde hĳ jaarlĳks slaaf gemaakten batavia verkocht transport hĳ eigen boot gekocht kapitein chinezen hoofd chinese gemeenschap makassar deed hĳ zeker gezien aantallen ogen voc eigen rekening gewin manieren slaaf gemaakten komen allerlei redenen beslag nemen schepen waarna opvarenden verkoop werden afgevoerd hĳ ging daarin meedogenloos werk omvang beens praktĳken uiteindelĳk licht komen nadat hĳ zuid celebes onhoudbare positie gemanoeuvreerd zĳn directe meerdere gouverneur loten makassar lang achtervolgen hĳ illegale handel evenals beens algemene gedrag weten voorkomen pogingen loten beens orde roepen verhoudingen lokale vorsten respecteren haalden,0.30574592802296785,0.4195856548722286,0.3593034246203191,0.4195856548722286,Historical slavery,0.060282230251909485,low
Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.108.txt,1529a37b:00001,4,"Het was uiteindelĳk een wandaad jegens het vorsten-
huis van Bone op Zuid-Sulawesi, die een einde maakte aan de carrière 
van Beens. De voc was voor het welslagen van de handel en het bewaren 
van de rust afhankelĳk van een goede relatie met lokale vorsten. Nadat 
Gezicht op het eiland Ambon met portret van Frederik de Houtman, eerste gouverneur van 
Ambon, 1605-1611. Anoniem, c.1617 (Rijksmuseum)",uiteindelĳk wandaad jegens vorsten huis bone zuid sulawesi einde maakte carrière beens voc welslagen handel bewaren rust afhankelĳk goede relatie lokale vorsten nadat gezicht eiland ambon portret frederik houtman eerste gouverneur ambon anoniem c rijksmuseum,0.41335057222141136,0.35434437870370944,0.32330091101760766,0.41335057222141136,Colonialism,0.05900619351770192,low
Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.115.txt,c0d58418:00001,7,"Ik heb 
Maarssen nooit gezien als onderdeel van een mondiaal koloniaal net-
werk. Laat staan dat ik mĳ realiseerde welke rol mĳn eigen familie, de 
familie Hondius – mĳn oma was een Hondius – hierin heeft gespeeld. Of dat ik op nog geen 400 meter afstand woonde van het huis waar mĳn 
voorouders 350 jaar geleden woonden. Het mag lang geleden zĳn, maar 
dat betekent niet dat deze geschiedenis is afgelopen. Dit hoofdstuk is 
een poging om een stukje ervan weer zichtbaar te maken. Toen Hollandse en Zeeuwse handelaren aan het eind van de zestiende 
eeuw de handel op andere continenten in eigen hand hadden genomen, 
sloeg de drang naar welvaart en rĳkdom onder de kooplieden en regenten 
in de Republiek goed aan. Nederlandse schepen voeren de hele wereld 
over op zoek naar producten die met winst verhandeld konden worden.",maarssen nooit gezien onderdeel mondiaal koloniaal net werk laat staan mĳ realiseerde rol mĳn eigen familie familie hondius mĳn oma hondius hierin gespeeld meter afstand woonde huis waar mĳn voorouders geleden woonden mag lang geleden zĳn betekent geschiedenis afgelopen hoofdstuk poging stukje ervan weer zichtbaar maken hollandse zeeuwse handelaren eind zestiende eeuw handel continenten eigen hand hadden genomen sloeg drang welvaart rĳkdom kooplieden regenten republiek goed nederlandse schepen voeren hele wereld zoek producten winst verhandeld konden,0.4626168869526918,0.40046124075557116,0.3830520024522226,0.4626168869526918,Colonialism,0.06215564619712066,low
Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.12.txt,a267498f:00000,10,"12 
NANCY JOUWE, MATTHIJS KUIPERS EN REMCO RABEN
Krabben aan het vernis van de stad
Voor veel mensen lĳkt het misschien ver gezocht om Utrecht te ver-
binden aan de mondiale geschiedenis van slavernĳ. Juist in de jaren 
dat de Europese slavenkoloniën zich aan de kusten van de Atlantische 
en Indische Oceaan ontwikkelden, daalde de ster van Utrecht. Wat 
eens de grootste stad in de Noordelĳke Nederlanden was geweest, had 
de boot gemist in de grote commerciële expansie van de westelĳke 
provincies die in de zestiende eeuw was ingezet. Utrecht was geen groot 
handelscentrum. De stad lag ver van de open verbindingen met de zee. Het aantal inwoners van Utrecht bleef gedurende de gehele zeventiende 
en achttiende eeuw rond de 30.000 schommelen, terwĳl Leiden in 1670 
al 70.000 inwoners had en Amsterdam uitgroeide tot een metropool 
van meer dan 200.000 inwoners. In de oprichting van de Oost-Indische 
en West-Indische compagnieën had Utrecht dan ook geen aandeel. Er 
waren niet genoeg zakelĳke belanghebbenden noch waren er eerdere 
compagnieën die de Utrechtse deelname konden verzekeren. Kortom: de koloniën leken ver weg. Dat maakt de vraag wat Utrecht 
dan met de koloniën en vooral met slavernĳ en slavenhandel had des 
te belangrĳker.",nancy jouwe matthijs kuipers remco raben krabben vernis stad mensen lĳkt misschien ver gezocht utrecht ver binden mondiale geschiedenis slavernĳ juist europese slavenkoloniën kusten atlantische indische oceaan ontwikkelden daalde ster utrecht grootste stad noordelĳke nederlanden boot gemist grote commerciële expansie westelĳke provincies zestiende eeuw ingezet utrecht groot handelscentrum stad lag ver open verbindingen zee aantal inwoners utrecht bleef gedurende gehele zeventiende achttiende eeuw rond schommelen terwĳl leiden inwoners amsterdam uitgroeide metropool inwoners oprichting oost indische west indische compagnieën utrecht aandeel genoeg zakelĳke belanghebbenden noch eerdere compagnieën utrechtse deelname konden verzekeren kortom koloniën leken ver weg maakt vraag utrecht koloniën vooral slavernĳ slavenhandel des belangrĳker,0.43736970802296743,0.3738383046700045,0.3935478636342982,0.43736970802296743,Colonialism,0.04382184438866921,low
Slavery_text\Jouwe e.a. - Slavernij en de stad Utrecht.125.txt,759b7c16:00000,10,"Utrechts slavengeld
Alex van Stipriaan
Tussen het Janskerkhof en de Kromme Nieuwegracht moet het in 
vroeger tĳd vaak zĳn gegaan over de Nederlandse slavenkoloniën in 
Zuid-Amerika. In dat hartje van de domstad woonden en werkten 
Utrechtse regenten met grote investeringen in de slavernĳ, die daar 
net als hun notarissen hun zogenaamde ‘West-Indische zaken’ regelden. Aan de Kromme Nieuwegracht 29 woonde bĳvoorbeeld Daniël François 
Schas, die zich daar rond 1811 had gevestigd na een vĳftienjarig verblĳf in 
Suriname. Hĳ was afkomstig uit een Rotterdams-Haagse familie die al 
meerdere generaties plantagebezitters in Suriname had voortgebracht. Zĳn laatste plantage, Esthersrust, verkocht hĳ in 1853, tien jaar voor de 
afschaffing van de slavernĳ, op de veiling in Amsterdam voor 32.500 
gulden, hoofdzakelĳk de geschatte waarde van de 158 slaafgemaakten 
op de plantage.1
Bĳna honderd jaar eerder woonden aan het Janskerkhof verschillende 
leden van de familie Nepveu, van wie sommigen in Suriname waren 
geboren en daar enorme plantagebezittingen hadden, waarover straks 
meer. Een van hen ontmoette tĳdens het wandelen wellicht Dionisius 
Pauw op weg naar zĳn notaris Van Vloten aan de Kromme Nieuwegracht 
(zie het artikel van Matthĳs Kuipers), die zelf grote belangen had in 
Caraïbische slavenplantages, en Pauws testament regelde. Pauw was 
in 1765 steenrĳk teruggekeerd van Java, waar hĳ in dienst was geweest 
van de voc en schepen in het stadsbestuur van Batavia. Hĳ kocht een 
huis in Utrecht, waar zĳn zuster inwoonde, en een buiten aan de Vecht 
in Maarssen, waar hĳ negen jaar later overleed. Voor die tĳd had hĳ op 
z’n minst 30.000 gulden belegd in Surinaamse slavenplantages, via het 
Rotterdamse handelshuis F.W. Hudig & Zoon.2 Uiteindelĳk omvatte zĳn 
erfenis ruim 216.000 gulden, die helemaal naar zĳn zus in Utrecht ging.3
Utrechtse beleggingen
Dat Utrechtse stadshart, tussen Janskerkhof en Kromme Nieuwegracht, 
werd door zĳn bewoners, firma’s en notariaten nauw verbonden met 
de Nederlandse slavernĳbelangen.",utrechts slavengeld alex stipriaan janskerkhof kromme nieuwegracht vroeger tĳd vaak zĳn gegaan nederlandse slavenkoloniën zuid amerika hartje domstad woonden werkten utrechtse regenten grote investeringen slavernĳ net notarissen zogenaamde west indische zaken regelden kromme nieuwegracht woonde bĳvoorbeeld daniël françois schas rond gevestigd vĳftienjarig verblĳf suriname hĳ afkomstig rotterdams haagse familie meerdere generaties plantagebezitters suriname voortgebracht zĳn laatste plantage esthersrust verkocht hĳ tien afschaffing slavernĳ veiling amsterdam gulden hoofdzakelĳk geschatte waarde slaafgemaakten plantage bĳna honderd eerder woonden janskerkhof verschillende leden familie nepveu sommigen suriname geboren enorme plantagebezittingen hadden waarover straks hen ontmoette tĳdens wandelen wellicht dionisius pauw weg zĳn notaris vloten kromme nieuwegracht zie artikel matthĳs kuipers grote belangen caraïbische slavenplantages pauws testament regelde pauw steenrĳk teruggekeerd java waar hĳ dienst voc schepen stadsbestuur batavia hĳ kocht huis utrecht waar zĳn zuster inwoonde vecht maarssen waar hĳ negen later overleed tĳd hĳ z n minst gulden belegd surinaamse slavenplantages via rotterdamse handelshuis f w hudig zoon uiteindelĳk omvatte zĳn erfenis ruim gulden helemaal zĳn zus utrecht ging utrechtse beleggingen utrechtse stadshart janskerkhof kromme nieuwegracht zĳn bewoners firma notariaten nauw verbonden nederlandse slavernĳbelangen,0.445531265448441,0.49951016992214237,0.3994388507022226,0.49951016992214237,Historical slavery,0.05397890447370135,low
