filename,chunk_id,sentence_count,raw_text,text_for_scoring,cos_Colonialism,cos_Historical_Slavery,cos_Modern_Racism_Inequality,max_score,primary_topic,score_margin,confidence_level
Policyarchive_text\jaarverslagen\2023\jaarverslag-hoge-colleges-van-staat-2022\jaarverslag-hoge-colleges-van-staat-2022.1.txt,81303286:00000,3,"Tweede Kamer der Staten-Generaal
2
Vergaderjaar 2022–2023
36 360 IIB
Jaarverslag en Slotwet overige Hoge Colleges van Staat, 
Kabinetten van de Gouverneurs en de Kiesraad 2022
JAARVERSLAG VAN DE OVERIGE HOGE COLLEGES VAN STAAT, 
KABINETTEN VAN DE GOUVERNEURS EN DE KIESRAAD
Ontvangen 17 mei 2023
Nr. 1
1
Tweede Kamer, vergaderjaar 2022–2023, 36 360 IIB, nr. 1",tweede kamer staten generaal vergaderjaar iib jaarverslag slotwet overige hoge colleges staat kabinetten gouverneurs kiesraad jaarverslag overige hoge colleges staat kabinetten gouverneurs kiesraad ontvangen mei nr tweede kamer vergaderjaar iib nr,0.49166477203000714,0.20137464296260615,0.24684853387420536,0.49166477203000714,Colonialism,0.24481623815580178,low
Policyarchive_text\jaarverslagen\2023\jaarverslag-hoge-colleges-van-staat-2022\jaarverslag-hoge-colleges-van-staat-2022.10.txt,afc0ed65:00000,10,"B. BELEIDSVERSLAG
3. Beleidsartikelen
3.1 Artikel 1. Raad van State
A. Algemene doelstelling
Als adviseur voor wetgever en bestuur en als hoogste algemene bestuurs­
rechter bijdragen aan behoud en versterking van de democratische 
rechtsstaat en daarbinnen aan de eenheid, legitimiteit en kwaliteit van het 
openbaar bestuur in brede zin, alsmede aan de rechtsbescherming van de 
burger. De Grondwet en de Wet op de Raad van State vormen het wettelijk kader, 
waarbinnen de Raad van State zijn taken verricht. Het Statuut voor het 
Koninkrijk der Nederlanden vormt de grondslag voor zijn werkzaamheden 
als Raad van State van het Koninkrijk. De Afdeling advisering van de Raad van State is belast met het onafhankelijk 
toezicht op de naleving van de (Europese) begrotingsregels, als bedoeld in 
het Verdrag inzake stabiliteit, coördinatie en bestuur (VSCB) en artikel 5 van 
Verordening (EU) 473/2013. De Afdeling advisering is krachtens de artikelen 
5 en 7 van de Klimaatwet belast met de toetsing van het klimaatbeleid van 
de regering. Zij adviseert over de jaarlijkse Klimaatnota en het vijfjaarlijks 
Klimaatplan.",b beleidsverslag beleidsartikelen artikel raad state algemene doelstelling adviseur wetgever bestuur hoogste algemene bestuurs rechter bijdragen behoud versterking democratische rechtsstaat daarbinnen eenheid legitimiteit kwaliteit openbaar bestuur brede zin alsmede rechtsbescherming burger grondwet wet raad state vormen wettelijk kader waarbinnen raad state taken verricht statuut koninkrijk nederlanden vormt grondslag werkzaamheden raad state koninkrijk afdeling advisering raad state belast onafhankelijk toezicht naleving europese begrotingsregels bedoeld verdrag inzake stabiliteit coördinatie bestuur vscb artikel verordening eu afdeling advisering krachtens artikelen klimaatwet belast toetsing klimaatbeleid regering adviseert jaarlijkse klimaatnota vijfjaarlijks klimaatplan,0.4689127298938682,0.22713990664858463,0.3853264493814957,0.4689127298938682,Colonialism,0.08358628051237249,low
Policyarchive_text\jaarverslagen\2023\jaarverslag-hoge-colleges-van-staat-2022\jaarverslag-hoge-colleges-van-staat-2022.10.txt,afc0ed65:00001,10,"B. Rol en verantwoordelijkheid
De Minister van Binnenlandse Zaken en Koninkrijksrelaties (BZK) is verant­
woordelijk voor het beheer van de begroting van de Staten-Generaal en van 
de begroting van de Overige Hoge Colleges van Staat, de Kabinetten van 
de Gouverneurs en de Kiesraad. De colleges voeren zelf het beheer over hun 
begroting of hun begrotingsdeel. Over de inhoud van dit beheer zijn in 
artikel 4.4 lid 4 van de Comptabiliteitswet 2016 afspraken vastgelegd (de 
zogenoemde beheerafspraken) tussen de minister en de colleges, waarin 
recht gedaan wordt aan hun staatsrechtelijke positie. C. Beleidsconclusies
De Afdeling advisering
Taak van de Afdeling advisering is het op de meest doelmatige en kwalitatief 
goede wijze afdoen van binnengekomen adviesaanvragen. Tijdigheid, 
kenbaarheid en voorspelbaarheid zijn daarbij belangrijke kernbegrippen. In 
de onderstaande tabel zijn de realisaties voor de jaren 2019 ‒ 2022 
weergegeven. Voor het jaar 2022 is een vergelijking gemaakt tussen 
ontwerpbegroting en de realisatie (afgedaan). Tabel 2 Instroom en afhandeling van adviesaanvragen
Realisatie
Vastgestelde 
begroting
2019
2020
2021
2022
2022
Ingekomen
427
508
389
396
400
Afgedaan
420
485
431
377
400
10
Tweede Kamer, vergaderjaar 2022–2023, 36 360 IIB, nr.",b rol verantwoordelijkheid minister binnenlandse zaken koninkrijksrelaties bzk verant woordelijk beheer begroting staten generaal begroting overige hoge colleges staat kabinetten gouverneurs kiesraad colleges voeren beheer begroting begrotingsdeel inhoud beheer artikel lid comptabiliteitswet afspraken vastgelegd zogenoemde beheerafspraken minister colleges waarin recht gedaan staatsrechtelijke positie c beleidsconclusies afdeling advisering taak afdeling advisering meest doelmatige kwalitatief goede wijze afdoen binnengekomen adviesaanvragen tijdigheid kenbaarheid voorspelbaarheid daarbij belangrijke kernbegrippen onderstaande tabel realisaties weergegeven vergelijking gemaakt ontwerpbegroting realisatie afgedaan tabel instroom afhandeling adviesaanvragen realisatie vastgestelde begroting ingekomen afgedaan tweede kamer vergaderjaar iib nr,0.4867237466575626,0.20935792601507316,0.3169804033045312,0.4867237466575626,Colonialism,0.16974334335303137,low
Policyarchive_text\jaarverslagen\2023\jaarverslag-hoge-colleges-van-staat-2022\jaarverslag-hoge-colleges-van-staat-2022.11.txt,ccc8d1bb:00000,10,"De Afdeling bestuursrechtspraak
Taak van de Afdeling bestuursrechtspraak is het op de meest doelmatige en 
kwalitatief goede wijze afdoen van binnengekomen zaken. Tijdigheid, 
kenbaarheid en voorspelbaarheid, bruikbare rechtsvorming en individuele 
rechtsbescherming zijn daarbij belangrijke aspecten. De Afdeling bestuurs­
rechtspraak bestaat uit drie kamers: de Algemene kamer, de Vreemdelin­
genkamer en de Omgevingskamer. In de onderstaande tabel is de realisatie 
van de afhandeling van zaken door de Afdeling bestuursrechtspraak 
weergegeven. De gemiddelde doorlooptijden van alle afdoeningen 
(hoofdzaken en Voorlopige Voorzieningen) zijn weergegeven. Tabel 3 Doorlooptijden in weken
Norm doorlooptijd
Realisatie 2022 
gemiddelde 
doorlooptijd
Realisatie 2021 
gemiddelde 
doorlooptijd
Omgevingskamer
52
39
37
Algemene kamer
40
42
41
Vreemdelingenkamer
23
16
9
Tabel 4 Instroom en afhandeling van zaken van de Afdeling bestuursrechtspraak (hoofdzaken en voorlopige 
voorzieningen)
Afgedaan
Ingekomen
Vastgestelde 
begroting
2019
2020
2021
2022
2022
2022
Omgevingskamer
1.328
1.891
2.286
2.242
2.732
2.400
Algemene kamer
3.409
1.499
1.306
1.333
1.746
1.900
Vreemdelingenkamer
8.788
6.003
5.562
5.084
5.213
11.020
Totaal bestuursrechtspraak
13.525
9.393
9.154
8.659
9.691
15.320
In het verslagjaar is de Afdeling bestuursrechtspraak gestart met het 
programma Betrokken Rechtspraak. Hiermee geeft de Afdeling bestuurs­
rechtspraak uitvoering aan de 35 actiepunten uit het rapport ‘Lessen uit de 
kinderopvangtoeslagzaken’ van het Reflectieprogramma Kinderopvangtoe­
slagen uit 2021. Het doel van het programma Betrokken Rechtspraak is dat 
medio 2023 alle 35 actiepunten zijn uitgewerkt. De in de begroting opgenomen instroomverwachtingen van de Omgevings­
kamer en de Algemene kamer zijn gebaseerd op ervaringsgegevens en 
een verondersteld ongewijzigd beleid bij de wetgever en de bestuursor­
ganen. De veronderstellingen van de instroom en de uitstroom van hoger 
beroepen van vreemdelingen wordt doorgaans in de maand november 
voorafgaand aan het uitvoeringsjaar in het overleg van de partners in de 
vreemdelingenketen vastgesteld.",afdeling bestuursrechtspraak taak afdeling bestuursrechtspraak meest doelmatige kwalitatief goede wijze afdoen binnengekomen zaken tijdigheid kenbaarheid voorspelbaarheid bruikbare rechtsvorming individuele rechtsbescherming daarbij belangrijke aspecten afdeling bestuurs rechtspraak bestaat drie kamers algemene kamer vreemdelin genkamer omgevingskamer onderstaande tabel realisatie afhandeling zaken afdeling bestuursrechtspraak weergegeven gemiddelde doorlooptijden afdoeningen hoofdzaken voorlopige voorzieningen weergegeven tabel doorlooptijden weken norm doorlooptijd realisatie gemiddelde doorlooptijd realisatie gemiddelde doorlooptijd omgevingskamer algemene kamer vreemdelingenkamer tabel instroom afhandeling zaken afdeling bestuursrechtspraak hoofdzaken voorlopige voorzieningen afgedaan ingekomen vastgestelde begroting omgevingskamer algemene kamer vreemdelingenkamer totaal bestuursrechtspraak verslagjaar afdeling bestuursrechtspraak gestart programma betrokken rechtspraak hiermee geeft afdeling bestuurs rechtspraak uitvoering actiepunten rapport lessen kinderopvangtoeslagzaken reflectieprogramma kinderopvangtoe slagen doel programma betrokken rechtspraak medio actiepunten uitgewerkt begroting opgenomen instroomverwachtingen omgevings kamer algemene kamer gebaseerd ervaringsgegevens verondersteld ongewijzigd beleid wetgever bestuursor ganen veronderstellingen instroom uitstroom hoger beroepen vreemdelingen doorgaans maand november voorafgaand uitvoeringsjaar overleg partners vreemdelingenketen vastgesteld,0.42707938890004976,0.2772685349597658,0.38032646487535765,0.42707938890004976,Colonialism,0.04675292402469211,low
Policyarchive_text\jaarverslagen\2023\jaarverslag-hoge-colleges-van-staat-2022\jaarverslag-hoge-colleges-van-staat-2022.12.txt,b6b87d25:00000,10,"uitstroom bij de genoemde ketenpartners. Ook in 2022 was, mede als 
gevolg van lagere instroom vanuit respectievelijk de IND en de rechtbanken, 
de instroom van zaken lager dan het in de ontwerpbegroting vermelde 
aantal. De gemiddelde doorlooptijd van zaken in 2022 is 26 weken, dat is 
hoger dan de gemiddelde doorlooptijd in de jaren daarvoor. Naast de 
stijgende moeilijkheidsgraad van veel zaken is dat mede een gevolg van 
een groot tekort aan juristen bij de directie Bestuursrechtspraak. De in het 
jaarverslag 2021 uitgesproken verwachting dat rekening moest worden 
gehouden met beperkte afdoeningscapaciteit en daardoor oplopende 
doorlooptijden, is uitgekomen. D. Budgettaire gevolgen van beleid
Tabel 5 Budgettaire gevolgen van beleidsartikel 1. Raad van State (bedragen x € 1.000)
Realisatie
Vastgestelde 
begroting
Verschil
2018
2019
2020
2021
2022
2022
2022
Verplichtingen
63.633
67.900
78.389
74.126
75.528
75.728
‒ 200
Uitgaven
60.428
65.394
72.711
73.037
76.467
75.728
739
Institutionele inrichting
Advisering
5.193
6.084
6.960
7.204
6.978
7.690
‒ 712
Bestuursrechtspraak
28.598
31.475
32.422
31.500
32.724
39.886
‒ 7.162
Raad van State gemeenschappelijke diensten
26.637
27.835
33.329
34.333
36.765
28.152
8.613
Ontvangsten
1.704
1.557
1.280
1.286
1.699
1.950
‒ 251
E. Toelichting op de instrumenten
Tabel 6 Specificatie apparaatsuitgaven (bedragen x € 1.000)
2022
Totaal apparaat
76.467
waarvan personeel
64.432
Eigen personeel
56.439
Externe inhuur
6.989
Overig personeel
1.004
waarvan materieel
12.035
Verplichtingen
Gedurende de begrotingsuitvoering 2022 is de verplichtingenraming enkele 
malen aangepast. De mutaties zijn hieronder in de toelichting bij de 
uitgaven vermeld.",uitstroom genoemde ketenpartners mede gevolg lagere instroom vanuit respectievelijk ind rechtbanken instroom zaken lager ontwerpbegroting vermelde aantal gemiddelde doorlooptijd zaken weken hoger gemiddelde doorlooptijd daarvoor stijgende moeilijkheidsgraad zaken mede gevolg groot tekort juristen directie bestuursrechtspraak jaarverslag uitgesproken verwachting rekening moest gehouden beperkte afdoeningscapaciteit daardoor oplopende doorlooptijden uitgekomen budgettaire gevolgen beleid tabel budgettaire gevolgen beleidsartikel raad state bedragen x realisatie vastgestelde begroting verschil verplichtingen uitgaven institutionele inrichting advisering bestuursrechtspraak raad state gemeenschappelijke diensten ontvangsten e toelichting instrumenten tabel specificatie apparaatsuitgaven bedragen x totaal apparaat waarvan personeel eigen personeel externe inhuur overig personeel waarvan materieel verplichtingen gedurende begrotingsuitvoering verplichtingenraming enkele malen aangepast mutaties hieronder toelichting uitgaven vermeld,0.400123942338243,0.36828061039551185,0.3755144001245229,0.400123942338243,Colonialism,0.02460954221372008,low
Policyarchive_text\jaarverslagen\2023\jaarverslag-hoge-colleges-van-staat-2022\jaarverslag-hoge-colleges-van-staat-2022.13.txt,47889108:00000,10,"Uitgaven
Institutionele inrichting
Advisering
Bij gelegenheid van de 2e suppletoire begroting is het bedrag van de loon- 
en prijscompensatie aan de raming toegevoegd. De gerealiseerde uitgaven 
zijn als gevolg van enkele vacatures die in 2022 niet zijn vervuld of later 
ingevuld zijn dan verwacht, circa € 0,7 mln. lager dan begroot. Bestuursrechtspraak
Bij gelegenheid van de 2e suppletoire begroting is het bedrag van de loon- 
en prijscompensatie aan de raming toegevoegd en is de uitgavenraming op 
basis van de inmiddels verlaagde prognose van de instroom en uitstroom 
van vreemdelingenzaken verlaagd. De ambtelijke capaciteit die beschikbaar 
is voor de bestuursrechtspraak is, in vergelijking met het jaar 2021, 
gestegen. De aan bestuursrechtspraak toe te rekenen personele uitgaven 
zijn navenant gestegen. Gemeenschappelijke diensten
Bij gelegenheid van de 2e suppletoire begroting zijn middelen aan de 
begroting van de Raad van State toegevoegd voor de implementatie en 
uitvoering van de Wet Open Overheid en het bedrag van de loon- en prijs­
compensatie. De begrotingsonderdelen van de RvS moeten in samenhang 
met elkaar worden bezien. Resultaat daarvan is een verschuiving naar de 
Gemeenschappelijke diensten voor IV en ICT uitgaven als gevolg van digita­
lisering. De in 2022 gerealiseerde uitgaven zijn als gevolg van een aantal 
projecten op het vlak van de bedrijfsvoering en als gevolg van gestegen 
inhuur van externe capaciteit en aanschaffingen op het vlak van IT ontwik­
keling en beheer hoger dan de realisatie 2021.",uitgaven institutionele inrichting advisering gelegenheid 2e suppletoire begroting bedrag loon prijscompensatie raming toegevoegd gerealiseerde uitgaven gevolg enkele vacatures vervuld later ingevuld verwacht circa mln lager begroot bestuursrechtspraak gelegenheid 2e suppletoire begroting bedrag loon prijscompensatie raming toegevoegd uitgavenraming basis inmiddels verlaagde prognose instroom uitstroom vreemdelingenzaken verlaagd ambtelijke capaciteit beschikbaar bestuursrechtspraak vergelijking gestegen bestuursrechtspraak toe rekenen personele uitgaven navenant gestegen gemeenschappelijke diensten gelegenheid 2e suppletoire begroting middelen begroting raad state toegevoegd implementatie uitvoering wet open overheid bedrag loon prijs compensatie begrotingsonderdelen rvs moeten samenhang elkaar bezien resultaat daarvan verschuiving gemeenschappelijke diensten iv ict uitgaven gevolg digita lisering gerealiseerde uitgaven gevolg aantal projecten vlak bedrijfsvoering gevolg gestegen inhuur externe capaciteit aanschaffingen vlak ontwik keling beheer hoger realisatie,0.43025023077364255,0.32471850942134184,0.3866150813589597,0.43025023077364255,Colonialism,0.04363514941468283,low
Policyarchive_text\jaarverslagen\2023\jaarverslag-hoge-colleges-van-staat-2022\jaarverslag-hoge-colleges-van-staat-2022.14.txt,5ee05149:00000,10,"3.2 Artikel 2. Algemene Rekenkamer
A. Algemene doelstelling
De Algemene Rekenkamer is belast met het onderzoek van de ontvangsten 
en uitgaven van het Rijk. Zij heeft als doel het rechtmatig, doelmatig, 
doeltreffend en integer functioneren van het Rijk en de daarmee verbonden 
organen te toetsen en te helpen verbeteren. Daarbij toetst zij ook de 
nakoming van verplichtingen die Nederland in internationaal verband is 
aangegaan. De wettelijke taak van de Algemene Rekenkamer als Hoog College van Staat 
is vastgelegd in artikel 76 en artikel 105.3 van de Grondwet en in de Compta­
biliteitswet 2016. Hierin ligt enerzijds de basis van de klassieke wettelijke opdracht om jaarlijks 
de rechtmatigheid te onderzoeken van het financieel beheer van het Rijk en 
een goedkeurende verklaring te geven bij de Rijksrekening. Het wettelijk 
kader bevat naast controle op rechtmatigheid anderzijds ook de opdracht 
om de doeltreffendheid en de doelmatigheid van het gevoerde beleid te 
onderzoeken. De taken van de Algemene Rekenkamer vereisen een grond­
wettelijk geborgde, onafhankelijke positie ten opzichte van de regering en 
het parlement. Het vereist niet alleen een degelijke wettelijke basis, maar 
ook een bestendige financiële basis, die de ruimte om in onafhankelijkheid 
keuzes te kunnen maken ondersteunt.",artikel algemene rekenkamer algemene doelstelling algemene rekenkamer belast onderzoek ontvangsten uitgaven rijk doel rechtmatig doelmatig doeltreffend integer functioneren rijk daarmee verbonden organen toetsen helpen verbeteren daarbij toetst nakoming verplichtingen nederland internationaal verband aangegaan wettelijke taak algemene rekenkamer hoog college staat vastgelegd artikel artikel grondwet compta biliteitswet hierin ligt enerzijds basis klassieke wettelijke opdracht jaarlijks rechtmatigheid onderzoeken financieel beheer rijk goedkeurende verklaring geven rijksrekening wettelijk kader bevat controle rechtmatigheid anderzijds opdracht doeltreffendheid doelmatigheid gevoerde beleid onderzoeken taken algemene rekenkamer vereisen grond wettelijk geborgde onafhankelijke positie ten opzichte regering parlement vereist alleen degelijke wettelijke basis bestendige financiële basis ruimte onafhankelijkheid keuzes maken ondersteunt,0.4816944205987954,0.28032262396326074,0.3906321680208189,0.4816944205987954,Colonialism,0.09106225257797651,low
Policyarchive_text\jaarverslagen\2023\jaarverslag-hoge-colleges-van-staat-2022\jaarverslag-hoge-colleges-van-staat-2022.14.txt,5ee05149:00001,10,"De Algemeen Rekenkamer dient geen ander belang dan het goed en integer 
functioneren en presteren van het openbaar bestuur. De Algemene 
Rekenkamer laat op onpartijdige wijze zien hoe de rijksoverheid, inclusief 
de daaraan verbonden organen, in de praktijk functioneert en presteert en 
welke verbeteringen mogelijk zijn, ongeacht de samenstelling van het 
parlement en het kabinet. Daarmee wil zij ook een bijdrage leveren aan 
het vertrouwen van burgers dat de overheid zorgvuldig, zuinig en zinnig 
omgaat met publiek geld. De Algemene Rekenkamer voorziet de regering, de Staten-Generaal en 
degenen die verantwoordelijk zijn voor de aan het Rijk verbonden organen 
van bruikbare en relevante informatie, aan de hand waarvan zij kunnen 
bepalen of het beleid van een minister rechtmatig, doelmatig en 
doeltreffend is uitgevoerd. Deze informatie bestaat uit onderzoeksbevin­
dingen, oordelen en aanbevelingen over organisatie, beheer en beleid en is 
in beginsel voor het publiek toegankelijk. De Algemene Rekenkamer bepaalt 
zelf welke onderzoeken zij openbaar maakt. Op de website van de Algemene 
Rekenkamer staat de actuele onderzoeksagenda. Daarnaast rekent zij het tot haar verantwoordelijkheden om een bijdrage te 
leveren aan goed openbaar bestuur door kennisuitwisseling en samen­
werking in binnen- en buitenland. Hoofdstuk 7 van de Comptabiliteitswet 
2016 verschaft een wettelijke basis voor het uitvoeren van internationale 
werkzaamheden die aansluiten bij de wettelijke taken van de Algemene 
Rekenkamer. 14
Tweede Kamer, vergaderjaar 2022–2023, 36 360 IIB, nr.",algemeen rekenkamer dient ander belang goed integer functioneren presteren openbaar bestuur algemene rekenkamer laat onpartijdige wijze zien rijksoverheid inclusief daaraan verbonden organen praktijk functioneert presteert verbeteringen mogelijk ongeacht samenstelling parlement kabinet daarmee bijdrage leveren vertrouwen burgers overheid zorgvuldig zuinig zinnig omgaat publiek geld algemene rekenkamer voorziet regering staten generaal degenen verantwoordelijk rijk verbonden organen bruikbare relevante informatie hand waarvan bepalen beleid minister rechtmatig doelmatig doeltreffend uitgevoerd informatie bestaat onderzoeksbevin dingen oordelen aanbevelingen organisatie beheer beleid beginsel publiek toegankelijk algemene rekenkamer bepaalt onderzoeken openbaar maakt website algemene rekenkamer staat actuele onderzoeksagenda daarnaast rekent verantwoordelijkheden bijdrage leveren goed openbaar bestuur kennisuitwisseling samen werking buitenland hoofdstuk comptabiliteitswet verschaft wettelijke basis uitvoeren internationale werkzaamheden aansluiten wettelijke taken algemene rekenkamer tweede kamer vergaderjaar iib nr,0.458929916772105,0.22903888198770134,0.32996746250965864,0.458929916772105,Colonialism,0.12896245426244635,low
Policyarchive_text\jaarverslagen\2023\jaarverslag-hoge-colleges-van-staat-2022\jaarverslag-hoge-colleges-van-staat-2022.15.txt,95061c41:00000,10,"B. Rol en verantwoordelijkheid
De Minister van Binnenlandse Zaken en Koninkrijksrelaties (BZK) is verant­
woordelijk voor het beheer van de begroting van de Staten-Generaal en van 
de begroting van de Overige Hoge Colleges van Staat, de Kabinetten van 
de Gouverneurs en de Kiesraad. De Colleges voeren zelf het beheer over 
hun begroting of hun begrotingsdeel. Over de inhoud van dit beheer zijn in 
artikel 4.4 lid 4 van de Comptabiliteitswet 2016 afspraken vastgelegd (de 
zogenoemde beheerafspraken) tussen de minister en de Colleges, waarin 
recht gedaan wordt aan hun staatsrechtelijke positie. C. Beleidsconclusies
Strategie
Voor de Algemene Rekenkamer was 2022 het tweede jaar van de 
strategische periode 2021-2025 ‘ Vertrouwen in Verantwoording’. De 
Algemene Rekenkamer kiest er net als voorheen voor om publiek geld 
scherp te volgen. In 2022 hebben de onderzoeksdirecties van de Algemene 
Rekenkamer een verdere vertaling gemaakt van de nieuwe strategie naar 
de onderzoeksprogrammering. Verder hebben zij gewerkt aan verdere 
doorontwikkeling van het verantwoordingsonderzoek en versterking van 
het doelmatigheidsonderzoek. Hierbij maken de onderzoeksteams steeds 
meer gebruik van nieuwe methoden en technieken van onderzoek.",b rol verantwoordelijkheid minister binnenlandse zaken koninkrijksrelaties bzk verant woordelijk beheer begroting staten generaal begroting overige hoge colleges staat kabinetten gouverneurs kiesraad colleges voeren beheer begroting begrotingsdeel inhoud beheer artikel lid comptabiliteitswet afspraken vastgelegd zogenoemde beheerafspraken minister colleges waarin recht gedaan staatsrechtelijke positie c beleidsconclusies strategie algemene rekenkamer tweede strategische periode vertrouwen verantwoording algemene rekenkamer kiest net voorheen publiek geld scherp volgen onderzoeksdirecties algemene rekenkamer verdere vertaling gemaakt nieuwe strategie onderzoeksprogrammering verder gewerkt verdere doorontwikkeling verantwoordingsonderzoek versterking doelmatigheidsonderzoek hierbij maken onderzoeksteams steeds gebruik nieuwe methoden technieken onderzoek,0.49252280142621496,0.2164796234475077,0.3174370692675662,0.49252280142621496,Colonialism,0.17508573215864875,low
Policyarchive_text\jaarverslagen\2023\jaarverslag-hoge-colleges-van-staat-2022\jaarverslag-hoge-colleges-van-staat-2022.15.txt,95061c41:00001,10,"Onderzoeksprogramma´s
De afgelopen jaren heeft de Algemene Rekenkamer een aantal 
onderwerpen en thema’s aangewezen, die centraal staan in onze 
onderzoeksprogrammering. Deze onderwerpen komen onder andere tot 
uitdrukking in onderzoeksprogramma’s. In 2022 is het programma 
‘Ontvangsten ontcijferd’ afgerond met een overzichtspublicatie. Vanuit het 
programma ‘Energietransitie’ zijn in 2022 verschillende publicaties 
verschenen, en verder is in 2022 het nieuwe onderzoeksprogramma 
‘Digitalisering’ gestart. Ook in de komende jaren zal de Algemene 
Rekenkamer programmatisch blijven werken. Resultaten
De naweeën van de coronacrisis hebben ook in 2022 impact gehad op de 
Rekenkamer. De organisatie heeft een balans gevonden in nieuwe vormen 
van hybride werken. Medewerkers werken meer vanuit huis, de 
samenwerking vindt meer digitaal en anders plaats. Desondanks heeft de 
Algemene Rekenkamer vooruitgang gemaakt met de voor 2022 gestelde 
doelen. Op www.rekenkamer.nl heeft de Algemene Rekenkamer de onderzoeksrap­
porten, de brieven aan de Tweede Kamer en de jaarlijkse Verslagen gepubli­
ceerd.",onderzoeksprogramma afgelopen algemene rekenkamer aantal onderwerpen thema aangewezen centraal staan onze onderzoeksprogrammering onderwerpen komen uitdrukking onderzoeksprogramma programma ontvangsten ontcijferd afgerond overzichtspublicatie vanuit programma energietransitie verschillende publicaties verschenen verder nieuwe onderzoeksprogramma digitalisering gestart komende algemene rekenkamer programmatisch blijven werken resultaten naweeën coronacrisis impact gehad rekenkamer organisatie balans gevonden nieuwe vormen hybride werken medewerkers werken vanuit huis samenwerking vindt digitaal anders plaats desondanks algemene rekenkamer vooruitgang gemaakt gestelde doelen www rekenkamer nl algemene rekenkamer onderzoeksrap porten brieven tweede kamer jaarlijkse verslagen gepubli ceerd,0.4497551774897061,0.32375634187156666,0.42747172228051034,0.4497551774897061,Colonialism,0.02228345520919578,low
Policyarchive_text\jaarverslagen\2023\jaarverslag-hoge-colleges-van-staat-2022\jaarverslag-hoge-colleges-van-staat-2022.15.txt,95061c41:00002,6,"Daar zijn ook de webdossiers te vinden. De Algemene Rekenkamer 
maakt de uitgaven (het grootboek) openbaar in de vorm van open data. Zo heeft de Algemene Rekenkamer in 2022 in totaal 59 publicaties 
opgeleverd:
•
39 rapporten waarvan 24 in het Verantwoordingsonderzoek;
•
15 brieven aan de Tweede Kamer, waarvan 12 begrotingsbrieven;
•
5 updates van een webdossier. Het aantal publicaties was iets lager dan in 2021 om capaciteit vrij te maken 
voor andere activiteiten die bijdragen aan een beter presterende overheid. 15
Tweede Kamer, vergaderjaar 2022–2023, 36 360 IIB, nr. 1",webdossiers vinden algemene rekenkamer maakt uitgaven grootboek openbaar vorm open data algemene rekenkamer totaal publicaties opgeleverd rapporten waarvan verantwoordingsonderzoek brieven tweede kamer waarvan begrotingsbrieven updates webdossier aantal publicaties lager capaciteit vrij maken activiteiten bijdragen beter presterende overheid tweede kamer vergaderjaar iib nr,0.4285011364577668,0.29176175523366876,0.29541752981734504,0.4285011364577668,Colonialism,0.13308360664042174,low
